"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,948847,801,332,20
2,948591,850,542,17
3,948289,887,819,5
4,947920,962,1116,2
5,947607,1030,1357,6
6,947215,1126,1658,1
7,946857,1187,1955,1
8,946433,1269,2298,0
9,945795,1453,2751,1
10,945261,1565,3174,0
11,944626,1703,3670,1
12,943934,1891,4173,2
13,943226,2033,4741,0
14,942408,2186,5406,0
15,941738,2362,5898,2
16,940901,2530,6569,0
17,939974,2678,7346,2
18,939074,2888,8035,3
19,938113,3138,8737,12
20,937081,3366,9541,12
21,936102,3625,10266,7
22,935060,3892,11043,5
23,933805,4126,12062,7
24,932646,4383,12967,4
25,931294,4727,13976,3
26,930094,5081,14819,6
27,928684,5333,15976,7
28,927234,5612,17142,12
29,925695,6002,18298,5
30,924185,6303,19506,6
31,922528,6725,20742,5
32,920727,7162,22108,3
33,919127,7512,23355,6
34,917314,7853,24825,8
35,915446,8226,26317,11
36,913685,8658,27650,7
37,911806,9093,29097,4
38,909879,9465,30647,9
39,908019,9850,32112,19
40,906007,10283,33692,18
41,903957,10802,35228,13
42,901820,11179,36986,15
43,899625,11665,38703,7
44,897385,12116,40492,7
45,895114,12699,42176,11
46,892947,13163,43883,7
47,890521,13712,45754,13
48,888083,14244,47663,10
49,885706,14623,49657,14
50,883207,15000,51783,10
51,880471,15605,53905,19
52,877880,16142,55964,14
53,875105,16709,58172,14
54,872400,17220,60369,11
55,869731,17621,62632,16
56,866917,18032,65036,15
57,864055,18429,67506,10
58,860999,18961,70026,14
59,857951,19309,72730,10
60,854862,19822,75295,21
61,851979,20286,77715,20
62,848914,20877,80183,26
63,845993,21252,82739,16
64,842739,21563,85671,27
65,839714,22013,88250,23
66,836674,22556,90747,23
67,833462,22879,93641,18
68,830147,23288,96542,23
69,826783,23647,99556,14
70,823511,24194,102274,21
71,820113,24642,105223,22
72,816850,25025,108098,27
73,813510,25236,111236,18
74,810599,25563,113807,31
75,807105,25885,116986,24
76,803415,26159,120407,19
77,799984,26478,123519,19
78,796444,26788,126744,24
79,793063,27045,129861,31
80,789567,27310,133101,22
81,785970,27593,136407,30
82,782310,27966,139696,28
83,778988,28120,142870,22
84,775228,28482,146246,44
85,771370,28798,149806,26
86,767743,28973,153250,34
87,763787,29226,156930,57
88,760068,29371,160533,28
89,756357,29762,163838,43
90,752574,29938,167445,43
91,748733,30223,170996,48
92,744869,30357,174728,46
93,741181,30441,178324,54
94,737203,30750,181999,48
95,733218,30850,185891,41
96,729334,30920,189706,40
97,725244,30822,193883,51
98,720968,30873,198098,61
99,716965,31010,201986,39
100,712833,31094,206025,48
101,708895,30979,210070,56
102,704658,31097,214192,53
103,700468,31045,218430,57
104,696091,31166,222695,48
105,692042,31108,226789,61
106,687643,31160,231145,52
107,683578,31247,235127,48
108,679123,31259,239579,39
109,674753,31339,243852,56
110,670295,31393,248257,55
111,665628,31454,252858,60
112,660846,31586,257512,56
113,656499,31488,261959,54
114,652072,31570,266304,54
115,647821,31854,270252,73
116,643277,31883,274798,42
117,638997,31902,279038,63
118,634007,32087,283836,70
119,629502,32069,288339,90
120,624827,32173,292920,80
121,620008,32026,297893,73
122,615390,32056,302488,66
123,610498,32006,307424,72
124,605906,31980,312036,78
125,600603,32047,317271,79
126,595717,32058,322156,69
127,590883,32097,326949,71
128,586260,31895,331770,75
129,581163,32092,336663,82
130,576337,32122,341475,66
131,571366,32112,346446,76
132,566637,32112,351181,70
133,561796,32125,356015,64
134,557225,32147,360553,75
135,552531,31960,365445,64
136,547463,31944,370522,71
137,542788,32056,375053,103
138,537814,32019,380073,94
139,533490,32088,384330,92
140,528784,32117,388993,106
141,524155,32129,393618,98
142,519099,31902,398918,81
143,514458,31890,403563,89
144,509854,31796,408241,109
145,504981,31996,412929,94
146,500231,31890,417802,77
147,495545,31794,422555,106
148,490892,31789,427212,107
149,486240,31916,431752,92
150,481362,31854,436686,98
151,476878,31725,441284,113
152,472526,31731,445660,83
153,467773,31794,450323,110
154,463036,31617,455253,94
155,458448,31807,459649,96
156,453670,31880,464350,100
157,449026,31911,468951,112
158,444724,31978,473182,116
159,440211,31923,477772,94
160,435779,31849,482276,96
161,431173,31750,486985,92
162,426456,31762,491672,110
163,422300,31620,495964,116
164,417730,31632,500526,112
165,413256,31456,505160,128
