"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,939935,9982,5,78
2,939856,10045,6,93
3,939893,9990,6,111
4,939937,9947,4,112
5,939818,10052,11,119
6,939891,9953,17,139
7,939943,9897,17,143
8,940041,9787,12,160
9,940020,9797,10,173
10,939929,9867,14,190
11,939874,9922,12,192
12,939699,10093,17,191
13,939747,10033,16,204
14,939565,10199,16,220
15,939492,10283,16,209
16,939566,10210,14,210
17,939498,10287,12,203
18,939515,10241,12,232
19,939497,10270,8,225
20,939501,10287,9,203
21,939519,10269,12,200
22,939649,10130,21,200
23,939632,10141,24,203
24,939507,10250,21,222
25,939374,10376,17,233
26,939409,10335,17,239
27,939563,10194,14,229
28,939555,10192,14,239
29,939637,10068,18,277
30,939521,10181,21,277
31,939512,10173,24,291
32,939639,10035,36,290
33,939494,10153,30,323
34,939480,10173,26,321
35,939475,10184,21,320
36,939388,10284,22,306
37,939370,10297,13,320
38,939345,10305,8,342
39,939309,10359,9,323
40,939438,10231,12,319
41,939370,10271,17,342
42,939353,10229,21,397
43,939289,10261,23,427
44,939391,10178,17,414
45,939538,10055,16,391
46,939540,10027,20,413
47,939496,10060,19,425
48,939351,10224,16,409
49,939388,10188,15,409
50,939514,10044,13,429
51,939533,10041,19,407
52,939468,10134,15,383
53,939233,10343,17,407
54,939137,10448,18,397
55,939170,10407,19,404
56,939047,10503,19,431
57,939160,10396,17,427
58,939164,10408,17,411
59,939277,10307,20,396
60,939404,10161,23,412
61,939375,10184,28,413
62,939366,10181,30,423
63,939286,10269,37,408
64,939237,10322,31,410
65,939320,10223,38,419
66,939517,10039,30,414
67,939350,10166,33,451
68,939274,10268,31,427
69,939245,10288,27,440
70,939304,10262,22,412
71,939215,10361,21,403
72,939394,10142,19,445
73,939352,10170,24,454
74,939414,10113,20,453
75,939486,10013,19,482
76,939625,9878,18,479
77,939810,9700,14,476
78,939563,9918,17,502
79,939671,9822,12,495
80,939597,9907,10,486
81,939618,9880,13,489
82,939631,9833,17,519
83,939599,9859,17,525
84,939490,9945,15,550
85,939556,9875,15,554
86,939437,10007,15,541
87,939467,9968,16,549
88,939368,10030,18,584
89,939508,9913,17,562
90,939467,9921,21,591
91,939405,9945,30,620
92,939486,9885,25,604
93,939430,9933,15,622
94,939369,9964,12,655
95,939400,9924,16,660
96,939273,10098,15,614
97,939266,10113,14,607
98,939350,10072,10,568
99,939385,10027,21,567
100,939326,10060,21,593
101,939321,10059,23,597
102,939405,9909,15,671
103,939339,9992,16,653
104,939505,9775,10,710
105,939616,9651,12,721
106,939587,9663,15,735
107,939702,9576,14,708
108,939733,9523,5,739
109,939742,9495,6,757
110,939790,9448,6,756
111,939738,9476,6,780
112,939773,9395,11,821
113,939765,9374,14,847
114,939776,9358,11,855
115,939716,9395,12,877
116,939741,9350,13,896
117,939680,9390,15,915
118,939785,9289,17,909
119,939915,9168,15,902
120,939969,9078,18,935
121,940063,8958,23,956
122,940103,8915,22,960
123,940135,8860,23,982
124,940029,8964,23,984
125,940010,8974,21,995
126,940095,8915,13,977
127,940087,8916,9,988
128,940051,8946,17,986
129,939989,8978,17,1016
130,940055,8881,12,1052
131,939958,9015,18,1009
132,939968,9017,9,1006
133,939799,9144,10,1047
134,939942,8979,12,1067
135,940065,8860,13,1062
136,940107,8867,15,1011
137,940050,8905,16,1029
138,940152,8807,21,1020
139,940079,8879,18,1024
140,940086,8888,15,1011
141,940005,8965,16,1014
142,939963,9000,14,1023
143,940006,8944,12,1038
144,940017,8941,7,1035
145,939894,9028,10,1068
146,939782,9144,10,1064
147,939910,8951,18,1121
148,939937,8931,17,1115
149,939895,8956,19,1130
150,939952,8881,14,1153
151,940000,8767,16,1217
152,940006,8792,12,1190
