"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,949493,505,0,2
2,949505,494,0,1
3,949477,523,0,0
4,949473,527,0,0
5,949436,564,0,0
6,949428,571,1,0
7,949398,602,0,0
8,949386,614,0,0
9,949390,610,0,0
10,949445,555,0,0
11,949434,564,0,2
12,949468,529,2,1
13,949483,507,1,9
14,949509,480,1,10
15,949500,493,0,7
16,949450,545,0,5
17,949453,541,2,4
18,949489,509,0,2
19,949514,485,0,1
20,949523,476,0,1
21,949493,506,0,1
22,949501,497,0,2
23,949525,474,0,1
24,949516,483,0,1
25,949511,484,0,5
26,949534,465,0,1
27,949577,423,0,0
28,949583,417,0,0
29,949573,425,0,2
30,949582,413,0,5
31,949611,385,0,4
32,949554,441,1,4
33,949561,437,0,2
34,949546,454,0,0
35,949587,411,0,2
36,949555,443,0,2
37,949603,392,0,5
38,949621,378,0,1
39,949621,377,0,2
40,949601,399,0,0
41,949623,374,0,3
42,949606,390,0,4
43,949594,396,0,10
44,949590,396,0,14
45,949615,371,0,14
46,949622,367,0,11
47,949608,377,2,13
48,949660,324,0,16
49,949611,371,0,18
50,949657,330,0,13
51,949712,283,0,5
52,949696,299,0,5
53,949670,323,0,7
54,949674,324,0,2
55,949705,294,0,1
56,949719,281,0,0
57,949739,261,0,0
58,949741,259,0,0
59,949732,268,0,0
60,949742,258,0,0
61,949709,291,0,0
62,949731,269,0,0
63,949799,201,0,0
64,949805,195,0,0
65,949774,226,0,0
66,949734,266,0,0
67,949728,271,1,0
68,949726,272,1,1
69,949763,236,0,1
70,949779,221,0,0
71,949749,251,0,0
72,949740,260,0,0
73,949765,235,0,0
74,949774,225,0,1
75,949764,235,0,1
76,949735,261,0,4
77,949718,277,0,5
78,949716,279,0,5
79,949712,282,0,6
80,949719,267,0,14
81,949717,274,2,7
82,949678,310,1,11
83,949738,253,4,5
84,949722,263,5,10
85,949759,228,4,9
86,949753,241,4,2
87,949746,247,4,3
88,949726,263,3,8
89,949703,289,2,6
90,949700,289,2,9
91,949706,285,1,8
92,949727,263,0,10
93,949757,228,0,15
94,949762,226,0,12
95,949792,196,0,12
96,949825,170,0,5
97,949836,161,0,3
98,949842,158,0,0
99,949817,182,1,0
100,949815,183,2,0
101,949792,205,3,0
102,949799,199,2,0
103,949814,185,1,0
104,949780,219,1,0
105,949804,196,0,0
106,949777,223,0,0
107,949816,184,0,0
108,949825,175,0,0
109,949859,141,0,0
110,949870,130,0,0
111,949835,164,1,0
112,949839,161,0,0
113,949846,154,0,0
114,949822,178,0,0
115,949822,178,0,0
116,949822,178,0,0
117,949828,172,0,0
118,949820,180,0,0
119,949845,155,0,0
120,949820,180,0,0
121,949797,203,0,0
122,949805,195,0,0
123,949838,162,0,0
124,949859,141,0,0
125,949882,118,0,0
126,949870,130,0,0
127,949874,126,0,0
128,949844,156,0,0
129,949846,151,0,3
130,949848,144,0,8
131,949858,133,0,9
132,949868,115,0,17
133,949871,106,0,23
134,949878,100,0,22
135,949874,104,0,22
136,949887,94,0,19
137,949909,80,0,11
138,949916,69,0,15
139,949913,71,0,16
140,949915,62,0,23
141,949901,73,0,26
142,949906,60,0,34
143,949913,63,0,24
144,949925,56,0,19
145,949933,42,0,25
146,949934,34,0,32
147,949941,37,0,22
148,949941,37,0,22
149,949939,36,0,25
150,949938,40,0,22
151,949921,50,0,29
152,949907,50,0,43
153,949910,38,0,52
154,949920,42,0,38
