"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,949423,577,0,0
2,949451,547,0,2
3,949502,497,0,1
4,949484,516,0,0
5,949535,464,0,1
6,949579,421,0,0
7,949573,427,0,0
8,949567,433,0,0
9,949552,448,0,0
10,949581,419,0,0
11,949604,396,0,0
12,949635,365,0,0
13,949699,301,0,0
14,949719,281,0,0
15,949725,275,0,0
16,949736,264,0,0
17,949765,235,0,0
18,949809,191,0,0
19,949833,166,0,1
20,949826,174,0,0
21,949842,158,0,0
22,949824,176,0,0
23,949833,167,0,0
24,949844,156,0,0
25,949868,132,0,0
26,949887,113,0,0
27,949904,96,0,0
28,949923,77,0,0
29,949925,75,0,0
30,949931,69,0,0
31,949927,73,0,0
32,949933,67,0,0
33,949929,71,0,0
34,949927,73,0,0
35,949925,75,0,0
36,949941,59,0,0
37,949940,60,0,0
38,949943,57,0,0
39,949949,50,0,1
40,949945,48,0,7
41,949951,40,0,9
42,949957,34,0,9
43,949962,28,0,10
44,949963,24,0,13
45,949956,25,0,19
46,949959,23,0,18
47,949963,16,0,21
48,949962,26,0,12
49,949960,25,0,15
50,949953,24,0,23
51,949945,24,0,31
52,949953,18,0,29
53,949947,19,0,34
54,949938,25,0,37
55,949959,17,0,24
56,949955,20,0,25
57,949954,27,0,19
58,949950,34,0,16
59,949963,29,0,8
60,949975,16,0,9
61,949972,14,0,14
62,949967,17,0,16
63,949965,15,0,20
64,949974,13,0,13
65,949977,6,0,17
66,949977,4,0,19
67,949984,1,0,15
68,949987,2,0,11
69,949990,0,0,10
