"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,8868,936828,0,4304
2,8621,936426,0,4953
3,8623,935851,0,5526
4,8752,935197,0,6051
5,8865,934458,0,6677
6,8902,933985,0,7113
7,8862,933359,0,7779
8,8968,932572,0,8460
9,9051,932031,0,8918
10,9061,931462,0,9477
11,8793,930923,0,10284
12,8665,930512,0,10823
13,8936,929698,0,11366
14,9068,928954,0,11978
15,9138,928218,0,12644
16,8922,928038,0,13040
17,9036,927280,0,13684
18,9084,926756,0,14160
19,9028,926142,0,14830
20,8987,925229,0,15784
21,9133,924392,0,16475
22,9363,923956,0,16681
23,9403,923235,0,17362
24,9589,922152,0,18259
25,9529,921382,0,19089
26,9450,921260,0,19290
27,9622,920306,0,20072
28,9483,920062,0,20455
29,9534,919518,0,20948
30,9545,918515,0,21940
31,9297,918110,0,22593
32,9170,917442,0,23388
33,9272,916751,0,23977
34,9267,916049,0,24684
35,9325,915452,0,25223
36,9567,914290,0,26143
37,9841,913180,0,26979
38,9789,912440,0,27771
39,9750,912126,0,28124
40,9563,911665,0,28772
41,9485,911336,0,29179
42,9403,911025,0,29572
43,9176,910654,0,30170
44,9097,910641,0,30262
45,9229,909711,0,31060
46,9176,909077,0,31747
47,8914,908759,0,32327
48,8829,908229,0,32942
49,8728,907154,0,34118
50,8741,906681,0,34578
51,8664,906024,0,35312
52,8722,905673,0,35605
53,8965,905156,0,35879
54,9026,904661,0,36313
55,9055,904087,0,36858
56,9076,903842,0,37082
57,9080,903086,0,37834
58,8900,902581,0,38519
59,8738,901547,0,39715
60,8668,901078,0,40254
61,8860,900442,0,40698
62,8869,899664,0,41467
63,8995,899061,0,41944
64,9150,898383,0,42467
65,9180,898379,0,42441
66,9193,897998,0,42809
67,9214,897421,0,43365
68,9313,896509,0,44178
69,9333,895772,0,44895
70,9344,895320,0,45336
71,9468,894878,0,45654
72,9137,894681,0,46182
73,9222,893923,0,46855
74,9198,893086,0,47716
75,9293,892560,0,48147
76,9625,891497,0,48878
77,9762,891162,0,49076
78,9994,890575,0,49431
79,9989,889933,0,50078
80,9708,889574,0,50718
81,9798,888577,0,51625
82,9722,888253,0,52025
83,9561,887943,0,52496
84,9482,887495,0,53023
85,9536,886629,0,53835
86,9546,886622,0,53832
87,9569,885657,0,54774
88,9623,884832,0,55545
89,9771,883814,0,56415
90,9552,883489,0,56959
