"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,412761,446783,90369,87
2,353097,455598,141161,144
3,294537,467062,188240,161
4,239142,480534,230137,187
5,188250,496974,264603,173
6,143242,514380,292174,204
7,105577,532607,311647,169
8,75063,551720,323010,207
9,51896,571354,326569,181
10,34678,591358,323760,204
11,22709,611342,315773,176
12,14163,630693,304910,234
13,8337,650462,290971,230
14,4647,669647,275500,206
15,2432,687925,259455,188
16,1170,705732,242881,217
17,535,723524,225774,167
18,261,740824,208726,189
19,53,757129,192635,183
20,9,773553,176239,199
21,0,788400,161403,197
22,0,802195,147608,197
23,0,815330,134480,190
24,0,827408,122388,204
25,0,838802,110979,219
26,0,849394,100401,205
27,0,859422,90379,199
28,0,868503,81319,178
29,0,876800,72999,201
30,0,884702,65094,204
31,0,891776,58040,184
32,0,897985,51848,167
33,0,904031,45795,174
34,0,908859,40951,190
35,0,913253,36537,210
36,0,917410,32400,190
37,0,921278,28516,206
38,0,924532,25259,209
39,0,927256,22561,183
40,0,930091,19713,196
41,0,932190,17629,181
42,0,934077,15724,199
43,0,935821,13961,218
44,0,937587,12209,204
45,0,939031,10787,182
46,0,940178,9638,184
47,0,941290,8511,199
48,0,942086,7703,211
49,0,942746,7047,207
50,0,943454,6361,185
51,0,943795,6001,204
52,0,944331,5460,209
53,0,944743,5058,199
54,0,945046,4744,210
55,0,945323,4494,183
56,0,945510,4282,208
57,0,945724,4079,197
58,0,945912,3921,167
59,0,945959,3879,162
60,0,946194,3632,174
61,0,946370,3440,190
62,0,946376,3424,200
63,0,946490,3315,195
64,0,946611,3196,193
65,0,946700,3099,201
66,0,946657,3124,219
67,0,946686,3121,193
68,0,946778,3040,182
69,0,946818,2990,192
70,0,946812,3004,184
71,0,946780,3015,205
72,0,946931,2861,208
73,0,946907,2905,188
74,0,946964,2837,199
75,0,947029,2767,204
76,0,947052,2741,207
77,0,946972,2800,228
78,0,946945,2876,179
79,0,946954,2837,209
80,0,947016,2808,176
81,0,947043,2803,154
82,0,947059,2771,170
83,0,947007,2760,233
84,0,946860,2932,208
85,0,946883,2938,179
86,0,946840,2959,201
87,0,946952,2854,194
88,0,947032,2756,212
89,0,946953,2858,189
90,0,946943,2858,199
91,0,946913,2877,210
92,0,946866,2924,210
93,0,946918,2893,189
94,0,946938,2906,156
95,0,946971,2832,197
96,0,946950,2856,194
97,0,946985,2818,197
98,0,947017,2784,199
99,0,946938,2872,190
100,0,946868,2896,236
101,0,946803,3018,179
102,0,946822,2962,216
103,0,946924,2885,191
104,0,946879,2932,189
105,0,946771,3055,174
106,0,946753,3060,187
107,0,946717,3088,195
108,0,946789,3021,190
109,0,946795,3033,172
110,0,946809,3005,186
111,0,946856,2952,192
112,0,946802,3010,188
113,0,946795,3005,200
114,0,946755,3041,204
115,0,946841,2952,207
116,0,946887,2912,201
117,0,946938,2877,185
118,0,946894,2929,177
119,0,946941,2843,216
120,0,946920,2879,201
121,0,946836,2975,189
122,0,946824,2998,178
123,0,946893,2925,182
124,0,946963,2834,203
125,0,947024,2774,202
126,0,946970,2836,194
127,0,946873,2944,183
128,0,946858,2927,215
129,0,946819,2983,198
130,0,946830,2982,188
131,0,946829,2996,175
132,0,946878,2906,216
133,0,946910,2900,190
134,0,946814,2996,190
135,0,946908,2918,174
136,0,946894,2889,217
137,0,946769,3042,189
138,0,946855,2965,180
139,0,946945,2876,179
140,0,946959,2842,199
141,0,947044,2758,198
142,0,947041,2743,216
143,0,947049,2762,189
144,0,947031,2774,195
145,0,946954,2851,195
146,0,946877,2926,197
147,0,946722,3092,186
148,0,946764,3059,177
149,0,946734,3063,203
150,0,946792,3027,181
151,0,946779,3000,221
152,0,946764,3024,212
153,0,946761,3053,186
154,0,946754,3045,201
155,0,946749,3039,212
156,0,946665,3125,210
157,0,946630,3152,218
158,0,946625,3136,239
159,0,946593,3192,215
160,0,946512,3292,196
161,0,946684,3128,188
162,0,946686,3112,202
163,0,946736,3045,219
164,0,946869,2927,204
165,0,946906,2875,219
166,0,946817,2978,205
167,0,946820,2972,208
168,0,946859,2925,216
169,0,946962,2844,194
170,0,946955,2847,198
171,0,946925,2867,208
172,0,946859,2964,177
173,0,946921,2907,172
174,0,946928,2877,195
175,0,946893,2906,201
176,0,946873,2935,192
177,0,946902,2888,210
178,0,946943,2857,200
179,0,946936,2851,213
180,0,946812,2989,199
181,0,946831,2971,198
182,0,946874,2948,178
183,0,946864,2904,232
184,0,946926,2909,165
185,0,946938,2873,189
186,0,946976,2826,198
187,0,947010,2801,189
188,0,946981,2831,188
189,0,946923,2854,223
190,0,947078,2721,201
191,0,946986,2819,195
192,0,946874,2916,210
193,0,946842,2945,213
194,0,946837,2987,176
195,0,947055,2787,158
196,0,946892,2900,208
197,0,946860,2958,182
198,0,946885,2927,188
199,0,946943,2887,170
200,0,947013,2789,198
201,0,946935,2877,188
202,0,946973,2859,168
203,0,946885,2917,198
204,0,946830,2980,190
205,0,946854,2966,180
206,0,946924,2889,187
207,0,946993,2829,178
208,0,947012,2804,184
209,0,947075,2716,209
210,0,946955,2861,184
211,0,946874,2904,222
212,0,946877,2947,176
213,0,946804,3018,178
214,0,946756,3020,224
215,0,946788,2998,214
216,0,946838,2972,190
217,0,946908,2898,194
218,0,946907,2892,201
219,0,946862,2929,209
220,0,946884,2902,214
221,0,946901,2910,189
222,0,946899,2901,200
223,0,946925,2869,206
224,0,946922,2886,192
225,0,946877,2924,199
226,0,946754,3030,216
227,0,946722,3059,219
228,0,946742,3074,184
229,0,946743,3042,215
230,0,946783,3020,197
231,0,946874,2924,202
232,0,946834,2961,205
233,0,946859,2933,208
234,0,946930,2861,209
235,0,946921,2879,200
236,0,946881,2945,174
237,0,946912,2888,200
238,0,946971,2819,210
239,0,947106,2697,197
240,0,947081,2731,188
241,0,947068,2735,197
242,0,947044,2740,216
243,0,946924,2881,195
244,0,946834,3001,165
245,0,946784,3005,211
246,0,946804,2955,241
247,0,946910,2912,178
248,0,946907,2896,197
249,0,946782,3009,209
250,0,946657,3142,201
251,0,946751,3072,177
252,0,946802,2995,203
253,0,946999,2839,162
254,0,946987,2811,202
255,0,946883,2933,184
256,0,946979,2830,191
257,0,947060,2738,202
258,0,947080,2700,220
259,0,947036,2759,205
260,0,946956,2832,212
261,0,946937,2894,169
262,0,946983,2826,191
263,0,947067,2726,207
264,0,947048,2763,189
265,0,946955,2858,187
266,0,946796,3031,173
267,0,946800,3029,171
268,0,946800,3001,199
269,0,946907,2900,193
270,0,946890,2924,186
271,0,946923,2888,189
272,0,946817,2996,187
273,0,946872,2918,210
274,0,946933,2877,190
275,0,947025,2807,168
276,0,946964,2838,198
277,0,946838,2973,189
278,0,946861,2942,197
279,0,946886,2906,208
280,0,946763,3000,237
281,0,946757,3029,214
282,0,946766,3025,209
283,0,946905,2915,180
284,0,946971,2818,211
285,0,946943,2868,189
286,0,947045,2761,194
287,0,947076,2740,184
288,0,947142,2665,193
289,0,947032,2733,235
290,0,946966,2830,204
291,0,946855,2945,200
292,0,946822,2956,222
293,0,946742,3064,194
294,0,946824,2996,180
295,0,946885,2933,182
296,0,946891,2898,211
297,0,946815,2986,199
298,0,946844,2947,209
299,0,946947,2845,208
300,0,946962,2835,203
301,0,946932,2881,187
302,0,946914,2927,159
303,0,946948,2858,194
304,0,946971,2799,230
305,0,946995,2824,181
306,0,947067,2746,187
307,0,947047,2776,177
308,0,947105,2679,216
309,0,947084,2733,183
310,0,947172,2628,200
311,0,947200,2613,187
312,0,947223,2595,182
313,0,947164,2646,190
314,0,947034,2781,185
315,0,947059,2733,208
316,0,947134,2677,189
317,0,947175,2636,189
318,0,947178,2624,198
319,0,947053,2751,196
320,0,947018,2795,187
321,0,947021,2764,215
322,0,947181,2643,176
323,0,947104,2668,228
324,0,947067,2736,197
325,0,947073,2719,208
326,0,946997,2816,187
327,0,946942,2879,179
328,0,946941,2852,207
329,0,946914,2887,199
330,0,946836,3001,163
331,0,946781,3016,203
332,0,946747,3061,192
333,0,946690,3092,218
334,0,946733,3057,210
335,0,946809,2993,198
336,0,946791,3004,205
337,0,946812,2965,223
338,0,946928,2885,187
339,0,946938,2850,212
340,0,946844,2947,209
341,0,946840,2978,182
342,0,946794,3012,194
343,0,946755,3068,177
344,0,946808,3002,190
345,0,946780,3026,194
346,0,946787,3015,198
347,0,946749,3033,218
348,0,946735,3062,203
349,0,946739,3081,180
350,0,946674,3135,191
351,0,946686,3114,200
352,0,946606,3181,213
353,0,946646,3166,188
354,0,946709,3072,219
355,0,946664,3136,200
356,0,946725,3057,218
357,0,946705,3103,192
358,0,946780,3023,197
359,0,946741,3048,211
360,0,946744,3054,202
361,0,946777,2994,229
362,0,946721,3057,222
363,0,946716,3094,190
364,0,946771,3038,191
365,0,946795,3017,188
366,0,946737,3068,195
367,0,946808,3004,188
368,0,946839,2984,177
369,0,946825,3004,171
370,0,946792,2985,223
371,0,946875,2919,206
372,0,946836,2946,218
373,0,946851,2970,179
374,0,946869,2933,198
375,0,946947,2871,182
376,0,946980,2830,190
377,0,946938,2886,176
378,0,946975,2836,189
379,0,947007,2791,202
380,0,947011,2794,195
381,0,947046,2773,181
382,0,947032,2785,183
383,0,947026,2775,199
384,0,946868,2949,183
385,0,946837,2978,185
386,0,946818,3002,180
387,0,946870,2924,206
388,0,946799,3011,190
389,0,946857,2959,184
390,0,946796,2993,211
391,0,946909,2899,192
392,0,946917,2897,186
393,0,946812,2998,190
394,0,946783,3026,191
395,0,946821,2973,206
396,0,946608,3199,193
397,0,946635,3178,187
398,0,946713,3112,175
399,0,946658,3125,217
400,0,946747,3057,196
401,0,946657,3162,181
402,0,946689,3092,219
403,0,946692,3125,183
404,0,946776,3046,178
405,0,946792,3032,176
406,0,946894,2884,222
407,0,946793,3008,199
408,0,946909,2906,185
409,0,946844,2948,208
410,0,946872,2923,205
411,0,946869,2932,199
412,0,946840,2962,198
413,0,946903,2889,208
414,0,946929,2879,192
415,0,946958,2842,200
416,0,946973,2783,244
417,0,946981,2799,220
418,0,947013,2790,197
419,0,947018,2772,210
420,0,947006,2808,186
421,0,947000,2793,207
422,0,946929,2853,218
423,0,947036,2795,169
424,0,947053,2750,197
425,0,946958,2850,192
426,0,947106,2718,176
427,0,947091,2684,225
428,0,947069,2718,213
429,0,947057,2739,204
430,0,947024,2782,194
431,0,947045,2773,182
432,0,946941,2869,190
433,0,946940,2860,200
434,0,946926,2865,209
435,0,947012,2782,206
436,0,946987,2793,220
437,0,946983,2812,205
438,0,946995,2820,185
439,0,946994,2812,194
440,0,946931,2878,191
441,0,946908,2905,187
442,0,946935,2856,209
443,0,946942,2854,204
444,0,946989,2838,173
445,0,946879,2928,193
446,0,946952,2858,190
447,0,946979,2824,197
448,0,946954,2838,208
449,0,946978,2832,190
450,0,946931,2842,227
451,0,947086,2722,192
452,0,947057,2726,217
453,0,946974,2846,180
454,0,946941,2863,196
455,0,946841,2990,169
456,0,946769,3036,195
457,0,946867,2955,178
458,0,946973,2846,181
459,0,946982,2812,206
460,0,947148,2675,177
461,0,946960,2792,248
462,0,946974,2852,174
463,0,946999,2817,184
464,0,947035,2770,195
465,0,947003,2828,169
466,0,946963,2853,184
467,0,946974,2799,227
468,0,946939,2854,207
469,0,947011,2800,189
470,0,946920,2919,161
471,0,946877,2926,197
472,0,946862,2943,195
473,0,946891,2930,179
474,0,946850,2970,180
475,0,946942,2878,180
476,0,946890,2911,199
477,0,946869,2926,205
478,0,946764,3015,221
479,0,946735,3063,202
480,0,946808,3007,185
481,0,946829,2975,196
482,0,946871,2941,188
483,0,946786,3002,212
484,0,946667,3134,199
485,0,946667,3123,210
486,0,946733,3068,199
487,0,946764,3028,208
488,0,946705,3099,196
489,0,946700,3134,166
490,0,946724,3103,173
491,0,946792,2993,215
492,0,946837,2980,183
493,0,946718,3081,201
494,0,946758,3073,169
495,0,946822,3001,177
496,0,946689,3080,231
497,0,946793,3010,197
498,0,946799,3002,199
499,0,946791,2993,216
500,0,946758,3045,197
501,0,946802,3020,178
502,0,946868,2939,193
503,0,946874,2951,175
504,0,946854,2951,195
505,0,946904,2921,175
506,0,947005,2791,204
507,0,947054,2762,184
508,0,947067,2734,199
509,0,947021,2777,202
510,0,946888,2930,182
511,0,946835,2938,227
512,0,946816,2970,214
513,0,946941,2848,211
514,0,946989,2818,193
515,0,946998,2830,172
516,0,947025,2794,181
517,0,947065,2759,176
518,0,946958,2852,190
519,0,946904,2893,203
520,0,946907,2908,185
521,0,947046,2775,179
522,0,947038,2766,196
523,0,947090,2718,192
524,0,947016,2766,218
525,0,947107,2701,192
526,0,947097,2728,175
527,0,946971,2827,202
528,0,947078,2749,173
529,0,946988,2834,178
530,0,947006,2780,214
531,0,946983,2824,193
532,0,946903,2891,206
533,0,946877,2906,217
534,0,946906,2897,197
535,0,946932,2886,182
536,0,946773,3033,194
537,0,946763,3028,209
538,0,946851,2964,185
539,0,946930,2880,190
540,0,947025,2785,190
541,0,946972,2849,179
542,0,946983,2827,190
543,0,946919,2895,186
544,0,946920,2881,199
545,0,946935,2861,204
546,0,946890,2902,208
547,0,946930,2842,228
548,0,946937,2852,211
549,0,947034,2769,197
550,0,947061,2754,185
551,0,947115,2691,194
552,0,947228,2579,193
553,0,947214,2578,208
554,0,947170,2627,203
555,0,947171,2646,183
556,0,947109,2710,181
557,0,947121,2677,202
558,0,947022,2789,189
559,0,947060,2761,179
560,0,947114,2681,205
561,0,947067,2751,182
562,0,947025,2777,198
563,0,946953,2813,234
564,0,947021,2788,191
565,0,946905,2891,204
566,0,946926,2871,203
567,0,946789,2998,213
568,0,946913,2892,195
569,0,946885,2910,205
570,0,946925,2875,200
571,0,946842,2952,206
572,0,946819,2961,220
573,0,946721,3072,207
574,0,946752,3056,192
575,0,946732,3044,224
576,0,946699,3076,225
577,0,946786,3007,207
578,0,946821,2999,180
579,0,946881,2930,189
580,0,946928,2886,186
581,0,946966,2868,166
582,0,946983,2829,188
583,0,946965,2845,190
584,0,946856,2950,194
585,0,946804,3014,182
586,0,946920,2902,178
587,0,946789,3042,169
588,0,946765,3057,178
589,0,946730,3059,211
590,0,946815,3006,179
591,0,946872,2960,168
592,0,946842,2956,202
593,0,946929,2893,178
594,0,946903,2943,154
595,0,946808,2975,217
596,0,946722,3090,188
597,0,946872,2918,210
598,0,946851,2955,194
599,0,946822,2984,194
600,0,946730,3081,189
601,0,946597,3197,206
602,0,946612,3200,188
603,0,946689,3118,193
604,0,946743,3050,207
605,0,946766,3038,196
606,0,946833,2967,200
607,0,946863,2954,183
608,0,946942,2872,186
609,0,946937,2880,183
610,0,946934,2884,182
611,0,946883,2930,187
612,0,946834,2965,201
613,0,946760,3038,202
614,0,946724,3092,184
615,0,946835,2962,203
616,0,946922,2883,195
617,0,946948,2865,187
618,0,946935,2860,205
619,0,946970,2837,193
620,0,946977,2840,183
621,0,946918,2893,189
622,0,946914,2900,186
623,0,946871,2934,195
624,0,946947,2912,141
625,0,946968,2852,180
626,0,946930,2872,198
627,0,946904,2861,235
628,0,946961,2835,204
629,0,946952,2859,189
630,0,947039,2743,218
631,0,947092,2716,192
632,0,947038,2775,187
633,0,947039,2766,195
634,0,946864,2916,220
635,0,946904,2888,208
636,0,946907,2910,183
637,0,946863,2951,186
638,0,946747,3021,232
639,0,946793,3018,189
640,0,946791,3019,190
641,0,946943,2866,191
642,0,946901,2892,207
643,0,946868,2942,190
644,0,946922,2882,196
645,0,946958,2858,184
646,0,946942,2873,185
647,0,946835,2939,226
648,0,946783,3031,186
649,0,946853,2960,187
650,0,946924,2896,180
651,0,947055,2777,168
652,0,947118,2687,195
653,0,947106,2694,200
654,0,947052,2754,194
655,0,947102,2698,200
656,0,947009,2803,188
657,0,946874,2914,212
658,0,946968,2845,187
659,0,946928,2870,202
660,0,946883,2895,222
661,0,946950,2874,176
662,0,946967,2845,188
663,0,947080,2730,190
664,0,947127,2670,203
665,0,947029,2767,204
666,0,947054,2742,204
667,0,947026,2772,202
668,0,946882,2906,212
669,0,946839,2941,220
670,0,946825,2989,186
671,0,946842,2970,188
672,0,946863,2934,203
673,0,946887,2905,208
674,0,946873,2932,195
675,0,946898,2924,178
676,0,946920,2899,181
677,0,946848,2960,192
678,0,946842,2944,214
679,0,946909,2888,203
680,0,946897,2914,189
681,0,946844,2945,211
682,0,946816,2991,193
683,0,946861,2958,181
684,0,946837,2948,215
685,0,946882,2917,201
686,0,946873,2944,183
687,0,946929,2885,186
688,0,946899,2907,194
689,0,946814,2974,212
690,0,946899,2904,197
691,0,946990,2841,169
692,0,946950,2869,181
693,0,946738,3052,210
694,0,946813,3009,178
695,0,946793,3025,182
696,0,946772,3010,218
697,0,946770,3022,208
698,0,946834,2969,197
699,0,946843,2955,202
700,0,946799,3024,177
701,0,946786,3020,194
702,0,946825,2939,236
703,0,946876,2907,217
704,0,946813,2979,208
705,0,946787,3037,176
706,0,946858,2905,237
707,0,946744,3095,161
708,0,946776,3009,215
709,0,946816,2970,214
710,0,946859,2959,182
711,0,946887,2941,172
712,0,946864,2937,199
713,0,946804,3003,193
714,0,946845,2951,204
715,0,946812,3002,186
716,0,946835,2979,186
717,0,946823,2974,203
718,0,946876,2906,218
719,0,946920,2895,185
720,0,946772,3056,172
721,0,946817,2976,207
722,0,946809,3008,183
723,0,946855,2948,197
724,0,946869,2951,180
725,0,946941,2868,191
726,0,946974,2857,169
727,0,946974,2840,186
728,0,946961,2832,207
729,0,946950,2824,226
730,0,946875,2900,225
731,0,946812,2976,212
732,0,946845,2968,187
733,0,946817,3009,174
734,0,946791,3003,206
735,0,946850,2969,181
736,0,946925,2908,167
737,0,947012,2760,228
738,0,946971,2826,203
739,0,947047,2764,189
740,0,947004,2812,184
741,0,947045,2761,194
742,0,946973,2829,198
743,0,946908,2888,204
744,0,946937,2851,212
745,0,946979,2821,200
746,0,946972,2787,241
747,0,946900,2896,204
748,0,946898,2892,210
749,0,946928,2903,169
750,0,946906,2900,194
751,0,946768,3016,216
752,0,946722,3081,197
753,0,946793,3036,171
754,0,946777,3043,180
755,0,946783,3029,188
756,0,946728,3064,208
757,0,946787,2983,230
758,0,946784,3015,201
759,0,946870,2964,166
760,0,946800,2985,215
761,0,946846,2956,198
762,0,946853,2944,203
763,0,946835,2991,174
764,0,946725,3071,204
765,0,946694,3088,218
