"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,943792,6063,130,15
2,944145,5728,112,15
3,944376,5479,131,14
4,944713,5153,116,18
5,945048,4828,108,16
6,945407,4489,78,26
7,945772,4145,55,28
8,946036,3884,55,25
9,946139,3772,65,24
10,946300,3610,66,24
11,946651,3265,62,22
12,946889,3026,63,22
13,947143,2797,45,15
14,947460,2471,47,22
15,947611,2323,50,16
16,947696,2241,45,18
17,947843,2080,41,36
18,947935,1989,32,44
19,948084,1832,33,51
20,948257,1673,27,43
21,948313,1622,24,41
22,948392,1538,20,50
23,948509,1413,20,58
24,948628,1297,13,62
25,948764,1166,10,60
26,948857,1083,5,55
27,948998,944,6,52
28,949127,817,7,49
29,949198,762,5,35
30,949238,717,2,43
31,949288,667,1,44
32,949293,660,4,43
33,949366,591,0,43
34,949408,533,0,59
35,949424,533,0,43
36,949443,522,1,34
37,949461,498,1,40
38,949514,432,0,54
39,949554,391,2,53
40,949555,378,1,66
41,949566,359,1,74
42,949574,347,2,77
43,949598,313,2,87
44,949574,312,1,113
45,949567,289,0,144
46,949586,263,1,150
47,949575,289,3,133
48,949559,284,3,154
49,949578,281,0,141
50,949605,256,0,139
51,949584,256,0,160
52,949585,255,0,160
53,949655,214,0,131
54,949690,169,0,141
55,949693,163,0,144
56,949699,150,0,151
57,949676,150,1,173
58,949676,153,0,171
59,949650,166,0,184
60,949634,161,1,204
61,949611,153,0,236
62,949626,148,0,226
63,949668,124,0,208
64,949671,145,0,184
65,949703,134,0,163
66,949727,117,0,156
67,949734,114,0,152
68,949738,86,0,176
69,949768,75,0,157
70,949810,67,0,123
71,949810,58,0,132
72,949825,46,0,129
73,949861,41,0,98
74,949854,38,0,108
75,949854,39,0,107
76,949856,34,0,110
77,949832,25,0,143
78,949851,27,0,122
79,949855,18,0,127
80,949845,20,0,135
81,949863,11,0,126
82,949889,7,0,104
83,949880,8,0,112
84,949893,9,0,98
85,949893,13,0,94
86,949882,10,0,108
87,949877,14,0,109
88,949858,21,0,121
89,949857,21,0,122
90,949877,15,0,108
91,949870,10,0,120
92,949874,9,0,117
93,949859,7,0,134
94,949817,7,0,176
95,949792,8,0,200
96,949828,7,0,165
97,949832,5,0,163
98,949841,6,0,153
99,949811,4,0,185
100,949804,1,0,195
101,949805,2,0,193
102,949807,0,0,193
