"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,10274,933077,0,6649
2,10237,932536,0,7227
3,10209,931982,0,7809
4,10285,931184,0,8531
5,10249,930808,0,8943
6,10287,930179,0,9534
7,10263,929568,0,10169
8,10338,929063,0,10599
9,10266,928625,0,11109
10,10344,927927,0,11729
11,10248,927358,0,12394
12,10406,926724,0,12870
13,10287,926377,0,13336
14,10280,925654,0,14066
15,10150,925306,0,14544
16,10297,924601,0,15102
17,10267,924172,0,15561
18,10244,923750,0,16006
19,10201,922981,0,16818
20,10291,922321,0,17388
21,10236,921800,0,17964
22,10276,921019,0,18705
23,10225,920491,0,19284
24,10423,919628,0,19949
25,10349,919281,0,20370
26,10272,918653,0,21075
27,10436,918080,0,21484
28,10567,917298,0,22135
29,10619,916646,0,22735
30,10618,915846,0,23536
31,10531,915166,0,24303
32,10594,914478,0,24928
33,10828,913867,0,25305
34,10906,913278,0,25816
35,10838,912984,0,26178
36,10766,912477,0,26757
37,10644,911995,0,27361
38,10733,911179,0,28088
39,10935,910445,0,28620
40,11073,909816,0,29111
41,11041,909091,0,29868
42,11098,908213,0,30689
43,11067,907723,0,31210
44,11154,907004,0,31842
45,11059,906357,0,32584
46,11067,905843,0,33090
47,11074,905461,0,33465
48,11171,904923,0,33906
49,10893,904699,0,34408
50,10817,904469,0,34714
51,10772,904256,0,34972
52,10761,903443,0,35796
53,10691,902902,0,36407
54,10912,901910,0,37178
55,10693,901546,0,37761
56,10633,901068,0,38299
57,10602,900483,0,38915
58,10429,899661,0,39910
59,10354,899377,0,40269
60,10432,898698,0,40870
61,10550,897695,0,41755
62,10524,897293,0,42183
63,10397,897145,0,42458
64,10466,896494,0,43040
65,10631,895915,0,43454
66,10532,895371,0,44097
67,10469,894484,0,45047
68,10497,894012,0,45491
69,10611,893635,0,45754
70,10820,892822,0,46358
71,10851,891913,0,47236
72,10908,891456,0,47636
73,10738,890818,0,48444
74,10778,890067,0,49155
75,10937,889439,0,49624
76,10882,889057,0,50061
77,10849,887911,0,51240
78,10885,887266,0,51849
79,10954,886474,0,52572
80,11149,885836,0,53015
81,11051,885281,0,53668
82,11033,884914,0,54053
83,10852,884270,0,54878
84,10956,883882,0,55162
85,10954,883484,0,55562
86,10849,883197,0,55954
87,10847,882918,0,56235
88,10737,882612,0,56651
89,10933,882318,0,56749
90,10869,881969,0,57162
91,10850,881489,0,57661
92,10799,881284,0,57917
93,10657,881096,0,58247
94,10773,880195,0,59032
95,10773,879837,0,59390
96,10805,879770,0,59425
97,10740,878857,0,60403
98,10710,878322,0,60968
99,10697,877462,0,61841
100,10603,876625,0,62772
101,10754,875623,0,63623
102,10797,874995,0,64208
103,10825,874352,0,64823
104,10982,873422,0,65596
105,11017,872413,0,66570
106,10918,872254,0,66828
107,10936,871685,0,67379
108,10770,871156,0,68074
109,10665,870774,0,68561
110,10655,870188,0,69157
111,10707,869862,0,69431
112,10740,869194,0,70066
113,10760,868833,0,70407
114,10795,868594,0,70611
115,10744,868585,0,70671
116,10589,867905,0,71506
117,10625,867668,0,71707
118,10546,866969,0,72485
119,10481,866328,0,73191
120,10527,865215,0,74258
121,10651,864389,0,74960
122,10703,863495,0,75802
123,10651,862295,0,77054
124,10796,861790,0,77414
125,10829,860879,0,78292
126,10942,860664,0,78394
127,10885,860020,0,79095
128,10767,859382,0,79851
129,10721,858863,0,80416
130,10772,858234,0,80994
131,10934,857456,0,81610
132,10864,856916,0,82220
133,10637,856024,0,83339
134,10650,855584,0,83766
135,10798,855398,0,83804
136,10765,854905,0,84330
137,10791,853986,0,85223
138,10972,854002,0,85026
139,10835,853519,0,85646
140,10838,852825,0,86337
141,10914,852637,0,86449
142,10867,852241,0,86892
143,10810,851585,0,87605
144,10856,850545,0,88599
145,10802,849569,0,89629
146,10820,848878,0,90302
147,10824,848466,0,90710
148,10908,847753,0,91339
149,10781,847118,0,92101
150,10862,846472,0,92666
151,10870,845880,0,93250
152,10839,845234,0,93927
153,11000,844367,0,94633
154,11074,843501,0,95425
155,10950,843067,0,95983
156,10906,842164,0,96930
157,10947,841060,0,97993
158,11057,840175,0,98768
159,10854,839802,0,99344
160,10810,839242,0,99948
161,10702,838349,0,100949
162,10710,837901,0,101389
163,10711,837557,0,101732
164,10651,836949,0,102400
165,10685,836543,0,102772
166,10490,836322,0,103188
167,10308,836006,0,103686
168,10387,835153,0,104460
169,10376,834468,0,105156
170,10478,833604,0,105918
171,10587,832813,0,106600
172,10700,832087,0,107213
173,10568,831718,0,107714
174,10451,830926,0,108623
175,10531,830631,0,108838
176,10583,829742,0,109675
177,10685,829059,0,110256
178,10643,828678,0,110679
179,10729,828355,0,110916
180,10792,827396,0,111812
181,10769,826758,0,112473
182,10660,826392,0,112948
183,10536,826109,0,113355
184,10499,825540,0,113961
185,10575,824309,0,115116
186,10772,823753,0,115475
187,10764,823189,0,116047
188,10895,822738,0,116367
189,10867,822042,0,117091
190,10817,821463,0,117720
191,10868,820812,0,118320
192,10934,819950,0,119116
193,10935,818827,0,120238
194,10819,818337,0,120844
195,10848,817518,0,121634
196,10895,817471,0,121634
197,10930,817080,0,121990
198,10917,816702,0,122381
199,10846,816543,0,122611
200,11044,815932,0,123024
201,11047,814508,0,124445
202,10992,813542,0,125466
203,11077,813232,0,125691
204,11134,812551,0,126315
205,11224,811780,0,126996
206,11088,811694,0,127218
207,11119,810888,0,127993
208,11009,810109,0,128882
209,10976,809467,0,129557
210,10856,808534,0,130610
211,10786,808374,0,130840
212,10657,807914,0,131429
213,10751,807451,0,131798
214,10657,806996,0,132347
215,10676,806487,0,132837
216,10478,806114,0,133408
217,10469,806010,0,133521
218,10504,805804,0,133692
219,10378,804963,0,134659
220,10316,804089,0,135595
221,10415,803249,0,136336
222,10294,803156,0,136550
223,10361,802745,0,136894
224,10424,801642,0,137934
225,10557,801527,0,137916
226,10698,800566,0,138736
227,10569,799938,0,139493
228,10690,798992,0,140318
229,10752,799074,0,140174
230,10836,798393,0,140771
231,10901,798080,0,141019
232,11027,796918,0,142055
233,10865,796635,0,142500
234,10974,796524,0,142502
235,11158,795266,0,143576
236,11117,794573,0,144310
237,10988,794368,0,144644
238,10964,793969,0,145067
239,10849,792653,0,146498
240,10758,792354,0,146888
241,10576,791716,0,147708
242,10492,791787,0,147721
243,10596,791685,0,147719
244,10520,790532,0,148948
245,10358,790447,0,149195
246,10385,790408,0,149207
247,10601,789775,0,149624
248,10611,789186,0,150203
249,10497,788667,0,150836
250,10375,788737,0,150888
251,10286,788556,0,151158
252,10255,787846,0,151899
253,10165,787745,0,152090
254,10391,786958,0,152651
255,10281,786424,0,153295
256,10251,785896,0,153853
257,10300,784914,0,154786
258,10366,784234,0,155400
259,10401,783755,0,155844
260,10507,783045,0,156448
261,10527,782511,0,156962
262,10475,781378,0,158147
263,10445,781249,0,158306
264,10572,780831,0,158597
265,10603,780276,0,159121
266,10643,779811,0,159546
267,10472,779360,0,160168
268,10478,779215,0,160307
269,10462,777965,0,161573
270,10379,776451,0,163170
271,10516,776302,0,163182
272,10557,775507,0,163936
273,10567,774665,0,164768
274,10418,774613,0,164969
275,10424,774125,0,165451
276,10365,773893,0,165742
277,10331,772953,0,166716
278,10367,772032,0,167601
279,10419,771332,0,168249
280,10531,771247,0,168222
281,10602,771105,0,168293
282,10663,770030,0,169307
283,10712,769170,0,170118
284,10791,768939,0,170270
285,10711,768484,0,170805
286,10723,768177,0,171100
287,10734,767516,0,171750
288,10947,767286,0,171767
289,11000,767576,0,171424
290,10919,767070,0,172011
291,10846,766405,0,172749
292,10762,766873,0,172365
293,10905,766587,0,172508
294,11153,766158,0,172689
295,11075,765592,0,173333
296,11176,765165,0,173659
297,11106,765084,0,173810
298,10984,764763,0,174253
299,10941,764509,0,174550
300,10849,764386,0,174765
301,10857,763829,0,175314
302,10856,763550,0,175594
303,10892,762167,0,176941
304,10910,761153,0,177937
305,10793,759698,0,179509
306,10693,758778,0,180529
307,10603,758206,0,181191
308,10627,756974,0,182399
309,10680,756527,0,182793
310,10705,756495,0,182800
311,10715,756365,0,182920
312,10771,755874,0,183355
313,10856,755298,0,183846
314,10695,754837,0,184468
315,10695,754475,0,184830
316,10792,753711,0,185497
317,10696,753103,0,186201
318,10717,752636,0,186647
319,10868,751938,0,187194
320,10888,751136,0,187976
321,10725,751017,0,188258
322,10689,750404,0,188907
323,10731,749445,0,189824
324,10817,748420,0,190763
325,10846,747687,0,191467
326,10681,747082,0,192237
327,10742,746678,0,192580
328,10848,746147,0,193005
329,10962,745698,0,193340
330,10810,745066,0,194124
331,10832,744248,0,194920
332,10720,743833,0,195447
333,10678,742938,0,196384
334,10708,742567,0,196725
335,10715,742171,0,197114
336,10656,741235,0,198109
337,10644,740313,0,199043
338,10583,739437,0,199980
339,10445,739111,0,200444
340,10487,738560,0,200953
341,10535,737917,0,201548
342,10553,736817,0,202630
343,10646,736418,0,202936
344,10544,736106,0,203350
345,10598,735682,0,203720
346,10653,735162,0,204185
347,10708,735001,0,204291
348,10682,734558,0,204760
349,10755,733904,0,205341
350,10633,734021,0,205346
351,10626,733458,0,205916
352,10608,732612,0,206780
353,10692,731909,0,207399
354,10609,731745,0,207646
355,10552,731072,0,208376
356,10539,730465,0,208996
357,10445,729640,0,209915
358,10544,729503,0,209953
359,10550,728926,0,210524
360,10575,728330,0,211095
361,10676,728353,0,210971
362,10743,727408,0,211849
363,10744,727387,0,211869
364,10783,726920,0,212297
365,10881,725892,0,213227
366,10821,725231,0,213948
367,10674,725097,0,214229
368,10761,724580,0,214659
369,10744,724254,0,215002
370,10745,723413,0,215842
371,10759,723342,0,215899
372,10762,722838,0,216400
373,10773,722329,0,216898
374,10818,721512,0,217670
375,10850,721289,0,217861
376,10987,721081,0,217932
377,10943,720856,0,218201
378,10904,720138,0,218958
379,10995,719536,0,219469
380,11013,719533,0,219454
381,11095,718808,0,220097
382,11058,718288,0,220654
383,11004,717919,0,221077
384,11022,717156,0,221822
385,11117,716646,0,222237
386,11080,716610,0,222310
387,11156,715645,0,223199
388,11274,714280,0,224446
389,11125,714156,0,224719
390,11118,714033,0,224849
391,11132,713511,0,225357
392,11150,713675,0,225175
393,11114,713771,0,225115
394,11142,713567,0,225291
395,11152,713664,0,225184
396,11189,713363,0,225448
397,11200,712501,0,226299
398,11263,712540,0,226197
399,11174,712149,0,226677
400,11157,712186,0,226657
401,11187,711662,0,227151
402,11006,711877,0,227117
403,11058,710964,0,227978
404,11037,710259,0,228704
405,10986,710241,0,228773
406,10934,709646,0,229420
407,10953,708886,0,230161
408,10867,707450,0,231683
409,10749,706666,0,232585
410,10868,706017,0,233115
411,10854,705429,0,233717
412,10810,704931,0,234259
413,10792,704742,0,234466
414,10874,704285,0,234841
415,10596,704126,0,235278
416,10605,703603,0,235792
417,10618,702840,0,236542
418,10552,701901,0,237547
419,10531,702157,0,237312
420,10785,701279,0,237936
421,10708,700085,0,239207
422,10662,699739,0,239599
423,10660,699050,0,240290
424,10682,698058,0,241260
425,10655,697105,0,242240
426,10621,695968,0,243411
427,10364,694747,0,244889
428,10354,694142,0,245504
429,10242,693474,0,246284
430,10411,693343,0,246246
431,10389,692818,0,246793
432,10535,692979,0,246486
433,10515,692205,0,247280
434,10323,691631,0,248046
435,10280,690571,0,249149
436,10126,690132,0,249742
437,10197,689830,0,249973
438,10145,688896,0,250959
439,10073,688672,0,251255
440,9976,687440,0,252584
441,9922,687336,0,252742
442,9965,686730,0,253305
443,9906,687004,0,253090
444,9885,687236,0,252879
445,9855,686444,0,253701
446,9730,685654,0,254616
447,9664,685870,0,254466
448,9625,685051,0,255324
449,9660,684147,0,256193
450,9539,683710,0,256751
451,9544,683220,0,257236
452,9589,682533,0,257878
453,9474,682842,0,257684
454,9539,681995,0,258466
455,9617,681677,0,258706
456,9720,680800,0,259480
457,9646,680618,0,259736
458,9618,680057,0,260325
459,9753,679653,0,260594
460,9811,679395,0,260794
461,9767,678628,0,261605
462,9651,677792,0,262557
463,9506,677162,0,263332
464,9605,676709,0,263686
465,9646,676367,0,263987
466,9598,675739,0,264663
467,9663,674406,0,265931
468,9609,674012,0,266379
469,9587,673856,0,266557
470,9533,672889,0,267578
471,9388,672749,0,267863
472,9503,671973,0,268524
473,9510,671366,0,269124
474,9562,670955,0,269483
475,9551,670640,0,269809
476,9513,670923,0,269564
477,9520,670361,0,270119
478,9544,669851,0,270605
479,9484,668393,0,272123
480,9504,667508,0,272988
481,9615,666610,0,273775
482,9549,665954,0,274497
483,9793,666288,0,273919
484,9623,665654,0,274723
485,9624,664753,0,275623
486,9511,664906,0,275583
487,9560,664986,0,275454
488,9619,664583,0,275798
489,9628,664052,0,276320
490,9707,664020,0,276273
491,9708,663650,0,276642
492,9602,662572,0,277826
493,9604,662431,0,277965
494,9502,661936,0,278562
495,9561,661708,0,278731
496,9510,661534,0,278956
497,9440,661428,0,279132
498,9377,661162,0,279461
499,9333,661194,0,279473
500,9323,661390,0,279287
501,9425,661079,0,279496
502,9497,661097,0,279406
503,9609,660008,0,280383
504,9640,659604,0,280756
505,9676,659142,0,281182
506,9664,658581,0,281755
507,9687,657816,0,282497
508,9781,657495,0,282724
509,9810,657740,0,282450
510,9819,656991,0,283190
511,9750,656788,0,283462
512,9766,656292,0,283942
513,9778,656204,0,284018
514,9772,656227,0,284001
515,9706,655370,0,284924
516,9632,655147,0,285221
517,9743,654453,0,285804
518,9671,653594,0,286735
519,9695,653016,0,287289
520,9732,652728,0,287540
521,9750,652133,0,288117
522,9789,651345,0,288866
523,9737,651763,0,288500
524,9712,651194,0,289094
525,9629,651267,0,289104
526,9608,650742,0,289650
527,9665,651018,0,289317
528,9632,650799,0,289569
529,9611,650241,0,290148
530,9561,650589,0,289850
531,9588,650995,0,289417
532,9593,650764,0,289643
533,9568,650269,0,290163
534,9637,649372,0,290991
535,9659,648468,0,291873
536,9623,647982,0,292395
537,9730,647611,0,292659
538,9730,647209,0,293061
539,9645,646670,0,293685
540,9579,646087,0,294334
541,9718,645437,0,294845
542,9710,644832,0,295458
543,9795,644620,0,295585
544,9831,644294,0,295875
545,9722,644232,0,296046
546,9720,643888,0,296392
547,9625,642803,0,297572
548,9622,642601,0,297777
549,9531,641968,0,298501
550,9549,641654,0,298797
551,9608,641067,0,299325
552,9538,641102,0,299360
553,9607,641087,0,299306
554,9676,640751,0,299573
555,9589,639467,0,300944
556,9507,639050,0,301443
557,9453,639427,0,301120
558,9489,639159,0,301352
559,9450,638855,0,301695
560,9470,638125,0,302405
561,9224,637290,0,303486
562,9241,636457,0,304302
563,9242,635351,0,305407
564,9219,635837,0,304944
565,9334,634644,0,306022
566,9315,634440,0,306245
567,9351,634447,0,306202
568,9378,634047,0,306575
569,9467,634406,0,306127
570,9367,634478,0,306155
571,9374,633376,0,307250
572,9385,633416,0,307199
573,9328,632973,0,307699
574,9218,631889,0,308893
575,9251,631438,0,309311
576,9248,631074,0,309678
577,9107,630786,0,310107
578,9298,630997,0,309705
579,9302,630494,0,310204
580,9380,629836,0,310784
581,9410,629496,0,311094
582,9420,628628,0,311952
583,9394,627931,0,312675
584,9379,628608,0,312013
585,9581,628615,0,311804
586,9612,627751,0,312637
587,9684,627246,0,313070
588,9694,626681,0,313625
589,9598,626276,0,314126
590,9535,626716,0,313749
591,9471,625875,0,314654
592,9459,626000,0,314541
593,9514,625587,0,314899
594,9479,624630,0,315891
595,9416,624133,0,316451
596,9415,623191,0,317394
597,9369,623173,0,317458
598,9283,623003,0,317714
599,9279,622081,0,318640
600,9329,621907,0,318764
601,9373,621057,0,319570
602,9283,620707,0,320010
603,9411,620202,0,320387
604,9420,619452,0,321128
605,9483,619455,0,321062
606,9541,619177,0,321282
607,9572,618652,0,321776
608,9559,617884,0,322557
609,9486,617398,0,323116
610,9409,617131,0,323460
611,9306,615568,0,325126
612,9325,615168,0,325507
613,9265,614001,0,326734
614,9330,612976,0,327694
615,9361,612646,0,327993
616,9468,611937,0,328595
617,9476,611586,0,328938
618,9446,611185,0,329369
619,9444,610278,0,330278
620,9250,609982,0,330768
621,9169,609544,0,331287
622,9039,609434,0,331527
623,8935,608772,0,332293
624,9060,608151,0,332789
625,8998,608020,0,332982
626,8910,607522,0,333568
627,8948,607156,0,333896
628,9018,606107,0,334875
629,9062,605678,0,335260
630,9006,606041,0,334953
631,8984,605638,0,335378
632,8873,605209,0,335918
633,8877,605272,0,335851
634,8912,604528,0,336560
635,8941,604849,0,336210
636,8843,605093,0,336064
637,8819,604666,0,336515
638,8724,604718,0,336558
639,8796,604847,0,336357
640,8665,604635,0,336700
641,8661,604627,0,336712
642,8617,604759,0,336624
643,8600,603901,0,337499
644,8564,603632,0,337804
645,8610,603319,0,338071
646,8557,603408,0,338035
647,8567,603078,0,338355
648,8666,602752,0,338582
649,8653,602556,0,338791
650,8605,602213,0,339182
651,8572,601790,0,339638
652,8652,601324,0,340024
653,8751,600488,0,340761
654,8685,599197,0,342118
655,8718,599316,0,341966
656,8750,598497,0,342753
657,8602,598407,0,342991
658,8598,597495,0,343907
659,8590,597326,0,344084
660,8538,596235,0,345227
661,8469,596162,0,345369
662,8466,595565,0,345969
663,8549,595165,0,346286
664,8608,595096,0,346296
665,8637,593800,0,347563
666,8539,593554,0,347907
667,8455,593181,0,348364
668,8485,592585,0,348930
669,8481,591785,0,349734
670,8582,591594,0,349824
671,8681,591446,0,349873
672,8495,591640,0,349865
673,8525,590587,0,350888
674,8543,590210,0,351247
675,8673,589541,0,351786
676,8671,590343,0,350986
677,8623,590017,0,351360
678,8488,589497,0,352015
679,8549,588305,0,353146
680,8569,587789,0,353642
681,8508,587582,0,353910
682,8475,586978,0,354547
683,8320,587399,0,354281
684,8314,587435,0,354251
685,8227,586773,0,355000
686,8292,586468,0,355240
687,8236,586230,0,355534
688,8248,585456,0,356296
