"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,89,946077,2177,1657
2,41,946931,1745,1283
3,18,947486,1390,1106
4,12,947862,1082,1044
5,8,948014,903,1075
6,4,948259,708,1029
7,1,948471,544,984
8,0,948549,418,1033
9,0,948734,318,948
10,0,948760,243,997
11,0,948783,178,1039
12,0,948867,146,987
13,0,948865,107,1028
14,0,948993,69,938
15,0,948955,62,983
16,0,948994,42,964
17,0,948918,30,1052
18,0,948920,30,1050
19,0,948963,12,1025
20,0,948967,8,1025
21,0,948975,6,1019
22,0,949019,2,979
23,0,948980,0,1020
