"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,939794,10165,30,11
2,939744,10207,27,22
3,939567,10387,24,22
4,939629,10307,32,32
5,939744,10179,29,48
6,939711,10200,32,57
7,939811,10108,23,58
8,939632,10281,30,57
9,939333,10585,34,48
10,939154,10752,38,56
11,939146,10774,38,42
12,939203,10690,48,59
13,939264,10603,49,84
14,939300,10614,24,62
15,939378,10516,35,71
16,939402,10500,32,66
17,939586,10308,25,81
18,939745,10154,23,78
19,940004,9879,28,89
20,939997,9865,31,107
21,939854,10014,39,93
22,939804,10048,43,105
23,939842,10036,35,87
24,939561,10325,34,80
25,939408,10494,27,71
26,939215,10653,29,103
27,939379,10501,14,106
28,939529,10342,21,108
29,939370,10507,21,102
30,939361,10489,30,120
31,939227,10581,27,165
32,939303,10483,22,192
33,939177,10617,22,184
34,939035,10763,28,174
35,938758,11050,43,149
36,938855,10956,48,141
37,938979,10840,47,134
38,939065,10736,64,135
39,938929,10859,64,148
40,938768,11034,59,139
41,938751,11062,66,121
42,938716,11114,58,112
43,938946,10875,51,128
44,939101,10722,53,124
45,939236,10588,56,120
46,939192,10642,53,113
47,939241,10564,47,148
48,939329,10488,44,139
49,939555,10237,53,155
50,939627,10128,44,201
51,939615,10182,39,164
52,939622,10150,46,182
53,939465,10307,43,185
54,939535,10251,35,179
55,939423,10363,44,170
56,939424,10363,51,162
57,939578,10212,43,167
58,939395,10365,40,200
59,939663,10094,43,200
60,939595,10132,29,244
61,939592,10130,18,260
62,939752,9925,34,289
63,939628,10023,42,307
64,939733,9921,39,307
65,939596,10058,33,313
66,939718,9911,51,320
67,939969,9691,61,279
68,939805,9822,43,330
69,939789,9825,49,337
70,939729,9940,38,293
71,939828,9830,41,301
72,939709,9907,46,338
73,939635,9988,40,337
74,939825,9830,30,315
75,939997,9678,38,287
76,940016,9673,40,271
77,940002,9656,46,296
78,939831,9821,47,301
79,939712,9880,60,348
80,939754,9804,62,380
81,939903,9643,51,403
82,939532,9982,52,434
83,939609,9874,44,473
84,939600,9929,35,436
85,939758,9839,35,368
86,939796,9822,45,337
87,940020,9618,41,321
88,940004,9652,40,304
89,940031,9618,34,317
90,940102,9545,25,328
91,940191,9491,25,293
92,940323,9399,20,258
93,940452,9253,28,267
94,940478,9224,32,266
95,940446,9239,36,279
96,940351,9362,26,261
97,940434,9276,25,265
98,940480,9249,26,245
99,940572,9135,34,259
100,940590,9133,32,245
101,940674,9022,30,274
102,940425,9257,37,281
103,940290,9383,41,286
104,940235,9389,25,351
105,940122,9487,29,362
106,940046,9552,38,364
107,939916,9656,43,385
108,939789,9755,40,416
109,939950,9648,51,351
110,940127,9435,70,368
111,940377,9198,51,374
112,940287,9268,53,392
113,940419,9148,47,386
114,940249,9337,35,379
115,940141,9456,51,352
116,939991,9613,53,343
117,939934,9685,43,338
118,939919,9721,46,314
119,939937,9697,40,326
120,939941,9719,40,300
121,939902,9724,52,322
122,939859,9777,46,318
123,939823,9804,51,322
124,939895,9792,37,276
125,939933,9763,41,263
126,939928,9763,37,272
127,940043,9672,43,242
128,939837,9849,45,269
129,939813,9871,44,272
130,939928,9725,43,304
131,939903,9755,41,301
132,939867,9779,37,317
133,939980,9663,34,323
134,939676,9942,29,353
135,939811,9817,30,342
136,939600,10025,38,337
137,939514,10083,49,354
138,939647,9946,56,351
139,939821,9782,49,348
140,939877,9755,52,316
141,940005,9638,39,318
142,940158,9526,49,267
143,940033,9637,37,293
144,939881,9727,40,352
145,939778,9857,30,335
146,939919,9687,27,367
147,940042,9599,39,320
148,939987,9638,38,337
149,940259,9341,39,361
150,940397,9235,35,333
151,940403,9215,40,342
152,940274,9368,45,313
153,940404,9220,47,329
154,940401,9254,45,300
155,940341,9319,35,305
156,940400,9301,37,262
157,940323,9363,41,273
158,940407,9322,37,234
159,940506,9241,36,217
160,940444,9306,32,218
161,940666,9092,27,215
162,940745,8995,26,234
163,940808,8939,34,219
164,940845,8861,42,252
165,940619,9049,57,275
166,940774,8896,53,277
167,940706,8962,54,278
168,940710,8965,57,268
169,940655,8997,51,297
170,940395,9233,59,313
171,940187,9459,57,297
172,940294,9327,40,339
173,940293,9325,45,337
174,940419,9195,50,336
175,940382,9253,49,316
176,940519,9100,50,331
177,940615,8983,54,348
178,940837,8753,48,362
179,940822,8762,34,382
180,941141,8439,29,391
181,941356,8226,30,388
182,941157,8366,34,443
183,941182,8389,32,397
184,941409,8184,30,377
185,941383,8263,34,320
186,941267,8390,19,324
187,941127,8523,18,332
188,941161,8450,16,373
189,941342,8249,27,382
190,941388,8190,32,390
191,941314,8237,30,419
192,941399,8167,33,401
193,941563,7980,35,422
194,941266,8274,48,412
195,941188,8321,45,446
196,941007,8468,47,478
197,940926,8500,50,524
198,941134,8314,59,493
199,941003,8396,67,534
200,940881,8451,70,598
201,940802,8520,66,612
202,940788,8495,66,651
203,940981,8294,53,672
204,940794,8454,56,696
205,940834,8445,52,669
206,940890,8371,40,699
207,940900,8337,41,722
208,941078,8116,55,751
209,940943,8238,46,773
210,940851,8323,50,776
211,941066,8083,48,803
212,941279,7896,45,780
213,941370,7790,44,796
214,941363,7794,40,803
215,941581,7600,41,778
216,941519,7674,53,754
217,941375,7789,42,794
218,941488,7667,37,808
219,941348,7830,30,792
220,941420,7808,23,749
221,941482,7725,22,771
222,941488,7744,21,747
223,941379,7809,16,796
224,941573,7671,19,737
225,941562,7717,11,710
226,941717,7574,11,698
227,941774,7481,18,727
228,941607,7592,23,778
229,941564,7577,24,835
230,941591,7445,21,943
231,941696,7335,23,946
232,941791,7210,26,973
233,941648,7319,28,1005
234,941581,7346,29,1044
235,941487,7380,28,1105
236,941283,7569,31,1117
237,941356,7522,30,1092
238,941448,7496,27,1029
239,941400,7500,29,1071
240,941417,7569,30,984
241,941384,7575,24,1017
242,941438,7520,29,1013
243,941574,7322,28,1076
244,941647,7262,38,1053
245,941837,7095,39,1029
246,942021,6906,31,1042
247,941982,6938,45,1035
248,942074,6872,50,1004
249,942175,6788,44,993
250,942086,6913,28,973
251,942047,6963,35,955
252,942251,6829,30,890
253,942323,6750,35,892
254,942194,6893,40,873
255,942126,6951,51,872
256,941968,7096,44,892
257,941777,7311,45,867
258,941621,7525,33,821
259,941517,7665,31,787
260,941535,7645,38,782
261,941742,7476,29,753
262,941681,7505,35,779
263,941591,7569,37,803
264,941663,7487,34,816
265,941765,7426,34,775
266,941782,7379,30,809
267,941816,7377,30,777
268,941836,7361,35,768
269,941786,7438,25,751
270,941717,7544,21,718
271,941720,7557,28,695
272,941894,7409,32,665
273,941730,7598,35,637
274,941770,7558,45,627
275,941767,7616,36,581
276,941889,7524,35,552
277,941936,7442,48,574
278,942040,7341,51,568
279,942175,7182,48,595
280,942224,7157,42,577
281,942014,7340,35,611
282,942052,7312,31,605
283,942078,7246,41,635
284,942100,7246,41,613
285,942064,7268,39,629
286,941890,7484,27,599
287,941710,7658,33,599
288,941899,7493,44,564
289,942058,7369,36,537
290,942030,7398,33,539
291,942133,7323,43,501
292,941934,7506,47,513
293,941982,7471,41,506
294,941969,7514,32,485
295,941955,7568,23,454
296,941826,7699,23,452
297,941628,7886,22,464
298,941512,7942,35,511
299,941657,7837,32,474
300,941740,7787,39,434
301,941696,7883,38,383
302,941579,8002,43,376
303,941481,8120,37,362
304,941537,8078,47,338
305,941700,7935,41,324
306,941878,7804,34,284
307,941993,7686,33,288
308,941930,7686,35,349
309,942000,7623,48,329
310,941998,7614,54,334
311,942120,7505,40,335
312,942101,7529,40,330
313,942008,7603,39,350
314,942061,7523,35,381
315,942131,7451,43,375
316,942100,7471,34,395
317,942253,7324,56,367
318,942106,7459,44,391
319,942075,7480,37,408
320,942202,7388,39,371
321,942181,7355,39,425
322,942225,7323,42,410
323,942217,7277,45,461
324,942428,7040,39,493
325,942265,7228,31,476
326,942262,7205,35,498
327,942165,7280,41,514
328,942304,7152,33,511
329,942423,6976,28,573
330,942576,6821,27,576
331,942600,6772,31,597
332,942418,6969,40,573
333,942500,6927,46,527
334,942572,6847,47,534
335,942855,6616,49,480
336,943018,6423,52,507
337,942915,6524,42,519
338,942785,6689,36,490
339,942685,6782,30,503
340,942675,6787,19,519
341,942550,6886,20,544
342,942335,7067,23,575
343,942327,7097,32,544
344,942326,7043,32,599
345,942313,7029,47,611
346,942178,7207,47,568
347,942135,7286,57,522
348,942349,7100,51,500
349,942398,7137,60,405
350,942459,7099,50,392
351,942493,7036,48,423
352,942324,7219,41,416
353,942434,7115,61,390
354,942602,6966,49,383
355,942696,6847,55,402
356,942572,6962,53,413
357,942591,6953,48,408
358,942583,6970,49,398
359,942537,7005,33,425
360,942389,7121,36,454
361,942340,7201,42,417
362,942568,7025,32,375
363,942595,6993,35,377
364,942513,7053,31,403
365,942518,7077,33,372
366,942606,7031,37,326
367,942636,6979,29,356
368,942570,7014,28,388
369,942621,6922,28,429
370,942521,7006,26,447
371,942657,6840,39,464
372,942882,6676,46,396
373,942850,6657,53,440
374,942906,6627,50,417
375,942921,6646,54,379
376,942919,6671,49,361
377,942863,6720,40,377
378,942597,6929,40,434
379,942562,6948,43,447
380,942579,6951,52,418
381,942583,6964,35,418
382,942433,7130,28,409
383,942507,7029,36,428
384,942586,6977,32,405
385,942367,7218,36,379
386,942155,7435,23,387
387,942146,7389,30,435
388,942184,7364,32,420
389,942029,7527,40,404
390,942176,7405,44,375
391,942236,7339,38,387
392,942306,7256,52,386
393,942222,7323,64,391
394,942052,7447,73,428
395,941974,7532,53,441
396,941901,7568,57,474
397,941796,7667,49,488
398,941676,7763,49,512
399,941579,7791,54,576
400,941508,7880,67,545
401,941481,7948,66,505
402,941295,8135,65,505
403,941233,8201,51,515
404,941389,8065,52,494
405,941549,7942,64,445
406,941412,8029,71,488
407,941431,7986,56,527
408,941368,8037,63,532
409,941232,8177,59,532
410,941313,8077,61,549
411,941301,8048,51,600
412,941253,8089,36,622
413,941212,8059,49,680
414,941378,7913,49,660
415,941415,7877,47,661
416,941267,8028,44,661
417,941160,8131,48,661
418,941102,8191,53,654
419,940976,8294,66,664
420,940937,8433,58,572
421,941068,8314,57,561
422,941030,8377,64,529
423,941143,8243,72,542
424,940900,8489,61,550
425,940903,8455,59,583
426,940953,8440,40,567
427,940943,8421,59,577
428,941101,8246,63,590
429,941146,8234,78,542
430,941256,8120,85,539
431,941273,8078,72,577
432,941293,8082,75,550
433,941272,8044,67,617
434,941403,7994,51,552
435,941323,8064,38,575
436,941222,8140,50,588
437,941177,8155,73,595
438,941324,7995,68,613
439,941402,7878,74,646
440,941386,7880,60,674
441,941326,7926,60,688
442,941269,7947,49,735
443,941285,7939,43,733
444,941284,7935,49,732
445,941236,7986,45,733
446,941208,7994,41,757
447,941238,7942,46,774
448,941207,7933,56,804
449,941369,7763,46,822
450,941468,7689,49,794
451,941535,7647,48,770
452,941600,7578,28,794
453,941675,7465,36,824
454,941556,7557,38,849
455,941671,7501,33,795
456,941793,7360,32,815
457,941816,7370,42,772
458,942035,7139,48,778
459,942002,7171,45,782
460,941834,7382,47,737
461,941788,7377,49,786
462,941593,7522,46,839
463,941386,7670,40,904
464,941475,7612,40,873
465,941369,7758,37,836
466,941323,7845,39,793
467,941345,7840,47,768
468,941381,7754,45,820
469,941349,7787,53,811
470,941378,7702,57,863
471,941641,7495,46,818
472,941708,7457,49,786
473,941780,7467,46,707
474,941747,7541,50,662
475,941710,7559,51,680
476,941698,7558,62,682
477,941918,7325,66,691
478,942159,7049,62,730
479,942055,7170,62,713
480,941902,7301,61,736
481,941820,7362,51,767
482,941779,7402,58,761
483,941677,7481,84,758
484,941624,7533,70,773
485,941870,7275,72,783
486,942108,7062,78,752
487,942198,6954,76,772
488,942111,6989,63,837
489,942103,7027,71,799
490,942032,7102,46,820
491,942044,7045,53,858
492,941945,7090,54,911
493,941887,7139,44,930
494,941881,7145,57,917
495,941818,7216,49,917
496,941697,7395,48,860
497,941853,7269,41,837
498,941754,7266,34,946
499,941711,7251,33,1005
500,941532,7255,39,1174
501,941594,7165,45,1196
502,941488,7230,41,1241
