"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,16098,607703,324628,1571
2,5173,636410,307270,1147
3,1358,664455,283289,898
4,341,690781,258125,753
5,65,715414,233830,691
6,10,737957,211340,693
7,1,758647,190678,674
8,0,777937,171375,688
9,0,795626,153722,652
10,0,812577,136806,617
11,0,827416,121947,637
12,0,840879,108436,685
13,0,852726,96632,642
14,0,863545,85817,638
15,0,873100,76266,634
16,0,881976,67426,598
17,0,889814,59555,631
18,0,896597,52747,656
19,0,902963,46407,630
20,0,908327,41064,609
21,0,912883,36500,617
22,0,917335,32110,555
23,0,921212,28237,551
24,0,924734,24695,571
25,0,927452,21930,618
26,0,929882,19507,611
27,0,932032,17353,615
28,0,933952,15447,601
29,0,935958,13453,589
30,0,937320,12059,621
31,0,938815,10612,573
32,0,939934,9495,571
33,0,941158,8245,597
34,0,942166,7249,585
35,0,942827,6558,615
36,0,943782,5664,554
37,0,944367,5005,628
38,0,945065,4334,601
39,0,945555,3794,651
40,0,946118,3306,576
41,0,946419,2969,612
42,0,946816,2564,620
43,0,947166,2223,611
44,0,947300,2023,677
45,0,947632,1769,599
46,0,947773,1639,588
47,0,947937,1460,603
48,0,948103,1297,600
49,0,948293,1148,559
50,0,948380,989,631
51,0,948498,846,656
52,0,948625,744,631
53,0,948754,635,611
54,0,948806,571,623
55,0,948860,563,577
56,0,948931,498,571
57,0,949023,426,551
58,0,949044,386,570
59,0,949036,339,625
60,0,949087,320,593
61,0,949102,279,619
62,0,949085,273,642
63,0,949161,268,571
64,0,949181,255,564
65,0,949165,244,591
66,0,949165,222,613
67,0,949186,234,580
68,0,949201,255,544
69,0,949212,233,555
70,0,949179,227,594
71,0,949177,209,614
72,0,949193,238,569
73,0,949196,210,594
74,0,949178,211,611
75,0,949195,207,598
76,0,949243,194,563
77,0,949245,211,544
78,0,949193,227,580
79,0,949215,194,591
80,0,949261,177,562
81,0,949208,185,607
82,0,949217,189,594
83,0,949226,186,588
84,0,949222,181,597
85,0,949170,218,612
86,0,949191,217,592
87,0,949194,203,603
88,0,949194,225,581
89,0,949165,217,618
90,0,949175,220,605
91,0,949189,190,621
92,0,949164,212,624
93,0,949168,249,583
94,0,949076,298,626
95,0,949118,316,566
96,0,949166,273,561
97,0,949070,297,633
98,0,949102,291,607
99,0,949092,304,604
100,0,949110,315,575
101,0,949146,282,572
102,0,949134,291,575
103,0,949108,288,604
104,0,949137,277,586
105,0,949117,293,590
106,0,949166,279,555
107,0,949163,281,556
108,0,949103,273,624
109,0,949095,248,657
110,0,949189,264,547
111,0,949099,275,626
112,0,949070,324,606
113,0,949048,350,602
114,0,949007,356,637
115,0,949062,370,568
116,0,949094,352,554
117,0,948989,373,638
118,0,949101,371,528
119,0,949071,392,537
120,0,948984,395,621
121,0,949050,369,581
122,0,949071,307,622
123,0,949097,339,564
124,0,949061,329,610
125,0,949147,284,569
126,0,949144,280,576
127,0,949154,291,555
128,0,949120,299,581
129,0,949104,254,642
130,0,949115,278,607
131,0,949098,252,650
132,0,949190,244,566
133,0,949206,224,570
134,0,949125,244,631
135,0,949135,236,629
136,0,949227,225,548
137,0,949203,207,590
138,0,949144,208,648
139,0,949135,237,628
140,0,949174,248,578
141,0,949138,273,589
142,0,949101,278,621
143,0,949078,312,610
144,0,949096,331,573
145,0,949029,325,646
146,0,949112,287,601
147,0,949100,282,618
148,0,949193,264,543
149,0,949097,309,594
150,0,949022,335,643
151,0,949053,345,602
152,0,949077,342,581
153,0,949039,379,582
154,0,949141,315,544
155,0,949046,320,634
156,0,949075,340,585
157,0,949108,328,564
158,0,949119,338,543
159,0,949092,300,608
160,0,949134,305,561
161,0,949145,265,590
162,0,949090,304,606
163,0,949114,295,591
164,0,949191,270,539
165,0,949189,259,552
166,0,949171,281,548
167,0,949128,277,595
168,0,949098,260,642
169,0,949172,248,580
170,0,949159,273,568
171,0,949187,259,554
172,0,949150,233,617
173,0,949191,252,557
174,0,949168,247,585
175,0,949187,253,560
176,0,949161,238,601
177,0,949172,275,553
178,0,949109,270,621
179,0,949142,296,562
180,0,949127,294,579
181,0,949113,298,589
182,0,949158,307,535
183,0,949102,317,581
184,0,949115,317,568
185,0,949065,288,647
186,0,949072,327,601
187,0,949064,350,586
188,0,949074,360,566
189,0,949024,371,605
190,0,949092,375,533
191,0,949085,362,553
192,0,949091,355,554
193,0,949042,368,590
194,0,949071,328,601
195,0,949046,308,646
196,0,949131,286,583
197,0,949140,279,581
198,0,949142,294,564
199,0,949107,318,575
200,0,949071,354,575
201,0,949062,359,579
202,0,949023,368,609
203,0,949025,385,590
204,0,949041,382,577
205,0,948967,419,614
206,0,948980,418,602
207,0,949017,385,598
208,0,949047,376,577
209,0,949043,363,594
210,0,949136,344,520
211,0,949061,343,596
212,0,949068,343,589
213,0,949028,378,594
