"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,949365,632,3,0
2,949377,621,2,0
3,949384,610,6,0
4,949388,606,6,0
5,949401,594,5,0
6,949394,599,7,0
7,949446,552,2,0
8,949471,527,2,0
9,949534,462,4,0
10,949539,450,8,3
11,949550,441,8,1
12,949553,428,18,1
13,949542,434,21,3
14,949560,420,15,5
15,949590,378,23,9
16,949622,340,26,12
17,949623,345,23,9
18,949639,341,13,7
19,949680,309,10,1
20,949668,315,14,3
21,949671,310,18,1
22,949678,307,12,3
23,949700,285,10,5
24,949699,284,9,8
25,949689,287,18,6
26,949685,291,19,5
27,949673,309,11,7
28,949670,310,12,8
29,949677,302,9,12
30,949669,315,12,4
31,949669,310,14,7
32,949683,285,18,14
33,949693,271,13,23
34,949715,253,9,23
35,949704,256,11,29
36,949707,255,14,24
37,949727,238,11,24
38,949740,222,13,25
39,949752,217,14,17
40,949743,228,15,14
41,949757,218,13,12
42,949770,195,25,10
43,949790,179,22,9
44,949811,166,22,1
45,949815,168,17,0
46,949819,169,12,0
47,949841,150,9,0
48,949859,131,10,0
49,949873,120,7,0
50,949886,102,12,0
51,949899,90,11,0
52,949910,85,5,0
53,949919,78,3,0
54,949940,57,3,0
55,949941,57,2,0
56,949941,59,0,0
57,949937,62,1,0
58,949927,72,1,0
59,949921,77,2,0
60,949921,77,2,0
61,949925,74,1,0
62,949936,61,3,0
63,949946,54,0,0
64,949962,38,0,0
65,949964,36,0,0
66,949974,26,0,0
67,949975,25,0,0
68,949977,23,0,0
69,949981,19,0,0
70,949977,23,0,0
71,949977,22,1,0
72,949971,29,0,0
73,949977,23,0,0
74,949981,19,0,0
75,949976,24,0,0
76,949970,30,0,0
77,949980,20,0,0
78,949986,14,0,0
79,949982,18,0,0
80,949984,16,0,0
81,949987,13,0,0
82,949988,12,0,0
83,949992,8,0,0
84,949998,2,0,0
85,949998,2,0,0
86,949997,3,0,0
87,949997,3,0,0
88,949998,2,0,0
89,949998,2,0,0
90,949996,4,0,0
91,949999,1,0,0
92,950000,0,0,0
