"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,949092,899,0,9
2,949076,916,0,8
3,949085,906,3,6
4,949084,903,3,10
5,949091,898,5,6
6,949057,928,7,8
7,949087,905,1,7
8,949079,912,2,7
9,949079,913,3,5
10,949110,880,1,9
11,949138,851,0,11
12,949132,857,1,10
13,949133,857,0,10
14,949108,881,0,11
15,949064,925,1,10
16,949027,964,1,8
17,948990,1004,0,6
18,948949,1045,0,6
19,948946,1041,0,13
20,949003,974,0,23
21,949039,944,0,17
22,949021,959,0,20
23,949021,963,0,16
24,948999,988,0,13
25,949024,963,1,12
26,949007,980,1,12
27,949058,924,2,16
28,949069,919,0,12
29,949073,909,0,18
30,949064,915,0,21
31,949057,926,0,17
32,949069,911,0,20
33,949077,900,2,21
34,949086,884,1,29
35,949094,889,0,17
36,949069,911,2,18
37,949075,916,1,8
38,949093,899,0,8
39,949086,907,0,7
40,949067,922,0,11
41,949077,905,0,18
42,949087,887,0,26
43,949060,906,1,33
44,949052,903,3,42
45,949077,886,2,35
46,949068,895,1,36
47,949135,820,8,37
48,949128,830,8,34
49,949120,842,3,35
50,949127,843,2,28
51,949127,840,1,32
52,949122,835,2,41
53,949096,863,4,37
54,949087,871,1,41
55,949057,905,2,36
56,949023,933,3,41
57,949032,917,7,44
58,948993,961,10,36
59,948982,978,8,32
60,948984,970,10,36
61,949006,945,6,43
62,948981,960,2,57
63,949013,943,0,44
64,948990,960,0,50
65,948990,962,0,48
66,948965,985,0,50
67,948991,953,1,55
68,948980,966,2,52
69,948940,1008,3,49
70,948945,1008,3,44
71,948933,1008,2,57
72,948954,995,3,48
73,948956,988,4,52
74,949002,940,6,52
75,948981,968,6,45
76,948996,945,2,57
77,948956,986,0,58
78,948949,995,0,56
79,948923,1020,1,56
80,948900,1053,1,46
81,948882,1069,2,47
82,948894,1063,2,41
83,948907,1036,3,54
84,948938,998,1,63
85,948920,1007,2,71
86,948928,998,3,71
87,948914,1017,5,64
88,948958,963,10,69
89,948912,1008,8,72
90,948928,997,5,70
91,948933,1002,4,61
92,948955,975,3,67
93,948888,1031,1,80
94,948851,1062,3,84
95,948803,1097,3,97
96,948823,1060,1,116
97,948820,1050,0,130
98,948794,1070,0,136
99,948818,1058,0,124
100,948766,1102,1,131
101,948777,1091,2,130
102,948742,1092,1,165
103,948728,1096,1,175
104,948744,1077,2,177
105,948725,1090,1,184
106,948728,1078,1,193
107,948763,1037,2,198
108,948735,1057,1,207
109,948711,1059,0,230
110,948713,1050,1,236
111,948744,1013,2,241
112,948681,1055,3,261
113,948728,1014,4,254
114,948719,1037,0,244
115,948705,1047,1,247
116,948693,1083,2,222
117,948733,1031,2,234
118,948783,996,0,221
119,948808,965,0,227
120,948805,961,0,234
121,948830,947,3,220
122,948850,923,3,224
123,948858,922,3,217
124,948816,947,1,236
125,948804,955,4,237
126,948822,967,5,206
127,948776,1015,6,203
128,948720,1052,4,224
129,948737,1028,3,232
130,948742,1025,5,228
131,948669,1079,5,247
132,948734,1020,4,242
133,948751,992,9,248
134,948767,957,12,264
135,948763,941,16,280
136,948736,986,14,264
137,948712,1006,8,274
138,948722,987,2,289
139,948726,994,1,279
140,948741,991,3,265
141,948721,1005,4,270
142,948740,998,4,258
143,948724,1010,7,259
144,948687,1058,13,242
145,948738,1024,8,230
146,948673,1062,10,255
147,948653,1062,8,277
148,948637,1063,3,297
149,948583,1099,4,314
150,948557,1158,7,278
151,948619,1105,9,267
152,948597,1125,7,271
153,948596,1115,3,286
154,948640,1088,2,270
155,948668,1059,2,271
156,948625,1080,1,294
157,948647,1068,0,285
158,948620,1069,0,311
159,948621,1069,0,310
160,948661,1022,1,316
161,948614,1072,2,312
162,948640,1047,1,312
163,948595,1090,0,315
164,948628,1056,3,313
165,948632,1068,2,298
166,948623,1071,2,304
167,948630,1060,5,305
168,948643,1081,1,275
169,948681,1066,1,252
170,948662,1097,1,240
171,948656,1097,2,245
172,948611,1129,5,255
173,948561,1169,3,267
174,948637,1101,4,258
175,948624,1106,6,264
176,948585,1133,3,279
177,948589,1121,2,288
178,948610,1088,3,299
179,948596,1092,1,311
180,948651,1025,0,324
181,948649,1028,0,323
182,948723,970,0,307
183,948749,971,0,280
184,948741,983,0,276
185,948749,959,1,291
186,948693,1009,1,297
187,948674,1037,1,288
188,948677,1052,2,269
189,948694,1012,0,294
190,948659,1028,1,312
191,948730,957,1,312
192,948740,947,1,312
193,948803,893,2,302
194,948736,951,2,311
195,948760,936,4,300
196,948703,973,5,319
197,948729,950,2,319
198,948756,938,1,305
199,948755,933,1,311
200,948741,958,5,296
201,948744,947,6,303
202,948755,951,2,292
203,948758,942,2,298
204,948748,946,2,304
205,948794,910,0,296
206,948755,926,0,319
207,948785,895,1,319
208,948766,908,2,324
209,948778,913,4,305
210,948792,893,3,312
211,948798,879,2,321
212,948816,879,3,302
213,948829,848,4,319
214,948847,839,2,312
215,948847,844,0,309
216,948872,818,1,309
217,948861,821,1,317
218,948860,803,0,337
219,948817,808,1,374
220,948802,849,1,348
221,948859,802,1,338
222,948871,792,3,334
223,948911,767,1,321
224,948958,742,1,299
225,948972,748,1,279
226,948981,746,0,273
227,948933,772,0,295
228,948967,752,1,280
229,948959,787,1,253
230,948960,775,0,265
231,948962,769,1,268
232,948969,756,4,271
233,948969,753,3,275
234,948986,740,3,271
235,949026,726,1,247
236,948963,767,2,268
237,948975,776,1,248
238,948963,793,0,244
239,948962,790,0,248
240,949048,720,2,230
241,949045,704,2,249
242,949056,685,0,259
243,949017,713,0,270
244,949012,742,0,246
245,949039,738,0,223
246,949016,750,0,234
247,949026,720,1,253
248,949052,707,1,240
249,949032,715,1,252
250,949066,691,1,242
251,949057,711,0,232
252,949051,698,0,251
253,949077,690,0,233
254,949050,696,1,253
255,949069,686,0,245
256,949062,674,0,264
257,949058,687,0,255
258,949059,689,0,252
259,949093,657,1,249
260,949093,662,0,245
261,949070,655,0,275
262,949081,630,0,289
263,949094,617,1,288
264,949126,609,0,265
265,949112,623,1,264
266,949132,607,1,260
267,949078,643,1,278
268,949045,667,2,286
269,949024,686,1,289
270,949024,674,2,300
271,949050,651,1,298
272,949053,646,0,301
273,949003,686,0,311
274,948995,687,0,318
275,948973,696,1,330
276,948952,702,2,344
277,948937,710,2,351
278,948941,714,5,340
279,948951,724,3,322
280,948967,710,2,321
281,948956,711,2,331
282,948957,703,2,338
283,948953,703,2,342
284,948956,700,2,342
285,948972,713,2,313
286,948930,755,3,312
287,948935,747,2,316
288,948938,754,2,306
289,948910,778,1,311
290,948915,775,1,309
291,948941,742,0,317
292,948981,716,0,303
293,948996,714,0,290
294,949043,674,0,283
295,949056,671,0,273
296,949095,662,1,242
297,949146,610,3,241
298,949172,582,1,245
299,949164,601,0,235
300,949159,592,0,249
301,949159,588,0,253
302,949184,582,0,234
303,949138,628,0,234
304,949127,632,2,239
305,949113,660,3,224
306,949111,655,5,229
307,949121,654,6,219
308,949109,666,7,218
309,949132,675,4,189
310,949155,671,2,172
311,949129,695,0,176
312,949106,735,0,159
313,949111,723,0,166
314,949134,685,0,181
315,949139,685,0,176
316,949100,697,0,203
317,949114,672,1,213
318,949150,617,1,232
319,949140,626,1,233
320,949142,642,0,216
321,949107,658,0,235
322,949122,644,0,234
323,949150,626,0,224
324,949147,638,0,215
325,949180,628,0,192
326,949117,675,2,206
327,949032,725,2,241
328,949057,692,3,248
329,949052,693,3,252
330,948980,737,5,278
331,948968,749,7,276
332,948995,736,7,262
333,949004,751,10,235
334,949027,749,4,220
335,948986,777,3,234
336,948985,772,2,241
337,948947,809,3,241
338,948933,843,2,222
339,948942,820,2,236
340,948915,842,1,242
341,948940,835,2,223
342,948948,841,1,210
343,948976,818,3,203
344,948984,815,5,196
345,948982,830,3,185
346,948952,843,5,200
347,948976,805,5,214
348,948979,815,4,202
349,949002,786,5,207
350,948961,814,4,221
351,948967,819,5,209
352,948974,788,2,236
353,948942,805,4,249
354,948950,818,4,228
355,948948,829,4,219
356,948948,809,4,239
357,948937,796,7,260
358,948918,830,3,249
359,948925,841,2,232
360,948927,834,4,235
361,948945,828,4,223
362,948936,855,4,205
363,948962,822,1,215
364,948971,793,2,234
365,948959,792,1,248
366,949009,747,2,242
367,948998,742,0,260
368,948970,771,0,259
369,948986,759,0,255
370,949004,760,0,236
371,949026,758,2,214
372,949022,762,5,211
373,949062,734,5,199
374,949061,709,6,224
375,949064,690,6,240
376,949084,680,10,226
377,949170,611,2,217
378,949186,603,3,208
379,949184,630,2,184
380,949155,659,2,184
381,949127,668,0,205
382,949139,647,0,214
383,949145,664,0,191
384,949138,682,0,180
385,949186,643,0,171
386,949185,635,4,176
387,949159,627,5,209
388,949145,627,2,226
389,949129,638,2,231
390,949156,607,1,236
391,949145,620,1,234
392,949108,635,5,252
393,949093,646,6,255
394,949129,617,5,249
395,949184,568,4,244
396,949158,600,2,240
397,949117,616,3,264
398,949070,654,1,275
399,949032,679,0,289
400,949084,638,0,278
401,949078,650,0,272
402,949112,626,0,262
403,949179,553,0,268
404,949190,552,0,258
405,949203,551,2,244
406,949196,546,5,253
407,949193,568,6,233
408,949217,567,2,214
409,949193,574,6,227
410,949204,555,5,236
411,949200,566,2,232
412,949208,534,7,251
413,949210,534,6,250
414,949193,548,10,249
415,949192,533,3,272
416,949182,550,1,267
417,949229,521,1,249
418,949191,539,1,269
419,949232,534,4,230
420,949231,543,6,220
421,949250,537,1,212
422,949257,517,1,225
423,949266,517,1,216
424,949301,471,1,227
425,949337,455,0,208
426,949363,426,0,211
427,949407,393,0,200
428,949411,383,0,206
429,949431,378,0,191
430,949438,378,1,183
431,949460,369,1,170
432,949430,382,1,187
433,949435,379,1,185
434,949426,403,2,169
435,949403,426,2,169
436,949378,442,0,180
437,949385,440,0,175
438,949388,426,1,185
439,949391,403,0,206
440,949348,433,0,219
441,949368,408,3,221
442,949360,409,1,230
443,949328,414,0,258
444,949307,424,0,269
445,949302,437,0,261
446,949319,420,0,261
447,949329,392,0,279
448,949347,367,0,286
449,949353,369,1,277
450,949383,342,3,272
451,949385,352,4,259
452,949365,365,2,268
453,949393,347,2,258
454,949422,305,3,270
455,949385,328,2,285
456,949388,347,0,265
457,949399,328,1,272
458,949339,356,1,304
459,949290,380,1,329
460,949318,354,2,326
461,949274,388,4,334
462,949297,354,2,347
463,949263,382,1,354
464,949279,369,0,352
465,949286,360,0,354
466,949280,377,0,343
467,949275,372,0,353
468,949299,368,0,333
469,949312,361,0,327
470,949306,341,0,353
471,949341,329,0,330
472,949336,307,0,357
473,949312,327,0,361
474,949303,322,0,375
475,949301,320,0,379
476,949302,343,0,355
477,949350,329,0,321
478,949359,297,0,344
479,949394,270,1,335
480,949380,258,1,361
481,949352,263,1,384
482,949341,260,2,397
483,949369,234,2,395
484,949380,238,1,381
485,949403,238,1,358
486,949384,234,0,382
487,949386,221,0,393
488,949345,221,0,434
489,949315,246,0,439
490,949298,245,0,457
491,949262,258,0,480
492,949232,265,3,500
493,949243,259,6,492
494,949241,272,4,483
495,949257,249,3,491
496,949284,247,0,469
497,949300,250,0,450
498,949298,239,0,463
499,949326,217,0,457
500,949288,235,0,477
501,949255,243,0,502
502,949210,262,0,528
503,949226,253,0,521
504,949238,270,0,492
505,949218,271,0,511
506,949220,262,2,516
507,949269,222,1,508
508,949288,202,0,510
509,949300,206,0,494
510,949304,195,0,501
511,949300,201,0,499
512,949283,203,0,514
513,949267,215,0,518
514,949261,225,0,514
515,949247,227,2,524
516,949166,234,2,598
517,949191,212,3,594
518,949185,215,0,600
519,949213,208,0,579
520,949190,207,0,603
521,949188,215,0,597
522,949186,219,0,595
523,949219,224,1,556
524,949230,221,0,549
525,949269,206,0,525
526,949254,210,0,536
527,949239,215,0,546
528,949233,216,0,551
529,949244,206,0,550
530,949214,241,1,544
531,949189,258,0,553
532,949180,271,0,549
533,949213,272,0,515
534,949201,263,0,536
535,949225,251,0,524
536,949235,245,1,519
537,949261,228,0,511
538,949277,206,0,517
539,949271,213,0,516
540,949256,233,0,511
541,949231,233,0,536
542,949197,253,0,550
543,949208,254,0,538
544,949243,245,1,511
545,949268,235,0,497
546,949308,206,0,486
547,949277,204,0,519
548,949281,212,0,507
549,949281,209,0,510
550,949308,179,0,513
551,949270,168,0,562
552,949272,160,0,568
553,949254,163,2,581
554,949281,167,1,551
555,949302,159,3,536
556,949317,165,1,517
557,949285,158,2,555
558,949296,132,0,572
559,949289,142,0,569
560,949297,136,0,567
561,949304,129,0,567
562,949341,110,0,549
563,949357,96,0,547
564,949350,89,0,561
565,949352,76,0,572
566,949342,79,0,579
567,949331,79,0,590
568,949349,80,0,571
569,949343,79,0,578
570,949349,75,0,576
571,949340,75,0,585
572,949320,70,0,610
573,949309,69,0,622
574,949290,78,0,632
575,949307,81,0,612
576,949298,89,0,613
577,949272,98,0,630
578,949270,89,0,641
579,949281,95,0,624
580,949279,90,0,631
581,949268,87,0,645
582,949256,86,1,657
583,949222,89,1,688
584,949268,83,0,649
585,949323,71,0,606
586,949360,65,0,575
587,949327,74,0,599
588,949299,80,0,621
589,949307,72,0,621
590,949293,59,0,648
591,949308,73,0,619
592,949310,78,0,612
593,949292,83,0,625
594,949315,89,0,596
595,949323,80,0,597
596,949296,90,0,614
597,949270,99,0,631
598,949272,104,0,624
599,949227,119,0,654
600,949174,124,0,702
601,949166,119,0,715
602,949142,123,0,735
603,949147,114,0,739
604,949131,114,0,755
605,949100,117,0,783
606,949072,130,0,798
607,949102,117,0,781
608,949071,116,0,813
609,949090,119,1,790
610,949039,109,1,851
611,949025,117,1,857
612,948991,133,0,876
613,948962,133,1,904
614,948976,128,1,895
615,949009,129,2,860
616,949004,128,0,868
617,949016,126,0,858
618,948998,124,0,878
619,948938,144,0,918
620,948947,138,0,915
621,948976,132,0,892
622,948996,124,0,880
623,949030,124,0,846
624,948992,127,1,880
625,948981,124,1,894
626,949009,122,3,866
627,949021,112,3,864
628,949063,101,4,832
629,949068,104,6,822
630,949068,116,3,813
631,949071,99,3,827
632,949043,96,0,861
633,949017,93,0,890
634,949015,93,0,892
635,948988,105,0,907
636,948925,113,0,962
637,948942,110,1,947
638,948961,112,0,927
639,948979,116,0,905
640,948994,105,0,901
641,948963,103,0,934
642,948994,100,0,906
643,949017,107,0,876
644,948979,104,0,917
645,948952,108,0,940
646,948939,93,0,968
647,948936,98,0,966
648,948957,114,0,929
649,948972,105,0,923
650,949005,87,0,908
651,949021,78,0,901
652,948970,93,0,937
653,948954,91,0,955
654,948936,98,0,966
655,948940,102,0,958
656,948901,109,0,990
657,948899,114,0,987
658,948907,111,0,982
659,948913,112,0,975
660,948857,108,0,1035
661,948838,95,0,1067
662,948855,92,0,1053
663,948852,95,0,1053
664,948860,96,0,1044
665,948878,95,0,1027
666,948904,89,0,1007
667,948922,72,0,1006
668,948963,80,0,957
669,949001,70,0,929
670,949008,75,0,917
671,949022,75,0,903
672,948993,77,0,930
673,948948,76,0,976
674,948901,84,0,1015
675,948886,93,0,1021
676,948897,94,0,1009
677,948852,97,0,1051
678,948873,92,0,1035
679,948881,86,0,1033
680,948904,85,0,1011
681,948865,95,0,1040
682,948869,97,0,1034
683,948832,90,0,1078
684,948821,99,0,1080
685,948824,100,0,1076
686,948824,109,0,1067
687,948855,86,0,1059
688,948856,82,0,1062
689,948847,77,0,1076
690,948863,91,0,1046
691,948888,75,0,1037
692,948874,82,0,1044
693,948853,84,0,1063
694,948841,76,0,1083
695,948877,75,0,1048
696,948874,75,0,1051
697,948878,57,0,1065
698,948823,59,0,1118
699,948801,75,0,1124
700,948849,72,0,1079
701,948846,66,0,1088
702,948866,52,0,1082
703,948859,65,0,1076
704,948820,70,0,1110
705,948839,55,0,1106
706,948859,49,0,1092
707,948907,46,0,1047
708,948871,45,0,1084
709,948798,49,0,1153
710,948795,47,0,1158
711,948840,35,0,1125
712,948799,37,0,1164
713,948775,50,0,1175
714,948777,46,0,1177
715,948793,37,0,1170
716,948780,29,0,1191
717,948804,26,0,1170
718,948754,17,0,1229
719,948796,21,0,1183
720,948777,20,0,1203
721,948749,7,0,1244
722,948736,11,0,1253
723,948799,5,0,1196
724,948758,5,0,1237
725,948759,6,0,1235
726,948763,10,0,1227
727,948756,6,0,1238
728,948744,9,0,1247
729,948744,3,0,1253
730,948758,3,0,1239
731,948786,1,0,1213
732,948793,2,0,1205
733,948783,1,0,1216
734,948861,0,0,1139
