"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,936611,8625,4764,0
2,933507,8615,7875,3
3,930002,8750,11244,4
4,925749,9133,15114,4
5,921163,9526,19302,9
6,916226,9757,24012,5
7,910581,10155,29257,7
8,904647,10445,34905,3
9,898189,10803,41000,8
10,891167,11057,47768,8
11,883664,11487,54836,13
12,876101,11844,62038,17
13,867819,12151,70020,10
14,859179,12629,78178,14
15,850170,13017,86780,33
16,840724,13430,95819,27
17,830799,13898,105273,30
18,820442,14398,115136,24
19,809710,14839,125423,28
20,798348,15412,136195,45
21,787066,15822,147051,61
22,775327,16440,158192,41
23,763292,17154,169510,44
24,750807,17857,181297,39
25,738214,18524,193212,50
26,725120,19123,205702,55
27,711574,19722,218644,60
28,698080,20448,231417,55
29,684553,21028,244339,80
30,670973,21762,257205,60
31,657094,22390,270461,55
32,642978,22933,284020,69
33,628914,23774,297245,67
34,614342,24577,311019,62
35,600051,25198,324684,67
36,585343,25966,338612,79
37,570481,26698,352751,70
38,555609,27486,366823,82
39,540615,28393,380889,103
40,525993,29251,394684,72
41,510904,30011,408992,93
42,496195,30963,422717,125
43,481285,31685,436927,103
44,466682,32588,450626,104
45,451763,33483,464645,109
46,437052,34493,478352,103
47,422447,35583,491870,100
48,408271,36489,505129,111
49,394255,37495,518142,108
50,379782,38363,531725,130
51,366400,39684,543784,132
52,352890,40878,556105,127
53,339692,41763,568418,127
54,325998,43097,580763,142
55,313640,44077,592154,129
56,301017,45482,603398,103
57,289071,46531,614235,163
58,277042,47784,625031,143
59,265794,49095,634951,160
60,254602,50281,644978,139
61,243600,51549,654693,158
62,233169,52753,663928,150
63,222522,54073,673246,159
64,212729,55284,681830,157
65,203055,56598,690206,141
66,193885,57876,698062,177
67,184815,59135,705924,126
68,176284,60411,713163,142
69,168237,61520,720081,162
70,160267,63113,726436,184
71,152836,64566,732439,159
72,146243,66128,737441,188
73,139495,67734,742570,201
74,132761,69383,747688,168
75,126798,70706,752319,177
76,120602,72204,757017,177
77,114865,73862,761111,162
78,109193,75548,765112,147
79,103627,76831,769364,178
80,98655,78176,772989,180
81,93790,79633,776416,161
82,89017,81265,779559,159
83,84817,82578,782434,171
84,80594,84054,785147,205
85,76421,85427,787955,197
86,72102,87408,790282,208
87,68346,89033,792427,194
88,64467,90716,794638,179
89,60647,92272,796905,176
90,57330,93959,798525,186
91,54025,95842,799956,177
92,50821,97610,801376,193
93,47817,99277,802721,185
94,44931,100824,804044,201
95,42120,102806,804874,200
96,39425,104851,805536,188
97,37159,106924,805727,190
98,34766,108766,806294,174
99,32272,110882,806659,187
100,30034,112896,806840,230
101,27837,114762,807206,195
102,25827,116494,807487,192
103,24018,118356,807446,180
104,22362,120170,807302,166
105,20783,122531,806480,206
106,19326,124804,805646,224
107,17995,126830,804971,204
108,16578,129288,803946,188
109,15339,131187,803293,181
110,14086,132959,802771,184
111,13045,135231,801515,209
112,11991,137171,800648,190
113,10859,139123,799817,201
114,9941,141523,798327,209
115,9185,143593,797035,187
116,8363,145703,795742,192
117,7678,148237,793880,205
118,7001,150390,792407,202
119,6313,152322,791174,191
120,5629,154540,789645,186
121,5046,156806,787932,216
122,4418,158942,786464,176
123,3825,161041,784957,177
124,3330,163323,783155,192
125,2881,165758,781181,180
126,2386,168306,779129,179
127,1983,170804,777004,209
128,1729,173127,774946,198
129,1508,175331,772974,187
130,1276,177498,771042,184
131,1077,180009,768722,192
132,869,182795,766096,240
133,673,185226,763889,212
134,536,187679,761578,207
135,372,190608,758829,191
136,291,192876,756637,196
137,191,194988,754654,167
138,116,197309,752363,212
139,78,199840,749893,189
140,25,202235,747578,162
141,13,205130,744663,194
142,1,207796,741983,220
143,0,210473,739333,194
144,0,213246,736580,174
145,0,215540,734270,190
146,0,218081,731714,205
147,0,220807,728998,195
148,0,223381,726416,203
149,0,225871,723933,196
150,0,228868,720929,203
151,0,231601,718219,180
152,0,233858,715940,202
153,0,236361,713461,178
154,0,238875,710958,167
155,0,241554,708281,165
156,0,243929,705873,198
157,0,246711,703105,184
158,0,249339,700480,181
159,0,252219,697576,205
160,0,254915,694867,218
161,0,257411,692404,185
162,0,260344,689464,192
163,0,262803,687024,173
164,0,265702,684128,170
165,0,268178,681629,193
166,0,270746,679054,200
167,0,273569,676236,195
168,0,276777,673036,187
169,0,279857,669936,207
170,0,282375,667416,209
171,0,285399,664410,191
172,0,288141,661680,179
173,0,290668,659163,169
174,0,293593,656212,195
175,0,296304,653482,214
176,0,299118,650699,183
177,0,301952,647867,181
178,0,304905,644917,178
179,0,307989,641824,187
180,0,311152,638644,204
181,0,314246,635559,195
182,0,317133,632651,216
183,0,320114,629670,216
184,0,322439,627351,210
185,0,325455,624366,179
186,0,327926,621862,212
187,0,330754,619019,227
188,0,334189,615625,186
189,0,337076,612745,179
190,0,340116,609686,198
191,0,343058,606756,186
192,0,345934,603872,194
193,0,348530,601273,197
194,0,351570,598268,162
195,0,354516,595260,224
196,0,357484,592341,175
197,0,360451,589345,204
198,0,363556,586247,197
199,0,366541,583243,216
200,0,369057,580747,196
201,0,372554,577235,211
202,0,375170,574615,215
203,0,378110,571671,219
204,0,381018,568784,198
205,0,384261,565550,189
206,0,387099,562736,165
207,0,389622,560184,194
208,0,392313,557478,209
209,0,394891,554939,170
210,0,397674,552113,213
211,0,400741,549060,199
212,0,403642,546148,210
213,0,406291,543509,200
214,0,409110,540712,178
215,0,411788,538002,210
216,0,415123,534661,216
217,0,417947,531842,211
218,0,420726,529073,201
219,0,423751,526047,202
220,0,427023,522744,233
221,0,430298,519464,238
222,0,433431,516381,188
223,0,436299,513514,187
224,0,439272,510533,195
225,0,441889,507919,192
226,0,445394,504407,199
227,0,448328,501476,196
228,0,451463,498371,166
229,0,454473,495335,192
230,0,457013,492780,207
231,0,460111,489667,222
232,0,463485,486308,207
233,0,466785,482987,228
234,0,469764,480065,171
235,0,472954,476849,197
236,0,476070,473744,186
237,0,478834,470997,169
238,0,481837,467985,178
239,0,484794,464996,210
240,0,487597,462195,208
241,0,490801,459005,194
242,0,493453,456365,182
243,0,496017,453785,198
244,0,498915,450897,188
245,0,501663,448147,190
246,0,504911,444902,187
247,0,507659,442122,219
248,0,510778,439004,218
249,0,513547,436269,184
250,0,516402,433400,198
251,0,518720,431090,190
252,0,521687,428108,205
253,0,524752,425051,197
254,0,527850,421955,195
255,0,530726,419070,204
256,0,533150,416658,192
257,0,536143,413662,195
258,0,539286,410524,190
259,0,542314,407493,193
260,0,545056,404726,218
261,0,547869,401925,206
262,0,550755,399054,191
263,0,553795,395976,229
264,0,556515,393314,171
265,0,559645,390151,204
266,0,562816,386993,191
267,0,565925,383898,177
268,0,568898,380938,164
269,0,571956,377864,180
270,0,575002,374780,218
271,0,577783,372030,187
272,0,580172,369639,189
273,0,583137,366672,191
274,0,586159,363646,195
275,0,588929,360900,171
276,0,591681,358118,201
277,0,594532,355246,222
278,0,597175,352596,229
279,0,599420,350387,193
280,0,602193,347593,214
281,0,605184,344599,217
282,0,608242,341612,146
283,0,611301,338515,184
284,0,613854,335928,218
285,0,616715,333075,210
286,0,618970,330790,240
287,0,621482,328307,211
288,0,623594,326221,185
289,0,626583,323192,225
290,0,628951,320857,192
291,0,631389,318414,197
292,0,633997,315809,194
293,0,636518,313282,200
294,0,638836,310943,221
295,0,641713,308068,219
296,0,644630,305178,192
297,0,647392,302415,193
298,0,650002,299821,177
299,0,652544,297289,167
300,0,655236,294572,192
301,0,657388,292416,196
302,0,659953,289845,202
303,0,662220,287566,214
304,0,664624,285159,217
305,0,666723,283085,192
306,0,668869,280943,188
307,0,671437,278375,188
308,0,674003,275796,201
309,0,676039,273754,207
310,0,678319,271476,205
311,0,680454,269344,202
312,0,682690,267107,203
313,0,685039,264758,203
314,0,687240,262569,191
315,0,689369,260415,216
316,0,691933,257869,198
317,0,694029,255769,202
318,0,696483,253354,163
319,0,698525,251299,176
320,0,700663,249130,207
321,0,702677,247119,204
322,0,704674,245104,222
323,0,707077,242714,209
324,0,709201,240601,198
325,0,711118,238694,188
326,0,712898,236928,174
327,0,714986,234806,208
328,0,717374,232450,176
329,0,719058,230755,187
330,0,721198,228627,175
331,0,722698,227104,198
332,0,724800,225023,177
333,0,726721,223076,203
334,0,728807,220983,210
335,0,730956,218866,178
336,0,733024,216762,214
337,0,734691,215099,210
338,0,736602,213163,235
339,0,738344,211478,178
340,0,740238,209579,183
341,0,742044,207788,168
342,0,744107,205704,189
343,0,746280,203535,185
344,0,747902,201905,193
345,0,749490,200339,171
346,0,751244,198548,208
347,0,753279,196516,205
348,0,754895,194915,190
349,0,757002,192814,184
350,0,758510,191293,197
351,0,760406,189406,188
352,0,762068,187719,213
353,0,763688,186129,183
354,0,765283,184505,212
355,0,766891,182902,207
356,0,767845,181978,177
357,0,769136,180666,198
358,0,770809,179003,188
359,0,772620,177203,177
360,0,774180,175632,188
361,0,775608,174201,191
