"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,17284,927822,0,4894
2,18254,926083,0,5663
3,19507,923926,0,6567
4,20860,921315,0,7825
5,22232,918977,0,8791
6,23893,915629,0,10478
7,25559,912474,0,11967
8,27350,908787,0,13863
9,29172,905195,0,15633
10,31350,901462,0,17188
11,33700,897482,0,18818
12,36014,893414,0,20572
13,38246,889381,0,22373
14,40901,884772,0,24327
15,43648,880115,0,26237
16,46810,874150,0,29040
17,49807,868892,0,31301
18,53050,863311,0,33639
19,56686,856836,0,36478
20,60153,850202,0,39645
21,64014,843097,0,42889
22,68104,835672,0,46224
23,72649,827571,0,49780
24,76488,819607,0,53905
25,81056,810700,0,58244
26,85739,802561,0,61700
27,91343,793107,0,65550
28,96113,783499,0,70388
29,100976,773809,0,75215
30,106831,762972,0,80197
31,112815,752064,0,85121
32,119496,739765,0,90739
33,125170,728106,0,96724
34,132951,714622,0,102427
35,140046,700988,0,108966
36,146845,688325,0,114830
37,154478,674548,0,120974
38,162190,660084,0,127726
39,170260,645002,0,134738
40,178721,629915,0,141364
41,186107,615135,0,148758
42,193712,599878,0,156410
43,202842,583564,0,163594
44,211200,567529,0,171271
45,219915,551095,0,178990
46,227827,535325,0,186848
47,236254,519072,0,194674
48,245733,501687,0,202580
49,254556,485539,0,209905
50,263596,469918,0,216486
51,272232,453014,0,224754
52,280487,437075,0,232438
53,289550,420762,0,239688
54,298627,404267,0,247106
55,306472,389064,0,254464
56,313760,374355,0,261885
57,321757,358447,0,269796
58,329956,343909,0,276135
59,337280,329201,0,283519
60,344645,314512,0,290843
61,351951,301091,0,296958
62,359661,287642,0,302697
63,365758,275590,0,308652
64,372788,262548,0,314664
65,378920,250565,0,320515
66,384965,239003,0,326032
67,390957,227238,0,331805
68,396648,215889,0,337463
69,401647,205677,0,342676
70,405849,195886,0,348265
71,412064,184569,0,353367
72,417174,174997,0,357829
73,422815,165702,0,361483
74,428020,156540,0,365440
75,432781,147867,0,369352
76,437099,140564,0,372337
77,442167,132568,0,375265
78,446408,124616,0,378976
79,451219,117605,0,381176
80,454236,110923,0,384841
81,456143,105054,0,388803
82,459966,98929,0,391105
83,462838,93673,0,393489
84,465850,87689,0,396461
85,468932,82181,0,398887
86,470630,77258,0,402112
87,472556,72940,0,404504
88,474383,68399,0,407218
89,476448,64417,0,409135
90,479779,59213,0,411008
91,481865,56048,0,412087
92,484574,52523,0,412903
93,486831,49382,0,413787
94,489296,46157,0,414547
95,491165,43080,0,415755
96,492076,40351,0,417573
97,491928,38376,0,419696
98,493336,35796,0,420868
99,494752,33961,0,421287
100,496462,31992,0,421546
101,498281,29915,0,421804
102,500212,28102,0,421686
103,499632,26422,0,423946
104,501129,25062,0,423809
105,502489,23463,0,424048
106,503442,21999,0,424559
107,504823,20697,0,424480
108,505140,19511,0,425349
109,504487,18563,0,426950
110,506141,16995,0,426864
111,506670,16110,0,427220
112,506269,15086,0,428645
113,507377,14088,0,428535
114,506801,13438,0,429761
115,507205,12578,0,430217
116,507528,11675,0,430797
117,509021,10806,0,430173
118,509229,10189,0,430582
119,509932,9634,0,430434
120,509908,9107,0,430985
121,510389,8417,0,431194
122,509681,8020,0,432299
123,509265,7656,0,433079
124,510973,7194,0,431833
125,511110,6991,0,431899
126,511178,6444,0,432378
127,511809,5835,0,432356
128,512004,5444,0,432552
129,511549,5029,0,433422
130,511689,4581,0,433730
131,512932,4367,0,432701
132,513375,4123,0,432502
133,513502,4006,0,432492
134,513830,3706,0,432464
135,515317,3507,0,431176
136,514305,3236,0,432459
137,513995,3148,0,432857
138,513635,2809,0,433556
139,514165,2681,0,433154
140,515281,2548,0,432171
141,515665,2300,0,432035
142,515306,2182,0,432512
143,515470,2108,0,432422
144,515630,1883,0,432487
145,516063,1843,0,432094
146,516213,1743,0,432044
147,517757,1614,0,430629
148,517866,1574,0,430560
149,518603,1475,0,429922
150,518788,1339,0,429873
151,519214,1277,0,429509
152,519316,1196,0,429488
153,518774,1119,0,430107
154,518324,1054,0,430622
155,517773,980,0,431247
156,517798,937,0,431265
157,517463,871,0,431666
158,517558,817,0,431625
159,517906,847,0,431247
160,518064,822,0,431114
161,516961,734,0,432305
162,517220,746,0,432034
163,517146,679,0,432175
164,518026,601,0,431373
165,519176,544,0,430280
166,519608,489,0,429903
167,519261,476,0,430263
168,518110,451,0,431439
169,518458,413,0,431129
170,519516,424,0,430060
171,519474,426,0,430100
172,520350,392,0,429258
173,521678,371,0,427951
174,523683,343,0,425974
175,524076,276,0,425648
176,523797,244,0,425959
177,524035,232,0,425733
178,524414,227,0,425359
179,524626,226,0,425148
180,525485,200,0,424315
181,525418,181,0,424401
182,524445,179,0,425376
183,524705,180,0,425115
184,524091,176,0,425733
185,522890,165,0,426945
186,523137,189,0,426674
187,523054,188,0,426758
188,523967,184,0,425849
189,524484,167,0,425349
190,523076,124,0,426800
191,523161,104,0,426735
192,522013,79,0,427908
193,521578,71,0,428351
194,521769,67,0,428164
195,521391,54,0,428555
196,520814,63,0,429123
197,521798,56,0,428146
198,521096,44,0,428860
199,521613,33,0,428354
200,522890,29,0,427081
201,523681,20,0,426299
202,524609,12,0,425379
203,525209,7,0,424784
204,524865,3,0,425132
205,524823,1,0,425176
206,524911,0,0,425089
