"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,949419,578,3,0
2,949443,556,1,0
3,949470,526,3,1
4,949553,440,3,4
5,949589,404,2,5
6,949609,384,0,7
7,949659,336,0,5
8,949686,307,1,6
9,949726,270,0,4
10,949720,278,0,2
11,949738,255,1,6
12,949718,278,1,3
13,949701,298,0,1
14,949684,316,0,0
15,949692,308,0,0
16,949704,296,0,0
17,949718,282,0,0
18,949745,255,0,0
19,949792,208,0,0
20,949800,200,0,0
21,949772,228,0,0
22,949810,190,0,0
23,949844,156,0,0
24,949841,159,0,0
25,949870,130,0,0
26,949867,133,0,0
27,949881,119,0,0
28,949877,123,0,0
29,949884,116,0,0
30,949878,122,0,0
31,949892,108,0,0
32,949868,132,0,0
33,949871,129,0,0
34,949872,128,0,0
35,949876,124,0,0
36,949881,119,0,0
37,949881,119,0,0
38,949883,117,0,0
39,949866,134,0,0
40,949875,125,0,0
41,949886,114,0,0
42,949868,132,0,0
43,949863,137,0,0
44,949882,118,0,0
45,949915,85,0,0
46,949931,69,0,0
47,949928,72,0,0
48,949918,82,0,0
49,949920,80,0,0
50,949928,72,0,0
51,949928,72,0,0
52,949942,58,0,0
53,949947,53,0,0
54,949939,61,0,0
55,949934,66,0,0
56,949948,52,0,0
57,949962,38,0,0
58,949953,47,0,0
59,949947,53,0,0
60,949932,68,0,0
61,949920,80,0,0
62,949925,75,0,0
63,949941,59,0,0
64,949929,71,0,0
65,949943,56,0,1
66,949943,56,0,1
67,949938,62,0,0
68,949943,57,0,0
69,949954,46,0,0
70,949967,33,0,0
71,949977,23,0,0
72,949992,8,0,0
73,949996,4,0,0
74,949991,9,0,0
75,949993,7,0,0
76,949995,5,0,0
77,949998,2,0,0
78,949998,2,0,0
79,949998,2,0,0
80,949999,1,0,0
81,950000,0,0,0
