"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,20071,589499,338923,1507
2,6727,620304,321971,998
3,1735,649031,298438,796
4,348,677425,271461,766
5,60,702624,246544,772
6,6,727009,222320,665
7,2,749124,200200,674
8,0,770162,179242,596
9,0,789083,160251,666
10,0,805914,143487,599
11,0,821045,128311,644
12,0,834588,114774,638
13,0,847467,101872,661
14,0,858560,90779,661
15,0,868957,80426,617
16,0,877934,71517,549
17,0,886262,63118,620
18,0,893501,55946,553
19,0,899818,49570,612
20,0,905563,43829,608
21,0,910720,38737,543
22,0,915266,34124,610
23,0,919436,29973,591
24,0,923234,26149,617
25,0,926291,23116,593
26,0,929092,20312,596
27,0,931435,17967,598
28,0,933509,15919,572
29,0,935301,14081,618
30,0,936859,12545,596
31,0,938150,11208,642
32,0,939417,10030,553
33,0,940553,8886,561
34,0,941637,7809,554
35,0,942539,6859,602
36,0,943217,6153,630
37,0,944070,5350,580
38,0,944685,4750,565
39,0,945234,4194,572
40,0,945777,3651,572
41,0,946164,3233,603
42,0,946537,2861,602
43,0,946926,2499,575
44,0,947112,2298,590
45,0,947511,1920,569
46,0,947783,1683,534
47,0,947945,1461,594
48,0,948085,1253,662
49,0,948203,1183,614
50,0,948368,1036,596
51,0,948562,900,538
52,0,948612,796,592
53,0,948764,662,574
54,0,948818,604,578
55,0,948916,550,534
56,0,948842,502,656
57,0,948960,478,562
58,0,949033,380,587
59,0,949075,306,619
60,0,949126,276,598
61,0,949188,247,565
62,0,949189,231,580
63,0,949190,177,633
64,0,949280,137,583
65,0,949277,100,623
66,0,949305,91,604
67,0,949291,94,615
68,0,949366,76,558
69,0,949338,64,598
70,0,949341,81,578
71,0,949295,80,625
72,0,949320,86,594
73,0,949340,91,569
74,0,949288,86,626
75,0,949251,94,655
76,0,949271,95,634
77,0,949390,75,535
78,0,949373,55,572
79,0,949314,50,636
80,0,949374,45,581
81,0,949411,43,546
82,0,949400,33,567
83,0,949393,23,584
84,0,949387,15,598
85,0,949389,13,598
86,0,949362,13,625
87,0,949341,13,646
88,0,949374,14,612
89,0,949404,8,588
90,0,949370,7,623
91,0,949432,3,565
92,0,949370,3,627
93,0,949358,0,642
