"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,949168,827,3,2
2,949155,837,4,4
3,949146,843,5,6
4,949167,821,4,8
5,949179,815,3,3
6,949136,851,6,7
7,949137,851,11,1
8,949165,823,9,3
9,949134,857,8,1
10,949114,879,7,0
11,949130,859,11,0
12,949106,882,12,0
13,949147,832,21,0
14,949134,849,17,0
15,949101,875,24,0
16,949058,914,27,1
17,949085,889,24,2
18,949067,911,19,3
19,949030,943,19,8
20,949031,933,29,7
21,949019,938,31,12
22,949075,862,46,17
23,949035,903,50,12
24,948995,950,49,6
25,948986,944,58,12
26,948946,974,68,12
27,948965,937,78,20
28,948951,965,68,16
29,948952,973,67,8
30,948919,988,73,20
31,948890,1011,80,19
32,948901,993,84,22
33,948923,976,81,20
34,948904,1014,71,11
35,948925,993,76,6
36,948935,1000,59,6
37,948878,1064,57,1
38,948836,1089,74,1
39,948836,1075,86,3
40,948838,1078,83,1
41,948787,1112,101,0
42,948805,1096,98,1
43,948829,1082,87,2
44,948803,1107,85,5
45,948831,1079,88,2
46,948838,1074,85,3
47,948844,1083,68,5
48,948874,1042,72,12
49,948861,1049,79,11
50,948865,1052,69,14
51,948850,1057,84,9
52,948873,1021,87,19
53,948850,1053,71,26
54,948869,1019,80,32
55,948877,996,85,42
56,948859,1014,89,38
57,948878,1008,80,34
58,948913,989,69,29
59,948936,965,66,33
60,948963,942,57,38
61,948981,937,55,27
62,949029,900,49,22
63,948995,930,53,22
64,948972,950,58,20
65,948946,995,44,15
66,948929,1006,46,19
67,948894,1043,52,11
68,948857,1068,64,11
69,948857,1081,56,6
70,948808,1121,61,10
71,948813,1121,54,12
72,948830,1123,35,12
73,948803,1142,42,13
74,948790,1142,53,15
75,948774,1146,60,20
76,948791,1139,54,16
77,948797,1143,46,14
78,948776,1176,37,11
79,948765,1188,33,14
80,948735,1197,56,12
81,948697,1241,51,11
82,948612,1312,60,16
83,948597,1326,61,16
84,948570,1346,72,12
85,948592,1327,70,11
86,948575,1345,72,8
87,948547,1357,84,12
88,948485,1432,72,11
89,948499,1405,86,10
90,948477,1432,82,9
91,948451,1456,79,14
92,948460,1453,70,17
93,948461,1457,65,17
94,948466,1440,70,24
95,948491,1408,76,25
96,948482,1415,82,21
97,948507,1384,91,18
98,948503,1378,103,16
99,948477,1407,103,13
100,948527,1378,90,5
101,948532,1361,107,0
102,948548,1340,112,0
103,948566,1335,95,4
104,948576,1313,102,9
105,948613,1279,96,12
106,948614,1287,83,16
107,948565,1336,85,14
108,948589,1310,85,16
109,948608,1299,76,17
110,948609,1297,76,18
111,948616,1288,86,10
112,948612,1299,82,7
113,948666,1244,83,7
114,948638,1275,83,4
115,948630,1271,98,1
116,948665,1249,84,2
117,948744,1177,78,1
118,948714,1199,85,2
119,948706,1215,77,2
120,948676,1240,77,7
121,948643,1274,78,5
122,948677,1248,68,7
123,948645,1283,63,9
124,948630,1297,63,10
125,948616,1308,58,18
126,948590,1324,67,19
127,948623,1309,50,18
128,948601,1338,47,14
129,948662,1289,37,12
130,948690,1275,33,2
131,948655,1303,39,3
132,948625,1326,48,1
133,948596,1337,64,3
134,948647,1308,45,0
135,948624,1327,47,2
136,948651,1300,42,7
137,948640,1293,51,16
138,948633,1302,45,20
139,948582,1344,48,26
140,948643,1286,52,19
141,948674,1250,56,20
142,948690,1232,56,22
143,948668,1244,58,30
144,948652,1258,65,25
145,948674,1236,71,19
146,948680,1230,70,20
147,948660,1257,62,21
148,948676,1243,60,21
149,948687,1229,64,20
150,948696,1203,82,19
151,948663,1226,91,20
152,948677,1216,82,25
153,948636,1253,92,19
154,948609,1304,76,11
155,948564,1332,91,13
156,948567,1331,87,15
157,948598,1316,76,10
158,948569,1342,73,16
159,948526,1387,67,20
160,948523,1389,60,28
161,948531,1366,76,27
162,948521,1350,99,30
163,948487,1390,97,26
164,948477,1414,88,21
165,948413,1479,94,14
166,948414,1472,93,21
167,948388,1499,82,31
168,948352,1569,60,19
169,948322,1622,41,15
170,948343,1599,37,21
171,948337,1597,52,14
172,948336,1596,54,14
173,948306,1641,43,10
174,948310,1631,45,14
175,948303,1618,54,25
176,948249,1650,70,31
177,948230,1682,62,26
178,948201,1702,68,29
179,948248,1684,49,19
180,948301,1643,47,9
181,948265,1676,48,11
182,948240,1691,63,6
183,948218,1701,77,4
184,948167,1747,78,8
185,948180,1735,81,4
186,948171,1745,83,1
187,948177,1732,86,5
188,948207,1684,98,11
189,948180,1714,94,12
190,948179,1725,85,11
191,948203,1697,80,20
192,948230,1666,89,15
193,948249,1667,77,7
194,948230,1677,83,10
195,948176,1708,108,8
196,948181,1701,109,9
197,948228,1645,119,8
198,948251,1646,99,4
199,948246,1649,94,11
200,948316,1594,79,11
201,948340,1583,67,10
202,948356,1553,81,10
203,948328,1584,82,6
204,948309,1592,92,7
205,948296,1605,92,7
206,948311,1603,77,9
207,948332,1587,74,7
208,948313,1579,96,12
209,948317,1570,98,15
210,948326,1558,102,14
211,948366,1519,98,17
212,948358,1533,93,16
213,948349,1532,94,25
214,948344,1555,81,20
215,948336,1542,102,20
216,948311,1542,118,29
217,948286,1553,130,31
218,948251,1572,145,32
219,948244,1577,148,31
220,948227,1590,153,30
221,948205,1613,153,29
222,948227,1588,151,34
223,948268,1554,146,32
224,948212,1616,142,30
225,948163,1635,156,46
226,948250,1564,140,46
227,948228,1571,144,57
228,948253,1546,136,65
229,948237,1565,124,74
230,948218,1564,137,81
231,948259,1544,123,74
232,948207,1614,106,73
233,948189,1598,140,73
234,948226,1581,121,72
235,948281,1533,124,62
236,948308,1501,123,68
237,948312,1485,136,67
238,948370,1462,103,65
239,948338,1498,91,73
240,948339,1479,107,75
241,948343,1502,99,56
242,948317,1527,95,61
243,948409,1435,89,67
244,948405,1436,97,62
245,948420,1404,94,82
246,948384,1431,89,96
247,948380,1474,68,78
248,948373,1484,73,70
249,948348,1516,80,56
250,948355,1513,73,59
251,948407,1481,71,41
252,948371,1510,80,39
253,948405,1476,81,38
254,948373,1502,85,40
255,948291,1567,97,45
256,948320,1552,84,44
257,948353,1506,88,53
258,948319,1522,92,67
259,948333,1515,87,65
260,948299,1531,114,56
261,948289,1531,115,65
262,948364,1472,105,59
263,948362,1470,114,54
264,948308,1536,117,39
265,948346,1506,107,41
266,948332,1515,113,40
267,948321,1544,88,47
268,948310,1559,84,47
269,948324,1532,79,65
270,948356,1490,93,61
271,948321,1502,102,75
272,948354,1456,115,75
273,948397,1425,108,70
274,948352,1456,122,70
275,948311,1512,119,58
276,948301,1496,150,53
277,948308,1504,126,62
278,948376,1452,109,63
279,948382,1455,100,63
280,948339,1507,97,57
281,948315,1511,110,64
282,948310,1504,123,63
283,948328,1474,137,61
284,948352,1461,135,52
285,948392,1442,120,46
286,948377,1466,117,40
287,948341,1518,114,27
288,948349,1496,127,28
289,948403,1441,132,24
290,948406,1416,149,29
291,948426,1392,157,25
292,948459,1348,160,33
293,948475,1364,119,42
294,948430,1384,135,51
295,948402,1451,91,56
296,948389,1447,101,63
297,948379,1452,109,60
298,948376,1474,93,57
299,948355,1492,96,57
300,948376,1468,109,47
301,948315,1529,107,49
302,948328,1517,108,47
303,948348,1494,109,49
304,948357,1502,100,41
305,948331,1516,101,52
306,948319,1520,115,46
307,948271,1571,109,49
308,948269,1565,109,57
309,948256,1542,132,70
310,948245,1546,130,79
311,948192,1575,152,81
312,948166,1609,138,87
313,948152,1623,125,100
314,948201,1560,136,103
315,948227,1526,154,93
316,948362,1410,141,87
317,948393,1358,148,101
318,948382,1366,141,111
319,948362,1379,145,114
320,948343,1401,143,113
321,948331,1437,124,108
322,948261,1504,134,101
323,948299,1494,103,104
324,948320,1474,104,102
325,948305,1478,116,101
326,948277,1497,112,114
327,948288,1507,102,103
328,948279,1512,87,122
329,948334,1468,91,107
330,948375,1434,96,95
331,948352,1460,104,84
332,948310,1501,98,91
333,948302,1485,108,105
334,948313,1501,93,93
335,948294,1494,102,110
336,948302,1465,94,139
337,948325,1455,108,112
338,948289,1476,118,117
339,948311,1497,105,87
340,948349,1480,87,84
341,948424,1410,107,59
342,948409,1418,117,56
343,948394,1442,125,39
344,948424,1401,139,36
345,948403,1411,145,41
346,948413,1385,154,48
347,948407,1405,146,42
348,948388,1421,139,52
349,948363,1423,161,53
350,948310,1448,179,63
351,948343,1448,152,57
352,948318,1459,162,61
353,948344,1435,163,58
354,948308,1503,140,49
355,948291,1512,145,52
356,948332,1465,174,29
357,948298,1517,153,32
358,948326,1509,136,29
359,948314,1514,139,33
360,948292,1554,123,31
361,948338,1517,114,31
362,948339,1509,117,35
363,948333,1520,117,30
364,948403,1471,95,31
365,948370,1479,111,40
366,948341,1482,131,46
367,948337,1500,131,32
368,948352,1501,125,22
369,948376,1490,108,26
370,948391,1480,119,10
371,948356,1517,116,11
372,948353,1526,113,8
373,948332,1541,112,15
374,948320,1559,107,14
375,948284,1578,119,19
376,948281,1568,136,15
377,948258,1611,114,17
378,948260,1600,126,14
379,948269,1577,137,17
380,948255,1601,135,9
381,948279,1585,120,16
382,948206,1645,130,19
383,948174,1664,140,22
384,948223,1623,134,20
385,948211,1641,124,24
386,948297,1548,130,25
387,948340,1508,125,27
388,948259,1574,134,33
389,948222,1604,141,33
390,948220,1618,138,24
391,948208,1636,134,22
392,948204,1634,130,32
393,948179,1671,125,25
394,948113,1748,96,43
395,948036,1806,123,35
396,948044,1784,133,39
397,948003,1818,140,39
398,948013,1788,147,52
399,947971,1816,168,45
400,947993,1762,191,54
401,948035,1726,182,57
402,948060,1720,156,64
403,947996,1780,164,60
404,948032,1767,133,68
405,947977,1798,141,84
406,947939,1833,141,87
407,947868,1903,148,81
408,947824,1935,155,86
409,947818,1939,165,78
410,947829,1961,139,71
411,947862,1939,120,79
412,947827,1953,152,68
413,947723,2058,148,71
414,947759,2004,170,67
415,947696,2066,183,55
416,947799,1982,174,45
417,947798,1979,187,36
418,947759,2026,187,28
419,947814,1989,172,25
420,947818,2009,151,22
421,947755,2050,167,28
422,947771,1996,194,39
423,947745,2057,176,22
424,947768,2049,161,22
425,947753,2074,151,22
426,947742,2067,163,28
427,947727,2083,163,27
428,947722,2072,167,39
429,947737,2073,154,36
430,947620,2187,144,49
431,947612,2229,107,52
432,947477,2326,132,65
433,947477,2323,123,77
434,947470,2309,131,90
435,947480,2310,122,88
436,947447,2348,120,85
437,947492,2309,103,96
438,947444,2332,131,93
439,947413,2343,140,104
440,947402,2349,152,97
441,947399,2334,156,111
442,947415,2316,164,105
443,947424,2364,122,90
444,947424,2367,115,94
445,947477,2286,121,116
446,947466,2299,123,112
447,947532,2238,138,92
448,947605,2163,128,104
449,947523,2228,136,113
450,947530,2233,126,111
451,947545,2192,138,125
452,947472,2277,125,126
453,947521,2231,137,111
454,947543,2186,151,120
455,947429,2310,149,112
456,947423,2339,130,108
457,947433,2353,110,104
458,947360,2436,117,87
459,947320,2445,138,97
460,947249,2508,139,104
461,947241,2505,156,98
462,947230,2525,146,99
463,947220,2516,171,93
464,947158,2597,150,95
465,947106,2624,160,110
466,947122,2620,143,115
467,947123,2608,143,126
468,947090,2635,142,133
469,947098,2663,126,113
470,947133,2649,124,94
471,947111,2651,131,107
472,947116,2632,139,113
473,947052,2668,138,142
474,947103,2618,133,146
475,947057,2667,134,142
476,947028,2707,132,133
477,947004,2700,140,156
478,947007,2692,131,170
479,947044,2670,120,166
480,947017,2698,111,174
481,946998,2708,108,186
482,946937,2785,99,179
483,946976,2751,73,200
484,946958,2752,103,187
485,946919,2772,104,205
486,946898,2781,117,204
487,946956,2707,118,219
488,946971,2676,128,225
489,946925,2721,139,215
490,946908,2752,125,215
491,946926,2711,160,203
492,946902,2742,154,202
493,946926,2713,164,197
494,946896,2760,137,207
495,946904,2757,131,208
496,946940,2732,140,188
497,946985,2677,147,191
498,946931,2694,182,193
499,946932,2666,202,200
500,946892,2665,253,190
501,946833,2738,240,189
502,946940,2655,222,183
503,946930,2658,226,186
504,946916,2689,229,166
505,946853,2722,258,167
506,946857,2729,231,183
507,946826,2710,255,209
508,946790,2738,246,226
509,946785,2750,232,233
510,946786,2728,238,248
