"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,588830,359256,0,1914
2,604377,343420,0,2203
3,620010,327453,0,2537
4,633889,313366,0,2745
5,647914,299081,0,3005
6,660885,285943,0,3172
7,675080,271521,0,3399
8,687814,258612,0,3574
9,698949,247230,0,3821
10,711295,234692,0,4013
11,722432,223345,0,4223
12,732655,212804,0,4541
13,743338,201978,0,4684
14,753739,191417,0,4844
15,763899,181169,0,4932
16,773377,171449,0,5174
17,782747,161939,0,5314
18,791077,153551,0,5372
19,799246,145271,0,5483
20,806839,137411,0,5750
21,815002,129101,0,5897
22,821685,122124,0,6191
23,828888,114873,0,6239
24,835160,108373,0,6467
25,840945,102377,0,6678
26,846332,96749,0,6919
27,851789,91051,0,7160
28,856877,85999,0,7124
29,862499,80423,0,7078
30,867077,75667,0,7256
31,871659,71106,0,7235
32,875554,67104,0,7342
33,879113,63538,0,7349
34,882833,59881,0,7286
35,886613,56025,0,7362
36,890128,52424,0,7448
37,893372,49281,0,7347
38,895640,46762,0,7598
39,898492,43762,0,7746
40,901273,40952,0,7775
41,903929,38378,0,7693
42,906120,36162,0,7718
43,907851,34344,0,7805
44,910321,32063,0,7616
45,912528,30103,0,7369
46,914378,28356,0,7266
47,915812,26746,0,7442
48,917544,24943,0,7513
49,919244,23607,0,7149
50,920502,22244,0,7254
51,921554,21018,0,7428
52,922732,19814,0,7454
53,924729,18060,0,7211
54,925778,16895,0,7327
55,926531,16077,0,7392
56,927047,15231,0,7722
57,928093,14210,0,7697
58,929016,13277,0,7707
59,929912,12467,0,7621
60,930750,11711,0,7539
61,931565,10832,0,7603
62,932279,10188,0,7533
63,932883,9477,0,7640
64,933308,9000,0,7692
65,934045,8359,0,7596
66,934783,7714,0,7503
67,935346,7144,0,7510
68,935751,6597,0,7652
69,936018,6206,0,7776
70,936323,5759,0,7918
71,936653,5363,0,7984
72,937160,4906,0,7934
73,937531,4585,0,7884
74,937829,4359,0,7812
75,938142,4047,0,7811
76,938293,3772,0,7935
77,938594,3469,0,7937
78,938884,3218,0,7898
79,938987,3064,0,7949
80,939003,2998,0,7999
81,939115,2803,0,8082
82,939137,2681,0,8182
83,939305,2423,0,8272
84,939381,2245,0,8374
85,939380,2212,0,8408
86,939468,2161,0,8371
87,939675,2070,0,8255
88,939867,1966,0,8167
89,940229,1802,0,7969
90,940487,1679,0,7834
91,940339,1587,0,8074
92,940439,1496,0,8065
93,940334,1472,0,8194
94,940414,1367,0,8219
95,940527,1287,0,8186
96,940728,1234,0,8038
97,940863,1095,0,8042
98,940890,976,0,8134
99,940927,938,0,8135
100,941033,856,0,8111
101,941089,729,0,8182
102,941190,741,0,8069
103,941193,708,0,8099
104,941283,619,0,8098
105,941193,627,0,8180
106,941228,547,0,8225
107,941356,483,0,8161
108,941416,418,0,8166
109,941508,323,0,8169
110,941415,295,0,8290
111,941493,260,0,8247
112,941384,220,0,8396
113,941377,185,0,8438
114,941586,187,0,8227
115,941663,210,0,8127
116,941783,201,0,8016
117,941906,170,0,7924
118,942018,143,0,7839
119,941888,116,0,7996
120,941951,114,0,7935
121,941988,92,0,7920
122,941991,103,0,7906
123,942046,80,0,7874
124,942271,75,0,7654
125,942273,64,0,7663
126,942287,64,0,7649
127,942311,44,0,7645
128,942248,31,0,7721
129,942318,32,0,7650
130,942537,39,0,7424
131,942420,38,0,7542
132,942316,40,0,7644
133,942416,46,0,7538
134,942381,55,0,7564
135,942505,44,0,7451
136,942543,45,0,7412
137,942601,46,0,7353
138,942508,58,0,7434
139,942436,48,0,7516
140,942393,47,0,7560
141,942415,41,0,7544
142,942518,29,0,7453
143,942638,34,0,7328
144,942646,22,0,7332
145,942420,15,0,7565
146,942446,14,0,7540
147,942405,26,0,7569
148,942594,20,0,7386
149,942662,15,0,7323
150,942632,17,0,7351
151,942464,21,0,7515
152,942413,17,0,7570
153,942503,8,0,7489
154,942504,10,0,7486
155,942524,10,0,7466
156,942522,14,0,7464
157,942427,26,0,7547
158,942412,26,0,7562
159,942388,33,0,7579
160,942374,29,0,7597
161,942331,55,0,7614
162,942384,57,0,7559
163,942250,55,0,7695
164,942412,60,0,7528
165,942468,55,0,7477
166,942340,55,0,7605
167,942187,52,0,7761
168,942040,54,0,7906
169,942091,41,0,7868
170,942176,46,0,7778
171,942346,40,0,7614
172,942459,44,0,7497
173,942231,40,0,7729
174,942207,41,0,7752
175,942092,45,0,7863
176,942060,33,0,7907
177,941849,23,0,8128
178,941909,21,0,8070
179,942140,21,0,7839
180,942125,29,0,7846
181,942046,25,0,7929
182,942219,26,0,7755
183,942380,23,0,7597
184,942381,26,0,7593
185,942467,18,0,7515
186,942385,10,0,7605
187,942405,6,0,7589
188,942347,7,0,7646
189,942425,5,0,7570
190,942623,5,0,7372
191,942658,6,0,7336
192,942716,4,0,7280
193,942817,3,0,7180
194,942764,3,0,7233
195,942848,1,0,7151
196,942879,3,0,7118
197,942840,1,0,7159
198,942829,1,0,7170
199,942643,3,0,7354
200,942443,1,0,7556
201,942475,0,0,7525
