"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,949049,645,306,0
2,948844,687,469,0
3,948607,733,660,0
4,948248,820,932,0
5,947933,963,1104,0
6,947633,1071,1296,0
7,947273,1208,1519,0
8,946781,1389,1829,1
9,946418,1477,2105,0
10,945862,1706,2431,1
11,945443,1926,2629,2
12,944938,2114,2942,6
13,944356,2369,3273,2
14,943668,2664,3667,1
15,942985,2976,4038,1
16,942232,3336,4431,1
17,941458,3838,4704,0
18,940640,4294,5065,1
19,939798,4709,5488,5
20,938942,5109,5948,1
21,937871,5705,6424,0
22,936988,6286,6724,2
23,935992,6938,7066,4
24,934843,7588,7563,6
25,933733,8243,8020,4
26,932718,8873,8407,2
27,931464,9622,8913,1
28,930166,10493,9340,1
29,928950,11418,9628,4
30,927519,12197,10278,6
31,926048,13084,10865,3
32,924598,13931,11464,7
33,923005,14900,12091,4
34,921522,15781,12693,4
35,919877,16574,13541,8
36,918232,17580,14180,8
37,916394,18619,14985,2
38,914541,19714,15740,5
39,912759,20742,16494,5
40,910853,21822,17318,7
41,909007,22997,17991,5
42,907132,24211,18647,10
43,905118,25498,19381,3
44,902914,26860,20211,15
45,900988,28091,20915,6
46,898724,29495,21772,9
47,896746,30710,22539,5
48,894585,32047,23360,8
49,892482,33440,24066,12
50,890146,34848,24999,7
51,887889,36423,25674,14
52,885484,37863,26640,13
53,883007,39272,27712,9
54,880675,40841,28470,14
55,878261,42169,29559,11
56,875898,43762,30328,12
57,873306,45212,31461,21
58,870815,46683,32490,12
59,868258,48362,33368,12
60,865658,49950,34384,8
61,862643,51661,35674,22
62,860020,53145,36818,17
63,857142,54758,38086,14
64,854166,56486,39331,17
65,851180,58160,40630,30
66,848328,59839,41807,26
67,845559,61347,43068,26
68,842463,62979,44535,23
69,839314,64636,46021,29
70,836263,66181,47538,18
71,833299,67689,48991,21
72,829884,69394,50692,30
73,826514,71090,52367,29
74,823175,72889,53918,18
75,819593,74814,55579,14
76,816058,76557,57366,19
77,812731,78321,58920,28
78,809213,80167,60598,22
79,805584,82177,62204,35
80,801653,84097,64215,35
81,798190,86083,65691,36
82,794365,88044,67555,36
83,790590,89844,69546,20
84,786821,91654,71503,22
85,783061,93449,73448,42
86,778847,95556,75569,28
87,775091,97314,77567,28
88,771103,99098,79760,39
89,767107,101118,81726,49
90,763199,102746,84029,26
91,759075,104908,85981,36
92,754984,106952,88022,42
93,751174,108738,90044,44
