"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,948720,944,335,1
2,948475,973,552,0
3,948121,1029,850,0
4,947726,1084,1190,0
5,947208,1163,1628,1
6,946766,1248,1982,4
7,946213,1307,2480,0
8,945606,1414,2977,3
9,945060,1483,3457,0
10,944301,1611,4085,3
11,943571,1824,4603,2
12,942755,1999,5240,6
13,941955,2181,5859,5
14,941052,2323,6624,1
15,940232,2505,7260,3
16,939219,2689,8090,2
17,938144,2904,8951,1
18,937025,3108,9863,4
19,935954,3285,10753,8
20,934746,3557,11696,1
21,933542,3777,12680,1
22,932357,4066,13574,3
23,930976,4391,14629,4
24,929438,4627,15921,14
25,928031,4965,16994,10
26,926599,5166,18226,9
27,925206,5515,19273,6
28,923498,5862,20630,10
29,921849,6175,21958,18
30,920193,6462,23328,17
31,918442,6763,24792,3
32,916700,7060,26239,1
33,914853,7410,27731,6
34,912731,7707,29554,8
35,910746,8195,31053,6
36,908719,8505,32768,8
37,906587,8922,34481,10
38,904657,9347,35986,10
39,902447,9709,37832,12
40,900190,10044,39753,13
41,897826,10471,41699,4
42,895608,10843,43538,11
43,893021,11267,45708,4
44,890562,11700,47729,9
45,888071,12201,49718,10
46,885758,12589,51646,7
47,883162,13100,53732,6
48,880599,13626,55764,11
49,877826,14041,58124,9
50,874983,14538,60466,13
51,872155,14916,62919,10
52,869445,15302,65243,10
53,866655,15780,67557,8
54,863551,16141,70302,6
55,860582,16548,72849,21
56,857557,16941,75484,18
57,854579,17303,78107,11
58,851438,17836,80710,16
59,847975,18130,83879,16
60,844497,18504,86969,30
61,841280,18779,89927,14
62,837890,19082,93016,12
63,834826,19350,95798,26
64,831279,19637,99056,28
65,827828,19973,102175,24
66,824296,20237,105445,22
67,820803,20483,108696,18
68,817601,20828,111544,27
69,813909,21180,114882,29
70,810401,21315,118256,28
71,806701,21519,121754,26
72,803208,21771,124999,22
73,799527,22034,128407,32
74,795885,22178,131914,23
75,792172,22442,135360,26
