"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,940111,9558,289,42
2,940042,9532,373,53
3,940062,9525,358,55
4,940038,9541,368,53
5,939834,9750,359,57
6,940035,9594,330,41
7,939812,9748,390,50
8,939773,9774,403,50
9,939670,9858,410,62
10,939774,9761,405,60
11,939789,9746,386,79
12,939894,9648,371,87
13,939811,9743,351,95
14,939592,9912,403,93
15,939685,9765,465,85
16,939537,9911,438,114
17,939569,9860,466,105
18,939682,9755,464,99
19,939567,9822,507,104
20,939382,10024,508,86
21,939406,10032,475,87
22,939322,10046,527,105
23,939338,10003,546,113
24,939495,9814,562,129
25,939314,9974,598,114
26,939372,9892,617,119
27,939553,9709,620,118
28,939623,9645,629,103
29,939663,9615,622,100
30,939814,9453,617,116
31,939663,9578,632,127
32,939688,9542,619,151
33,939690,9552,577,181
34,939688,9537,598,177
35,939679,9472,664,185
36,939533,9570,715,182
37,939260,9794,712,234
38,939212,9767,774,247
39,938854,10160,735,251
40,938900,10084,784,232
41,938961,10042,774,223
42,938835,10062,879,224
43,938767,10139,886,208
44,938595,10216,956,233
45,938553,10222,1019,206
46,938578,10233,977,212
47,938693,10135,964,208
48,938708,10063,1009,220
49,938458,10239,1080,223
50,938522,10173,1099,206
51,938429,10157,1178,236
52,938210,10269,1279,242
53,938333,10133,1289,245
54,938273,10175,1303,249
55,938275,10167,1287,271
56,938077,10297,1323,303
57,937898,10340,1442,320
58,937697,10505,1485,313
59,937592,10530,1538,340
60,937479,10528,1665,328
61,937333,10653,1686,328
62,937334,10580,1791,295
63,937252,10577,1868,303
64,937442,10367,1865,326
65,937441,10319,1880,360
66,937583,10130,1915,372
67,937417,10181,2015,387
68,937527,10018,2076,379
69,937233,10192,2171,404
70,937310,10013,2259,418
71,937230,9948,2355,467
72,937203,9875,2420,502
73,937373,9736,2418,473
74,937346,9667,2527,460
75,937334,9719,2497,450
76,937629,9436,2486,449
77,937793,9221,2544,442
78,937893,9072,2578,457
79,937659,9201,2683,457
80,937532,9163,2847,458
81,937493,9175,2861,471
82,937262,9337,2892,509
83,937132,9337,3029,502
84,936998,9326,3201,475
85,937077,9097,3348,478
86,937313,8823,3359,505
87,937441,8700,3323,536
88,937145,8821,3484,550
89,937239,8628,3631,502
90,937016,8652,3801,531
91,936783,8774,3892,551
92,936476,8796,4140,588
93,936314,8765,4359,562
94,936281,8682,4453,584
95,936235,8573,4636,556
96,936223,8599,4577,601
97,935949,8617,4826,608
98,935769,8737,4892,602
99,935693,8632,5061,614
100,935299,8618,5451,632
101,934766,8751,5823,660
102,934466,8777,6152,605
103,933993,8767,6649,591
104,933860,8614,6925,601
105,933491,8553,7381,575
106,933111,8454,7840,595
107,932791,8357,8252,600
108,932298,8499,8596,607
109,931463,8719,9192,626
110,930780,8575,9983,662
111,930244,8622,10455,679
112,929240,8774,11342,644
113,928528,8593,12234,645
114,927628,8559,13151,662
115,926331,8593,14393,683
116,924666,8656,15914,764
117,922967,8700,17538,795
118,921178,8610,19433,779
119,918994,8807,21411,788
120,915927,8725,24544,804
121,912526,8773,27855,846
122,907835,8973,32321,871
123,901598,8938,38582,882
124,892967,9005,47132,896
125,880087,9378,59541,994
126,861267,9528,78172,1033
127,831361,9725,107835,1079
128,776933,9980,162026,1061
129,661669,11088,276182,1061
130,394755,12984,541439,822
131,57826,18108,873470,596
132,1273,26903,921242,582
133,8,40638,908652,702
134,0,60082,889318,600
135,0,88554,860870,576
136,0,126980,822427,593
137,0,175970,773455,575
138,0,237429,711944,627
139,0,307141,642301,558
140,0,382592,566813,595
141,0,459402,490012,586
142,0,534573,414904,523
143,0,603247,346161,592
144,0,665556,283888,556
145,0,719471,229977,552
146,0,764907,184572,521
147,0,802351,147079,570
148,0,833052,116373,575
149,0,857941,91461,598
150,0,877438,72053,509
151,0,892962,56447,591
152,0,905394,44087,519
153,0,915136,34322,542
154,0,922428,27020,552
155,0,928610,20888,502
156,0,933243,16187,570
157,0,936914,12603,483
158,0,939599,9892,509
159,0,941650,7791,559
160,0,943490,5990,520
161,0,944871,4611,518
162,0,945868,3601,531
163,0,946650,2795,555
164,0,947243,2169,588
165,0,947885,1620,495
166,0,948167,1300,533
167,0,948423,1036,541
168,0,948659,774,567
169,0,948831,606,563
170,0,949005,478,517
171,0,949076,395,529
172,0,949170,317,513
173,0,949180,278,542
174,0,949209,237,554
175,0,949288,176,536
176,0,949320,135,545
177,0,949362,94,544
178,0,949427,62,511
179,0,949382,54,564
180,0,949382,46,572
181,0,949414,33,553
182,0,949457,35,508
183,0,949405,32,563
184,0,949461,21,518
185,0,949438,16,546
186,0,949440,10,550
187,0,949440,12,548
188,0,949489,8,503
189,0,949449,5,546
190,0,949479,5,516
191,0,949477,6,517
192,0,949433,3,564
193,0,949487,0,513
