"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,949264,736,0,0
2,949328,672,0,0
3,949381,618,0,1
4,949393,607,0,0
5,949400,599,0,1
6,949401,599,0,0
7,949429,571,0,0
8,949431,569,0,0
9,949455,542,0,3
10,949478,520,0,2
11,949509,487,0,4
12,949528,466,0,6
13,949530,460,0,10
14,949545,453,0,2
15,949590,408,0,2
16,949587,413,0,0
17,949642,358,0,0
18,949632,364,0,4
19,949630,365,0,5
20,949670,324,0,6
21,949696,295,0,9
22,949757,239,0,4
23,949790,207,0,3
24,949810,189,0,1
25,949814,186,0,0
26,949803,197,0,0
27,949800,200,0,0
28,949824,176,0,0
29,949860,140,0,0
30,949871,129,0,0
31,949889,111,0,0
32,949924,76,0,0
33,949927,73,0,0
34,949939,61,0,0
35,949940,60,0,0
36,949944,56,0,0
37,949945,55,0,0
38,949921,79,0,0
39,949931,69,0,0
40,949949,51,0,0
41,949958,42,0,0
42,949954,46,0,0
43,949969,31,0,0
44,949974,26,0,0
45,949974,26,0,0
46,949984,16,0,0
47,949976,24,0,0
48,949976,24,0,0
49,949975,25,0,0
50,949971,29,0,0
51,949969,31,0,0
52,949970,30,0,0
53,949965,35,0,0
54,949969,31,0,0
55,949966,34,0,0
56,949973,27,0,0
57,949977,23,0,0
58,949979,21,0,0
59,949984,16,0,0
60,949993,7,0,0
61,949991,9,0,0
62,949991,9,0,0
63,949988,12,0,0
64,949991,9,0,0
65,949991,9,0,0
66,949992,8,0,0
67,949984,16,0,0
68,949983,17,0,0
69,949975,25,0,0
70,949960,40,0,0
71,949979,21,0,0
72,949984,16,0,0
73,949981,19,0,0
74,949980,20,0,0
75,949982,18,0,0
76,949990,10,0,0
77,949993,7,0,0
78,949983,17,0,0
79,949986,14,0,0
80,949985,15,0,0
81,949971,29,0,0
82,949978,22,0,0
83,949982,16,0,2
84,949988,9,0,3
85,949995,5,0,0
86,949986,14,0,0
87,949987,13,0,0
88,949987,13,0,0
89,949993,7,0,0
90,949992,8,0,0
91,949990,10,0,0
92,949996,4,0,0
93,949991,9,0,0
94,949991,9,0,0
95,949998,2,0,0
96,949997,3,0,0
97,949998,2,0,0
98,949998,2,0,0
99,950000,0,0,0
