"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,948641,1067,292,0
2,948376,1119,504,1
3,948033,1202,764,1
4,947743,1301,955,1
5,947344,1436,1219,1
6,946979,1577,1444,0
7,946593,1760,1645,2
8,946107,1957,1936,0
9,945579,2158,2261,2
10,945088,2381,2528,3
11,944494,2614,2891,1
12,943745,2896,3359,0
13,943127,3172,3701,0
14,942415,3468,4116,1
15,941629,3900,4469,2
16,940875,4330,4793,2
17,940093,4690,5214,3
18,939112,5127,5759,2
19,938206,5609,6180,5
20,937231,6105,6662,2
21,936187,6783,7027,3
22,935037,7449,7514,0
23,934137,7998,7863,2
24,933029,8639,8331,1
25,931703,9392,8904,1
26,930558,10023,9416,3
27,929364,10814,9822,0
28,928196,11615,10187,2
29,926783,12510,10701,6
30,925492,13435,11066,7
31,924304,14260,11427,9
32,922740,15263,11992,5
33,921335,16221,12432,12
34,919834,17226,12934,6
35,918391,18185,13416,8
36,916942,19092,13962,4
37,915331,20186,14475,8
38,913716,21303,14976,5
39,912234,22539,15220,7
40,910664,23735,15590,11
41,909157,24922,15913,8
42,907395,26010,16588,7
43,905671,27332,16992,5
44,903825,28556,17607,12
45,902055,29830,18107,8
46,900298,31157,18537,8
47,898404,32485,19107,4
48,896610,33819,19560,11
49,894670,35213,20112,5
50,892772,36546,20679,3
51,890949,37951,21094,6
52,888955,39346,21690,9
53,886851,40856,22282,11
54,884933,42360,22691,16
55,882979,43740,23269,12
56,880982,45338,23674,6
57,878902,47116,23968,14
58,876979,48663,24339,19
59,874664,50485,24835,16
60,872601,52077,25311,11
61,870674,53772,25543,11
62,868654,55319,26009,18
63,866460,56956,26566,18
64,864318,58772,26900,10
65,862081,60571,27337,11
66,859745,62369,27872,14
67,857462,64268,28258,12
68,855388,66001,28587,24
69,853008,67889,29090,13
70,850792,69790,29403,15
71,848453,71727,29799,21
72,846113,73886,29992,9
73,843758,75957,30261,24
74,841265,78015,30707,13
75,838930,79984,31074,12
76,836364,82120,31497,19
77,833847,84150,31983,20
78,831232,86162,32589,17
79,828556,88365,33066,13
80,826034,90484,33466,16
81,823465,92471,34046,18
82,821104,94727,34139,30
83,818419,96938,34629,14
84,815676,99033,35264,27
85,812869,101088,36021,22
86,810176,103477,36323,24
87,807628,105736,36599,37
88,804792,108031,37146,31
89,802003,110340,37620,37
90,799087,112837,38045,31
91,796464,115188,38318,30
92,793443,117719,38813,25
93,790708,119998,39259,35
94,787664,122302,40004,30
95,784873,124715,40375,37
96,782241,126929,40782,48
97,779187,129512,41259,42
98,776331,132120,41523,26
99,773309,134572,42090,29
100,770222,137042,42698,38
101,767492,139563,42918,27
102,764442,141833,43695,30
103,761359,144268,44340,33
104,758242,146806,44899,53
105,755152,149526,45288,34
106,751996,152191,45771,42
107,748631,155062,46274,33
108,745102,158113,46750,35
109,742284,160742,46930,44
110,738933,163524,47499,44
111,735692,166350,47931,27
112,732108,169145,48698,49
113,728735,171973,49253,39
114,725467,174661,49842,30
115,722221,177265,50463,51
116,718812,179964,51180,44
117,715362,182833,51759,46
118,711895,185636,52434,35
119,708324,188710,52931,35
120,704660,191748,53556,36
121,701156,194520,54287,37
122,697821,197497,54637,45
123,694342,200436,55172,50
124,690611,203593,55745,51
125,687247,206404,56310,39
126,683941,209627,56368,64
127,680217,212815,56920,48
128,676562,215934,57458,46
129,672719,219173,58046,62
130,669053,222559,58335,53
131,665429,225970,58551,50
132,661904,229177,58852,67
133,658291,232330,59334,45
134,654456,235588,59895,61
135,650564,238887,60477,72
136,646487,242342,61112,59
137,642730,245765,61435,70
138,638795,249096,62047,62
139,634988,252378,62586,48
140,631203,255699,63031,67
141,627353,259358,63241,48
142,623284,262735,63923,58
143,619386,266326,64220,68
144,615696,269991,64244,69
145,612158,273464,64319,59
146,608345,277050,64545,60
147,604579,280613,64741,67
148,600765,284113,65051,71
149,597038,287618,65277,67
150,593250,290997,65683,70
151,589248,294715,65972,65
152,585349,298294,66295,62
153,581401,301499,67009,91
154,577402,305380,67153,65
155,573820,308798,67324,58
156,569742,312630,67560,68
157,565909,316341,67690,60
158,562031,319866,68015,88
159,557996,323645,68278,81
160,554164,327686,68078,72
161,550352,331341,68224,83
162,546407,334921,68594,78
163,542249,338782,68888,81
164,538271,342554,69107,68
165,534478,346012,69429,81
166,530409,349931,69572,88
167,526217,353517,70183,83
168,522062,356963,70875,100
169,517924,360405,71574,97
170,514288,363937,71693,82
171,510014,367605,72294,87
172,506036,371206,72676,82
173,501987,375026,72917,70
174,498109,378696,73108,87
175,494056,382521,73327,96
176,489691,386159,74024,126
177,485929,389916,74076,79
178,481853,393740,74289,118
179,477962,397715,74242,81
180,474240,401644,74035,81
181,470318,405595,73995,92
182,466188,409300,74415,97
183,462379,413129,74378,114
184,458207,417003,74696,94
185,454172,421067,74656,105
186,450379,424796,74741,84
187,446484,428817,74592,107
188,442383,432540,74986,91
189,438475,436499,74930,96
190,434529,440352,75021,98
191,430578,444480,74844,98
192,426899,448295,74692,114
193,422700,452292,74888,120
194,418840,456174,74871,115
195,414832,460054,75013,101
196,411067,463869,74953,111
197,407325,467724,74864,87
198,402991,471604,75298,107
199,398987,475566,75345,102
200,395185,479694,75013,108
201,391832,483295,74770,103
202,388090,487673,74115,122
203,384584,491562,73742,112
204,380715,495755,73407,123
205,376961,499887,73035,117
206,373913,503492,72476,119
207,370159,507663,72055,123
208,366703,511556,71633,108
209,362844,515424,71631,101
210,359374,519293,71210,123
211,356050,523238,70579,133
212,352395,526995,70474,136
213,348839,530910,70133,118
214,345275,534833,69784,108
215,341563,538676,69635,126
216,338081,542510,69290,119
217,334465,546223,69189,123
218,331018,549658,69181,143
219,327446,553400,69037,117
220,323902,557257,68707,134
221,320701,560559,68587,153
222,316957,564152,68754,137
223,313253,567670,68950,127
224,309696,571122,69066,116
225,306450,574577,68848,125
226,302753,578435,68676,136
227,299395,581876,68610,119
228,295831,585557,68483,129
229,292248,589243,68385,124
230,288866,592527,68480,127
231,285180,596119,68572,129
232,281741,599840,68287,132
233,278430,603476,67943,151
234,274891,606928,68042,139
235,271529,610526,67807,138
236,268157,613779,67903,161
237,264865,617340,67634,161
238,261609,620831,67422,138
239,258372,624553,66933,142
240,254812,627993,67061,134
241,251878,631330,66645,147
242,248417,635047,66392,144
243,245131,638110,66578,181
244,242015,641429,66398,158
245,238556,645038,66261,145
246,235489,648188,66201,122
247,232348,651650,65852,150
248,229228,654914,65700,158
249,225928,658336,65576,160
250,222878,661512,65465,145
251,219780,664862,65195,163
252,216709,668149,64998,144
253,213480,671263,65104,153
254,210452,674316,65057,175
255,207605,677716,64523,156
256,204636,680860,64372,132
257,201412,684349,64057,182
258,198525,687441,63874,160
259,195768,690640,63448,144
260,192990,693942,62914,154
261,190119,697106,62637,138
262,186977,700470,62413,140
263,184156,703680,62014,150
264,181390,706598,61824,188
265,178481,710102,61265,152
266,175953,713112,60788,147
267,172979,716412,60444,165
268,170373,719750,59748,129
269,167707,722590,59510,193
270,164968,725584,59296,152
271,162334,728960,58545,161
272,159672,731973,58186,169
273,156923,734968,57947,162
274,154251,738017,57566,166
275,151913,741042,56902,143
276,149297,744082,56437,184
277,146778,747056,55989,177
278,144534,749762,55532,172
279,141798,753058,54982,162
280,139534,756188,54130,148
281,137027,759083,53758,132
282,134752,761972,53104,172
283,132376,764767,52682,175
284,130223,767599,52017,161
285,128129,770031,51664,176
286,126055,772966,50779,200
287,124054,776084,49677,185
288,122087,778360,49390,163
289,120172,781074,48595,159
290,118091,783828,47916,165
291,116254,786264,47303,179
292,114260,789055,46520,165
293,112337,791301,46166,196
294,110472,793690,45663,175
295,108762,795990,45057,191
296,106710,798499,44636,155
297,104631,801239,43953,177
298,102840,803524,43501,135
299,101044,805696,43092,168
300,98969,808200,42643,188
301,97332,810370,42137,161
302,95534,812916,41378,172
303,93726,815112,40978,184
304,91895,817338,40602,165
305,90185,819528,40107,180
306,88512,821702,39626,160
307,86747,823814,39273,166
308,84976,826047,38794,183
309,83409,828192,38224,175
310,81861,830159,37807,173
311,80351,832279,37144,226
312,78668,834593,36585,154
313,77215,836478,36118,189
314,75735,838525,35559,181
