"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,77,945509,2712,1702
2,33,946533,2135,1299
3,7,947164,1727,1102
4,3,947715,1247,1035
5,1,947990,971,1038
6,0,948216,735,1049
7,0,948394,652,954
8,0,948457,485,1058
9,0,948503,377,1120
10,0,948707,294,999
11,0,948793,212,995
12,0,948841,155,1004
13,0,948844,106,1050
14,0,948919,70,1011
15,0,949007,40,953
16,0,948946,38,1016
17,0,948956,36,1008
18,0,948955,25,1020
19,0,948956,29,1015
20,0,949039,24,937
21,0,949047,23,930
22,0,948974,26,1000
23,0,948991,19,990
24,0,948965,18,1017
25,0,948948,12,1040
26,0,948982,11,1007
27,0,949022,9,969
28,0,949048,8,944
29,0,949032,8,960
30,0,948983,9,1008
31,0,948894,7,1099
32,0,948979,10,1011
33,0,948983,10,1007
34,0,948959,7,1034
35,0,948991,5,1004
36,0,948994,5,1001
37,0,948978,5,1017
38,0,948999,4,997
39,0,948980,5,1015
40,0,948970,3,1027
41,0,949099,2,899
42,0,949063,0,937
