"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,39,947081,1137,1743
2,23,947923,739,1315
3,13,948302,514,1171
4,6,948571,359,1064
5,1,948683,271,1045
6,1,948776,188,1035
7,0,948840,145,1015
8,0,948907,93,1000
9,0,948943,62,995
10,0,948960,53,987
11,0,949020,36,944
12,0,949029,26,945
13,0,949022,22,956
14,0,949030,12,958
15,0,948996,10,994
16,0,948995,12,993
17,0,948969,13,1018
18,0,948935,9,1056
19,0,949033,6,961
20,0,949016,4,980
21,0,949080,4,916
22,0,949097,3,900
23,0,949010,1,989
24,0,949033,1,966
25,0,949015,0,985
