"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,9970,933711,67,6252
2,10108,932455,104,7333
3,10124,931801,134,7941
4,10129,931167,185,8519
5,10052,930601,235,9112
6,9988,929868,265,9879
7,10139,929177,244,10440
8,10226,928614,245,10915
9,10296,928072,245,11387
10,10492,927230,279,11999
11,10399,926694,314,12593
12,10473,926020,312,13195
13,10448,925562,286,13704
14,10393,924962,337,14308
15,10459,924087,370,15084
16,10444,923470,370,15716
17,10451,922704,372,16473
18,10452,921902,383,17263
19,10553,921096,402,17949
20,10711,920496,400,18393
21,10853,919636,410,19101
22,11017,918944,418,19621
23,11046,918329,431,20194
24,11224,917539,443,20794
25,11327,916984,410,21279
26,11378,916391,434,21797
27,11618,915486,424,22472
28,11842,914581,404,23173
29,11929,913893,428,23750
30,11999,913140,459,24402
31,12107,912323,437,25133
32,12153,911826,443,25578
33,12216,911241,482,26061
34,12320,910301,488,26891
35,12315,909794,467,27424
36,12366,908819,498,28317
37,12322,907977,500,29201
38,12599,906874,500,30027
39,12779,905851,484,30886
40,12962,904748,490,31800
41,13020,903761,479,32740
42,13247,902988,536,33229
43,13351,901962,550,34137
44,13407,901002,551,35040
45,13451,900208,546,35795
46,13523,899701,565,36211
47,13483,899090,524,36903
48,13622,898204,504,37670
49,13749,897509,513,38229
50,13906,896534,512,39048
51,14159,895739,445,39657
52,14030,894848,474,40648
53,14033,894482,478,41007
54,14075,893802,441,41682
55,14052,893160,468,42320
56,14135,892417,467,42981
57,14256,891504,471,43769
58,14390,890509,493,44608
59,14605,889393,473,45529
60,14780,888579,459,46182
61,14669,888065,441,46825
62,14798,887274,449,47479
63,14802,886453,444,48301
64,14751,885808,470,48971
65,14790,885373,500,49337
66,14967,884654,511,49868
67,14987,883746,511,50756
68,15182,882313,534,51971
69,15090,881457,532,52921
70,15211,880187,543,54059
71,15115,879487,596,54802
72,15291,878677,591,55441
73,15384,877958,561,56097
74,15438,877210,604,56748
75,15392,876297,650,57661
76,15482,875139,606,58773
77,15553,874412,572,59463
78,15699,873618,565,60118
79,16007,872618,589,60786
80,16207,871787,582,61424
81,16200,871177,621,62002
82,16324,870269,617,62790
83,16467,869222,616,63695
84,16340,868583,604,64473
85,16261,868330,581,64828
86,16378,867281,576,65765
87,16407,866538,572,66483
88,16468,865545,577,67410
