"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,948418,1577,0,5
2,948447,1549,0,4
3,948574,1424,0,2
4,948654,1342,0,4
5,948660,1337,0,3
6,948693,1307,0,0
7,948708,1292,0,0
8,948656,1344,0,0
9,948710,1290,0,0
10,948788,1212,0,0
11,948769,1231,0,0
12,948727,1272,0,1
13,948685,1315,0,0
14,948761,1239,0,0
15,948787,1212,0,1
16,948839,1161,0,0
17,948911,1089,0,0
18,948966,1034,0,0
19,949009,989,0,2
20,949077,918,0,5
21,949148,849,0,3
22,949134,860,0,6
23,949141,852,0,7
24,949107,886,0,7
25,949133,855,0,12
26,949124,866,0,10
27,949089,892,0,19
28,949146,837,0,17
29,949242,743,0,15
30,949202,786,0,12
31,949214,779,0,7
32,949276,723,0,1
33,949295,702,0,3
34,949351,648,0,1
35,949405,591,0,4
36,949443,552,0,5
37,949472,525,0,3
38,949469,525,0,6
39,949510,487,0,3
40,949565,433,0,2
41,949619,379,0,2
42,949623,375,0,2
43,949623,374,0,3
44,949613,386,0,1
45,949562,436,0,2
46,949580,415,0,5
47,949614,382,0,4
48,949606,393,0,1
49,949641,359,0,0
50,949664,336,0,0
51,949653,347,0,0
52,949689,311,0,0
53,949677,323,0,0
54,949652,348,0,0
55,949662,338,0,0
56,949729,271,0,0
57,949726,274,0,0
58,949759,241,0,0
59,949765,235,0,0
60,949787,213,0,0
61,949794,206,0,0
62,949783,217,0,0
63,949757,243,0,0
64,949780,220,0,0
65,949779,221,0,0
66,949756,244,0,0
67,949749,251,0,0
68,949787,213,0,0
69,949779,221,0,0
70,949750,250,0,0
71,949764,236,0,0
72,949797,203,0,0
73,949794,206,0,0
74,949833,167,0,0
75,949848,152,0,0
76,949838,162,0,0
77,949843,157,0,0
78,949882,118,0,0
79,949892,108,0,0
80,949901,99,0,0
81,949899,101,0,0
82,949926,74,0,0
83,949933,67,0,0
84,949938,62,0,0
85,949953,47,0,0
86,949957,43,0,0
87,949951,49,0,0
88,949951,49,0,0
89,949954,46,0,0
90,949958,42,0,0
91,949956,44,0,0
92,949953,47,0,0
93,949964,36,0,0
94,949959,41,0,0
95,949954,46,0,0
96,949963,37,0,0
97,949958,42,0,0
98,949953,47,0,0
99,949963,37,0,0
100,949966,34,0,0
101,949958,42,0,0
102,949953,47,0,0
103,949964,35,0,1
104,949974,26,0,0
105,949975,25,0,0
106,949981,19,0,0
107,949989,11,0,0
108,949983,17,0,0
109,949983,17,0,0
110,949984,16,0,0
111,949985,15,0,0
112,949984,16,0,0
113,949975,25,0,0
114,949969,31,0,0
115,949970,30,0,0
116,949963,37,0,0
117,949958,42,0,0
118,949945,55,0,0
119,949940,58,0,2
120,949941,59,0,0
121,949936,64,0,0
122,949938,62,0,0
123,949936,64,0,0
124,949945,55,0,0
125,949953,47,0,0
126,949950,50,0,0
127,949952,48,0,0
128,949949,51,0,0
129,949964,36,0,0
130,949956,44,0,0
131,949948,52,0,0
132,949962,38,0,0
133,949960,40,0,0
134,949962,38,0,0
135,949966,34,0,0
136,949947,53,0,0
137,949953,47,0,0
138,949958,42,0,0
139,949964,36,0,0
140,949952,48,0,0
141,949961,39,0,0
142,949957,43,0,0
143,949946,54,0,0
144,949954,46,0,0
145,949961,39,0,0
146,949958,42,0,0
147,949960,40,0,0
148,949973,27,0,0
149,949983,17,0,0
150,949991,9,0,0
151,949985,15,0,0
152,949984,16,0,0
153,949982,18,0,0
154,949970,30,0,0
155,949967,33,0,0
156,949954,46,0,0
157,949958,42,0,0
158,949961,39,0,0
159,949963,37,0,0
160,949964,36,0,0
161,949978,22,0,0
162,949971,29,0,0
163,949979,21,0,0
164,949980,20,0,0
165,949979,21,0,0
166,949982,18,0,0
167,949985,15,0,0
168,949984,16,0,0
169,949981,19,0,0
170,949987,13,0,0
171,949989,11,0,0
172,949986,14,0,0
173,949979,21,0,0
174,949975,25,0,0
175,949984,16,0,0
176,949988,12,0,0
177,949993,7,0,0
178,949990,10,0,0
179,949989,11,0,0
180,949987,13,0,0
181,949987,13,0,0
182,949987,13,0,0
183,949989,11,0,0
184,949985,15,0,0
185,949986,14,0,0
186,949982,18,0,0
187,949987,13,0,0
188,949991,9,0,0
189,949994,6,0,0
190,949996,4,0,0
191,949995,5,0,0
192,949997,3,0,0
193,949999,1,0,0
194,949999,1,0,0
195,950000,0,0,0
