"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,474561,473740,0,1699
2,474454,473392,0,2154
3,474965,472631,0,2404
4,473933,473373,0,2694
5,474257,472689,0,3054
6,473872,472684,0,3444
7,473030,473216,0,3754
8,472923,473041,0,4036
9,471669,473931,0,4400
10,471458,473750,0,4792
11,471800,473223,0,4977
12,471251,473415,0,5334
13,472500,471797,0,5703
14,472280,471796,0,5924
15,472489,471274,0,6237
16,472316,471128,0,6556
17,471955,471309,0,6736
18,472084,470879,0,7037
19,471082,471651,0,7267
20,471055,471490,0,7455
21,471232,470931,0,7837
22,471056,471050,0,7894
23,471924,469881,0,8195
24,472376,469028,0,8596
25,472936,468228,0,8836
26,472337,468556,0,9107
27,473003,467768,0,9229
28,472745,467652,0,9603
29,473867,466206,0,9927
30,473824,465873,0,10303
31,474149,465388,0,10463
32,473528,465597,0,10875
33,474349,464354,0,11297
34,475400,463067,0,11533
35,475884,462146,0,11970
36,476217,461364,0,12419
37,475473,461698,0,12829
38,475202,461676,0,13122
39,474721,461542,0,13737
40,475094,460823,0,14083
41,475953,459640,0,14407
42,477127,458171,0,14702
43,476434,458768,0,14798
44,477078,457700,0,15222
45,477044,457384,0,15572
46,476652,457389,0,15959
47,477396,456557,0,16047
48,477609,455842,0,16549
49,478148,455034,0,16818
50,478021,454922,0,17057
51,478129,454544,0,17327
52,478899,453641,0,17460
53,478033,454240,0,17727
54,477156,454963,0,17881
55,477004,455017,0,17979
56,476945,454825,0,18230
57,476237,455143,0,18620
58,476484,454673,0,18843
59,477028,453903,0,19069
60,478661,452042,0,19297
61,479299,451189,0,19512
62,479830,450004,0,20166
63,479604,450103,0,20293
64,479139,450060,0,20801
65,479794,449244,0,20962
66,479930,448803,0,21267
67,480251,448216,0,21533
68,480028,448144,0,21828
69,479828,447969,0,22203
70,479507,447775,0,22718
71,477481,449342,0,23177
72,476774,449845,0,23381
73,475170,451331,0,23499
74,475597,451168,0,23235
75,476394,450355,0,23251
76,475756,450930,0,23314
77,475204,451001,0,23795
78,474957,450814,0,24229
79,475148,450236,0,24616
80,475425,449760,0,24815
81,475562,449618,0,24820
82,475019,449691,0,25290
83,474690,449521,0,25789
84,474722,449083,0,26195
85,473477,450245,0,26278
86,473736,449786,0,26478
87,473689,449736,0,26575
88,474175,448640,0,27185
89,474096,448552,0,27352
90,473634,448603,0,27763
91,473826,448383,0,27791
92,473725,447988,0,28287
93,474059,447104,0,28837
94,472596,448106,0,29298
95,471829,449063,0,29108
96,470909,449828,0,29263
97,470219,450329,0,29452
98,470407,449818,0,29775
99,469966,450084,0,29950
100,469057,450744,0,30199
101,469096,450196,0,30708
102,469608,449371,0,31021
103,469640,448926,0,31434
104,469902,448700,0,31398
105,469373,448634,0,31993
106,469405,448447,0,32148
107,469059,448234,0,32707
108,468026,448948,0,33026
109,466819,449968,0,33213
110,466651,449885,0,33464
111,467429,449133,0,33438
112,467280,448593,0,34127
113,467718,447660,0,34622
114,467570,447479,0,34951
115,467781,447007,0,35212
116,468623,446578,0,34799
117,468721,446276,0,35003
118,468436,446404,0,35160
119,468665,445823,0,35512
120,469417,444419,0,36164
121,469694,443866,0,36440
122,469586,443572,0,36842
123,469230,443869,0,36901
124,470355,442474,0,37171
125,469623,442825,0,37552
126,469566,442934,0,37500
127,469775,442558,0,37667
128,469552,442463,0,37985
129,470938,440379,0,38683
130,470121,440835,0,39044
131,469804,441215,0,38981
132,469770,441084,0,39146
133,470020,440453,0,39527
134,470157,440410,0,39433
135,470503,439535,0,39962
136,470800,439159,0,40041
137,470995,438894,0,40111
138,471361,437834,0,40805
139,471113,437535,0,41352
140,470191,438411,0,41398
141,469566,438512,0,41922
142,468435,439273,0,42292
143,468754,438352,0,42894
144,468237,438614,0,43149
145,467034,438994,0,43972
146,465637,439204,0,45159
147,465619,438965,0,45416
148,466277,438240,0,45483
149,466146,437832,0,46022
150,466483,437256,0,46261
151,466402,436561,0,47037
152,466120,436774,0,47106
153,467528,435114,0,47358
154,469151,433583,0,47266
155,468834,433595,0,47571
156,468769,433492,0,47739
157,468772,432684,0,48544
158,468138,433244,0,48618
159,467482,432859,0,49659
160,467824,432234,0,49942
161,468862,430774,0,50364
162,468481,431283,0,50236
163,468474,430813,0,50713
164,468563,430517,0,50920
165,469130,429639,0,51231
166,468041,430435,0,51524
167,467070,430902,0,52028
168,467881,429512,0,52607
169,467889,429666,0,52445
170,468946,428097,0,52957
171,468982,427859,0,53159
172,468712,427764,0,53524
173,469002,426931,0,54067
174,468957,426369,0,54674
175,469059,425514,0,55427
176,467613,426686,0,55701
177,467553,426008,0,56439
178,467003,425771,0,57226
179,467253,425627,0,57120
180,466844,425988,0,57168
181,466354,425889,0,57757
182,465717,426017,0,58266
183,465463,425438,0,59099
184,465929,424469,0,59602
185,465208,425239,0,59553
186,465922,424214,0,59864
187,465230,424310,0,60460
188,465336,423664,0,61000
189,464419,424059,0,61522
190,464583,423400,0,62017
191,465208,422240,0,62552
192,464634,422139,0,63227
193,463554,423009,0,63437
194,462532,423595,0,63873
195,461672,424492,0,63836
196,461187,424916,0,63897
197,462064,423958,0,63978
198,463110,422479,0,64411
199,463240,422479,0,64281
200,463090,421914,0,64996
201,463909,420730,0,65361
202,465286,419649,0,65065
203,465548,419321,0,65131
204,465109,419570,0,65321
205,465259,418636,0,66105
206,466207,417559,0,66234
207,466830,416881,0,66289
208,466963,416547,0,66490
209,466804,415938,0,67258
210,467452,414949,0,67599
211,467507,414702,0,67791
212,467455,414134,0,68411
213,466531,414642,0,68827
214,467605,413016,0,69379
215,467197,412901,0,69902
216,467331,412956,0,69713
217,467416,412835,0,69749
218,467022,413313,0,69665
219,466947,413191,0,69862
220,467049,412895,0,70056
221,467600,411396,0,71004
222,467980,410960,0,71060
223,467910,411132,0,70958
224,467525,411321,0,71154
225,467178,411695,0,71127
226,466434,412017,0,71549
227,466889,411319,0,71792
228,466058,411186,0,72756
229,466156,410826,0,73018
230,466937,409546,0,73517
231,467324,408536,0,74140
232,467990,407795,0,74215
233,466561,408553,0,74886
234,466896,408728,0,74376
235,466764,408322,0,74914
236,466345,408065,0,75590
237,466277,407933,0,75790
238,467016,407127,0,75857
239,467353,406940,0,75707
240,467112,406355,0,76533
241,466498,406679,0,76823
242,465170,407597,0,77233
243,465670,406997,0,77333
244,466226,406109,0,77665
245,466657,405599,0,77744
246,465967,405957,0,78076
247,467432,404393,0,78175
248,466544,405429,0,78027
249,466881,404970,0,78149
250,465827,406003,0,78170
251,466159,405704,0,78137
252,466820,404636,0,78544
253,467727,403383,0,78890
254,467763,402803,0,79434
255,468393,402271,0,79336
256,468609,401633,0,79758
257,469877,400250,0,79873
258,469925,400296,0,79779
259,469564,400775,0,79661
260,468737,400477,0,80786
261,469025,400385,0,80590
262,467698,400949,0,81353
263,467249,401280,0,81471
264,466794,401987,0,81219
265,467805,400738,0,81457
266,469062,399649,0,81289
267,469753,399400,0,80847
268,469083,400211,0,80706
269,468759,400013,0,81228
270,468627,399919,0,81454
271,469108,399076,0,81816
272,469334,398482,0,82184
273,469575,398146,0,82279
274,469699,397442,0,82859
275,469603,397726,0,82671
276,469120,397583,0,83297
277,468583,397691,0,83726
278,469238,396354,0,84408
279,470051,394993,0,84956
280,470365,394369,0,85266
281,471038,393547,0,85415
282,470846,393389,0,85765
283,470290,393806,0,85904
284,470431,393976,0,85593
285,472215,392048,0,85737
286,472689,391508,0,85803
287,472734,391134,0,86132
288,472186,390662,0,87152
289,472289,390183,0,87528
