"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,526802,421488,0,1710
2,534683,413225,0,2092
3,540984,406693,0,2323
4,547526,399769,0,2705
5,555300,391700,0,3000
6,562899,383874,0,3227
7,569577,376869,0,3554
8,576382,369917,0,3701
9,583316,362808,0,3876
10,589662,356033,0,4305
11,597258,348124,0,4618
12,604117,341049,0,4834
13,610983,334140,0,4877
14,618039,326678,0,5283
15,624805,319620,0,5575
16,632461,311764,0,5775
17,639502,304497,0,6001
18,646273,297425,0,6302
19,652468,290883,0,6649
20,658458,284573,0,6969
21,665271,277537,0,7192
22,671983,270590,0,7427
23,679196,262995,0,7809
24,685821,256010,0,8169
25,692148,249608,0,8244
26,698244,243227,0,8529
27,703962,237179,0,8859
28,708788,231980,0,9232
29,714827,225770,0,9403
30,719897,220444,0,9659
31,724983,215034,0,9983
32,729551,209977,0,10472
33,734373,205171,0,10456
34,740290,198886,0,10824
35,745760,193327,0,10913
36,750300,188557,0,11143
37,755180,183470,0,11350
38,759850,178684,0,11466
39,764593,173658,0,11749
40,769924,167988,0,12088
41,774444,163367,0,12189
42,778861,158741,0,12398
43,782413,154833,0,12754
44,786375,150787,0,12838
45,790379,146550,0,13071
46,794950,141827,0,13223
47,798442,138322,0,13236
48,802033,134376,0,13591
49,805636,130556,0,13808
50,809123,126870,0,14007
51,812746,123368,0,13886
52,816264,119783,0,13953
53,818630,117163,0,14207
54,822259,113242,0,14499
55,824456,111052,0,14492
56,827610,107868,0,14522
57,830212,105274,0,14514
58,832936,102202,0,14862
59,836044,99455,0,14501
60,838736,96593,0,14671
61,842492,92802,0,14706
62,845465,89826,0,14709
63,848372,86883,0,14745
64,850447,84565,0,14988
65,852243,82571,0,15186
66,854877,79942,0,15181
67,856798,77635,0,15567
68,859437,74955,0,15608
69,861650,72538,0,15812
70,863688,70639,0,15673
71,866176,67907,0,15917
72,868052,66193,0,15755
73,869739,64518,0,15743
74,871621,62343,0,16036
75,873103,60581,0,16316
76,875180,58626,0,16194
77,876893,56670,0,16437
78,878249,55032,0,16719
79,879891,53371,0,16738
80,880971,51986,0,17043
81,882727,50222,0,17051
82,884409,48624,0,16967
83,885897,47102,0,17001
84,887247,45566,0,17187
85,888548,44137,0,17315
86,889972,42722,0,17306
87,890770,41770,0,17460
88,891841,40487,0,17672
89,892852,39256,0,17892
90,894264,37555,0,18181
91,895311,36202,0,18487
92,896643,34711,0,18646
93,897706,33729,0,18565
94,899568,32177,0,18255
95,900405,31204,0,18391
96,901345,30052,0,18603
97,902349,29126,0,18525
98,903351,28335,0,18314
99,904183,27455,0,18362
100,904906,26887,0,18207
101,905432,26246,0,18322
102,906335,25217,0,18448
103,907455,24312,0,18233
104,908088,23570,0,18342
105,909032,22834,0,18134
106,909346,22209,0,18445
107,910054,21591,0,18355
108,911014,20740,0,18246
109,911552,20194,0,18254
110,912326,19446,0,18228
111,912706,18903,0,18391
112,913306,18145,0,18549
113,913811,17643,0,18546
114,914592,16948,0,18460
115,915380,16219,0,18401
116,915322,15946,0,18732
117,916191,15318,0,18491
118,916986,14688,0,18326
119,917550,14134,0,18316
120,918277,13757,0,17966
121,918285,13449,0,18266
122,918676,13036,0,18288
123,918955,12701,0,18344
124,919343,12135,0,18522
125,920202,11682,0,18116
126,920572,11221,0,18207
127,920553,11032,0,18415
128,921031,10607,0,18362
129,921491,10341,0,18168
130,921907,10046,0,18047
131,922122,9688,0,18190
132,922169,9397,0,18434
133,922455,9053,0,18492
134,922838,8734,0,18428
135,923198,8437,0,18365
136,923271,8206,0,18523
137,923922,7872,0,18206
138,924181,7679,0,18140
139,924507,7411,0,18082
140,924821,7041,0,18138
141,925190,6827,0,17983
142,925900,6421,0,17679
143,926398,6113,0,17489
144,926417,5842,0,17741
145,926669,5543,0,17788
146,926924,5194,0,17882
147,927185,4979,0,17836
148,927310,4693,0,17997
149,927565,4372,0,18063
150,927506,4221,0,18273
151,927541,4157,0,18302
152,927531,4125,0,18344
153,927353,4032,0,18615
154,927651,3852,0,18497
155,927881,3703,0,18416
156,928012,3540,0,18448
157,927869,3315,0,18816
158,928144,3143,0,18713
159,928179,3059,0,18762
160,928498,2875,0,18627
161,928550,2825,0,18625
162,928586,2707,0,18707
163,928696,2678,0,18626
164,929121,2640,0,18239
165,928790,2530,0,18680
166,928682,2516,0,18802
167,928730,2490,0,18780
168,928559,2356,0,19085
169,929072,2353,0,18575
170,929228,2242,0,18530
171,929302,2068,0,18630
172,929624,1921,0,18455
173,929655,1891,0,18454
174,929556,1823,0,18621
175,929706,1839,0,18455
176,929987,1751,0,18262
177,930321,1740,0,17939
178,930379,1752,0,17869
179,930451,1666,0,17883
180,930577,1597,0,17826
181,930840,1536,0,17624
182,930787,1522,0,17691
183,930707,1534,0,17759
184,931021,1467,0,17512
185,931162,1320,0,17518
186,931175,1237,0,17588
187,930777,1224,0,17999
188,931113,1128,0,17759
189,931175,1075,0,17750
190,931690,994,0,17316
191,931583,958,0,17459
192,931399,927,0,17674
193,931439,892,0,17669
194,931307,846,0,17847
195,931341,864,0,17795
196,931597,870,0,17533
197,931626,801,0,17573
198,932101,787,0,17112
199,932327,732,0,16941
200,932257,687,0,17056
201,932274,634,0,17092
202,932568,567,0,16865
203,932575,493,0,16932
204,932500,557,0,16943
205,932441,554,0,17005
206,932443,561,0,16996
207,932697,498,0,16805
208,932845,408,0,16747
209,932989,416,0,16595
210,932889,365,0,16746
211,933312,363,0,16325
212,933028,357,0,16615
213,932748,346,0,16906
214,933012,330,0,16658
215,932687,347,0,16966
216,932771,304,0,16925
217,932524,292,0,17184
218,932527,275,0,17198
219,932397,281,0,17322
220,932239,233,0,17528
221,932105,260,0,17635
222,932167,274,0,17559
223,932103,218,0,17679
224,931871,229,0,17900
225,931717,244,0,18039
226,931530,236,0,18234
227,931751,228,0,18021
228,931933,219,0,17848
229,931936,233,0,17831
230,931841,249,0,17910
231,931887,254,0,17859
232,931948,263,0,17789
233,931955,224,0,17821
234,932175,213,0,17612
235,932436,193,0,17371
236,932420,192,0,17388
237,932318,157,0,17525
238,932385,146,0,17469
239,932270,152,0,17578
240,932444,127,0,17429
241,932592,114,0,17294
242,932426,91,0,17483
243,932258,108,0,17634
244,932320,109,0,17571
245,932411,128,0,17461
246,932714,125,0,17161
247,932388,116,0,17496
248,931898,154,0,17948
249,932186,145,0,17669
250,931945,142,0,17913
251,932067,135,0,17798
252,931939,130,0,17931
253,931772,127,0,18101
254,931428,127,0,18445
255,931499,156,0,18345
256,931529,121,0,18350
257,931485,123,0,18392
258,931560,134,0,18306
259,931780,134,0,18086
260,931575,119,0,18306
261,931531,112,0,18357
262,931507,96,0,18397
263,931469,90,0,18441
264,931244,95,0,18661
265,931359,86,0,18555
266,931175,75,0,18750
267,931073,68,0,18859
268,931177,62,0,18761
269,930936,65,0,18999
270,930963,69,0,18968
271,930827,70,0,19103
272,930846,66,0,19088
273,930795,63,0,19142
274,930799,62,0,19139
275,930675,63,0,19262
276,930523,60,0,19417
277,930581,53,0,19366
278,930408,65,0,19527
279,930434,58,0,19508
280,930330,65,0,19605
281,930207,60,0,19733
