"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,948877,1117,5,1
2,948860,1129,9,2
3,948885,1102,8,5
4,948919,1073,1,7
5,948914,1076,2,8
6,948914,1074,3,9
7,948940,1053,4,3
8,948917,1077,6,0
9,948901,1094,2,3
10,948821,1173,4,2
11,948831,1163,5,1
12,948845,1154,1,0
13,948891,1108,0,1
14,948848,1148,2,2
15,948840,1155,4,1
16,948868,1128,4,0
17,948871,1124,5,0
18,948881,1116,2,1
19,948884,1114,0,2
20,948924,1073,0,3
21,948926,1071,1,2
22,948978,1018,2,2
23,949038,962,0,0
24,949098,901,0,1
25,949081,915,1,3
26,949089,906,2,3
27,949107,887,2,4
28,949054,934,8,4
29,949089,902,4,5
30,949134,858,3,5
31,949089,904,3,4
32,949082,909,4,5
33,949069,920,5,6
34,949025,966,3,6
35,949058,938,1,3
36,949075,918,1,6
37,949081,916,0,3
38,949129,865,1,5
39,949140,840,3,17
40,949146,833,2,19
41,949132,849,0,19
42,949119,862,0,19
43,949124,855,0,21
44,949063,919,3,15
45,949075,902,2,21
46,949027,954,2,17
47,948986,989,4,21
48,949014,963,6,17
49,949024,950,3,23
50,949008,959,4,29
51,948955,998,6,41
52,948977,985,7,31
53,948991,980,5,24
54,948991,983,6,20
55,948954,1023,5,18
56,948931,1042,9,18
57,948962,1002,7,29
58,948947,1023,4,26
59,948956,1015,4,25
60,948910,1065,2,23
61,948946,1030,6,18
62,948984,999,4,13
63,949027,959,10,4
64,949036,946,10,8
65,949011,973,7,9
66,948986,995,12,7
67,948871,1109,10,10
68,948787,1188,8,17
69,948785,1193,3,19
70,948736,1239,2,23
71,948705,1271,4,20
72,948742,1231,8,19
73,948721,1252,5,22
74,948618,1364,3,15
75,948565,1416,7,12
76,948613,1366,5,16
77,948652,1332,6,10
78,948640,1346,2,12
79,948674,1312,2,12
80,948654,1329,3,14
81,948598,1383,5,14
82,948690,1300,5,5
83,948677,1316,4,3
84,948809,1187,4,0
85,948801,1198,0,1
86,948744,1251,3,2
87,948786,1210,1,3
88,948737,1259,1,3
89,948788,1210,1,1
90,948813,1184,1,2
91,948676,1317,2,5
92,948742,1244,1,13
93,948691,1295,2,12
94,948602,1377,5,16
95,948605,1369,6,20
96,948561,1407,5,27
97,948522,1445,8,25
98,948536,1435,8,21
99,948502,1473,10,15
100,948522,1462,5,11
101,948493,1489,6,12
102,948430,1534,12,24
103,948449,1503,11,37
104,948528,1410,13,49
105,948609,1326,15,50
106,948493,1441,15,51
107,948481,1452,15,52
108,948449,1467,15,69
109,948485,1408,15,92
110,948386,1511,26,77
111,948357,1558,28,57
112,948372,1553,27,48
113,948432,1489,15,64
114,948439,1491,14,56
115,948392,1554,7,47
116,948443,1511,6,40
117,948419,1533,6,42
118,948289,1664,5,42
119,948342,1608,10,40
120,948381,1575,8,36
121,948377,1593,4,26
122,948334,1635,6,25
123,948410,1556,8,26
124,948425,1537,5,33
125,948455,1495,2,48
126,948497,1438,5,60
127,948427,1504,14,55
128,948409,1516,11,64
129,948437,1501,8,54
130,948407,1523,13,57
131,948554,1376,13,57
132,948532,1402,9,57
133,948566,1372,11,51
134,948581,1356,10,53
135,948478,1446,16,60
136,948492,1428,20,60
137,948530,1411,11,48
138,948520,1416,12,52
139,948492,1436,13,59
140,948459,1480,8,53
141,948441,1488,10,61
142,948401,1519,10,70
143,948353,1534,17,96
144,948404,1480,15,101
145,948340,1546,17,97
146,948363,1514,23,100
147,948340,1544,21,95
148,948386,1502,21,91
149,948370,1520,21,89
150,948459,1457,21,63
151,948466,1452,14,68
152,948398,1518,15,69
153,948356,1555,23,66
154,948292,1613,33,62
155,948280,1623,34,63
156,948271,1623,35,71
157,948255,1635,29,81
158,948312,1575,23,90
159,948334,1540,24,102
160,948360,1511,16,113
161,948369,1492,16,123
162,948339,1504,11,146
163,948422,1426,12,140
164,948503,1358,6,133
165,948525,1332,1,142
166,948583,1286,4,127
167,948549,1299,6,146
168,948580,1274,4,142
169,948533,1280,16,171
170,948501,1310,11,178
171,948494,1320,13,173
172,948532,1256,9,203
173,948493,1308,18,181
174,948450,1331,15,204
175,948377,1405,20,198
176,948432,1349,15,204
177,948402,1375,14,209
178,948351,1411,11,227
179,948328,1416,14,242
180,948345,1408,13,234
181,948287,1453,11,249
182,948317,1397,10,276
183,948390,1339,5,266
184,948485,1271,4,240
185,948449,1293,6,252
186,948472,1306,5,217
187,948545,1241,10,204
188,948497,1279,15,209
189,948599,1174,12,215
190,948651,1170,6,173
191,948685,1148,10,157
192,948628,1178,16,178
193,948585,1192,18,205
194,948483,1287,12,218
195,948486,1266,17,231
196,948504,1249,15,232
197,948454,1262,10,274
198,948510,1221,7,262
