"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,939887,10093,0,20
2,940065,9907,0,28
3,940019,9952,1,28
4,940052,9901,1,46
5,940009,9916,0,75
6,939893,10028,0,79
7,940102,9831,1,66
8,940359,9571,1,69
9,940579,9357,3,61
10,940573,9364,1,62
11,940847,9090,0,63
12,940577,9352,0,71
13,940701,9229,0,70
14,940698,9220,0,82
15,940916,8991,0,93
16,940663,9219,0,118
17,940823,9038,0,139
18,940861,8988,0,151
19,940704,9143,0,153
20,940684,9131,0,185
21,940587,9222,0,191
22,940836,8956,0,208
23,940735,9036,0,229
24,940883,8901,0,216
25,940782,8993,0,225
26,940799,8967,0,234
27,941007,8769,0,224
28,940963,8809,0,228
29,940962,8746,0,292
30,941255,8460,0,285
31,940985,8724,0,291
32,940801,8879,0,320
33,940877,8803,0,320
34,941051,8596,0,353
35,941110,8534,0,356
36,941205,8428,0,367
37,941164,8482,0,354
38,941282,8330,0,388
39,941353,8242,0,405
40,941504,8057,0,439
41,941382,8178,0,440
42,941468,8025,0,507
43,941430,8050,0,520
44,941398,8110,0,492
45,941498,8040,0,462
46,941468,8014,0,518
47,941476,8033,0,491
48,941622,7905,0,473
49,941501,8056,0,443
50,941619,7999,0,382
51,941775,7839,0,386
52,941867,7752,2,379
53,941975,7654,2,369
54,941931,7690,2,377
55,941887,7739,5,369
56,941817,7772,10,401
57,941960,7645,10,385
58,942007,7594,8,391
59,942063,7571,4,362
60,942093,7504,5,398
61,941927,7635,2,436
62,942178,7360,1,461
63,942081,7462,0,457
64,942110,7442,1,447
65,941922,7598,0,480
66,941955,7593,0,452
67,941847,7677,0,476
68,941755,7705,0,540
69,941567,7890,1,542
70,941530,7915,0,555
71,941564,7867,0,569
72,941600,7795,0,605
73,941516,7892,0,592
74,941471,7941,0,588
75,941406,8013,0,581
76,941302,8081,0,617
77,941327,8022,0,651
78,941281,8026,0,693
79,941306,7998,0,696
80,941281,8032,0,687
81,941238,8030,0,732
82,941090,8191,0,719
83,940891,8349,0,760
84,940937,8328,0,735
85,941196,8071,0,733
86,941197,8100,0,703
87,941304,7966,0,730
88,941639,7622,0,739
89,941558,7691,1,750
90,941295,7950,0,755
91,940954,8319,0,727
92,940965,8343,0,692
93,941133,8186,0,681
94,941136,8172,0,692
95,941178,8128,0,694
96,941295,8002,0,703
97,941459,7887,0,654
98,941459,7879,0,662
99,941503,7850,0,647
100,941288,8046,1,665
101,941540,7724,1,735
102,941477,7790,1,732
103,941545,7717,1,737
104,941523,7676,1,800
105,941708,7532,0,760
106,941723,7515,0,762
107,941553,7623,0,824
108,941427,7764,0,809
109,941412,7804,0,784
110,941294,7899,0,807
111,941394,7777,0,829
112,941085,8067,0,848
113,941093,8007,3,897
114,941220,7872,0,908
115,941115,7966,0,919
116,941225,7862,0,913
117,940867,8194,0,939
118,940883,8181,0,936
119,941264,7832,0,904
120,941152,7946,0,902
121,941295,7853,0,852
122,941282,7842,0,876
123,941163,7953,0,884
124,941099,8072,0,829
125,940917,8232,0,851
126,940955,8177,1,867
127,940895,8280,0,825
128,940866,8289,0,845
129,940694,8419,0,887
130,940615,8397,0,988
131,940662,8340,0,998
132,940771,8209,0,1020
133,940700,8286,0,1014
134,940908,8186,0,906
135,940751,8326,0,923
136,940786,8230,0,984
137,940615,8354,0,1031
138,940686,8322,0,992
139,940928,8124,0,948
140,940842,8178,0,980
141,940838,8141,0,1021
142,940873,8103,0,1024
143,940802,8138,0,1060
144,940673,8245,0,1082
145,940610,8297,0,1093
146,940637,8249,0,1114
147,940722,8142,0,1136
148,940892,7992,0,1116
149,940907,7932,0,1161
