"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,941637,8352,0,11
2,941766,8220,0,14
3,941847,8138,0,15
4,942054,7926,0,20
5,942200,7784,0,16
6,942352,7633,0,15
7,942377,7601,0,22
8,942440,7535,0,25
9,942643,7328,0,29
10,942641,7334,0,25
11,942769,7197,0,34
12,942825,7140,0,35
13,942888,7072,0,40
14,942967,6995,0,38
15,943030,6933,0,37
16,943141,6813,0,46
17,943212,6729,0,59
18,943322,6620,0,58
19,943515,6436,0,49
20,943743,6217,0,40
21,943763,6182,0,55
22,943868,6078,0,54
23,943953,5992,0,55
24,944026,5933,0,41
25,944156,5806,0,38
26,944298,5653,0,49
27,944184,5763,0,53
28,944460,5493,0,47
29,944577,5371,0,52
30,944527,5423,0,50
31,944566,5374,0,60
32,944732,5202,0,66
33,944848,5064,0,88
34,944909,4983,0,108
35,945031,4853,0,116
36,945128,4742,0,130
37,945222,4653,0,125
38,945224,4663,0,113
39,945248,4634,0,118
40,945234,4675,0,91
41,945370,4534,0,96
42,945537,4391,0,72
43,945544,4393,0,63
44,945580,4358,0,62
45,945533,4394,0,73
46,945635,4288,0,77
47,945714,4194,0,92
48,945834,4059,0,107
49,945893,4010,0,97
50,945910,3989,0,101
51,945939,3957,0,104
52,946083,3808,0,109
53,946149,3755,0,96
54,946241,3656,0,103
55,946284,3625,0,91
56,946309,3580,0,111
57,946366,3518,0,116
58,946327,3555,0,118
59,946326,3547,0,127
60,946391,3492,0,117
61,946474,3408,0,118
62,946543,3334,0,123
63,946605,3272,0,123
64,946574,3303,0,123
65,946474,3407,0,119
66,946531,3344,0,125
67,946609,3256,0,135
68,946671,3178,0,151
69,946681,3155,0,164
70,946692,3149,0,159
71,946703,3137,0,160
72,946804,3045,0,151
73,946872,2987,0,141
74,946958,2895,0,147
75,946999,2846,0,155
76,947015,2832,0,153
77,947082,2780,0,138
78,947265,2600,0,135
79,947269,2605,0,126
80,947275,2611,0,114
81,947305,2586,0,109
82,947366,2531,0,103
83,947397,2478,0,125
84,947387,2484,0,129
85,947400,2454,0,146
86,947365,2481,0,154
87,947324,2518,0,158
88,947358,2460,0,182
89,947384,2448,0,168
90,947382,2449,0,169
91,947412,2430,0,158
92,947441,2395,0,164
93,947481,2353,0,166
94,947599,2233,0,168
95,947687,2150,0,163
96,947752,2086,0,162
97,947792,2076,0,132
98,947872,1989,0,139
99,947941,1911,0,148
100,947987,1869,0,144
101,947979,1880,0,141
102,948058,1827,0,115
103,948142,1716,0,142
104,948181,1677,0,142
105,948183,1661,0,156
106,948298,1573,0,129
107,948292,1569,0,139
108,948277,1593,0,130
109,948274,1597,0,129
110,948331,1522,0,147
111,948380,1490,0,130
112,948451,1429,0,120
113,948484,1404,0,112
114,948496,1370,0,134
115,948479,1384,0,137
116,948597,1275,0,128
