"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,940236,9491,160,113
2,940195,9496,179,130
3,940192,9453,221,134
4,940076,9546,244,134
5,939957,9635,272,136
6,939986,9561,307,146
7,939770,9768,306,156
8,939530,9962,343,165
9,939242,10260,353,145
10,939041,10463,372,124
11,938861,10556,460,123
12,938442,10937,477,144
13,938461,10911,469,159
14,938448,10877,506,169
15,938210,11038,531,221
16,938172,11117,494,217
17,938219,11103,498,180
18,938421,10914,500,165
19,938510,10835,488,167
20,938648,10615,531,206
21,938482,10765,567,186
22,938616,10624,578,182
23,938570,10668,595,167
24,938257,10909,649,185
25,938100,10975,725,200
26,937956,11061,773,210
27,938133,10986,686,195
28,938249,10818,736,197
29,938230,10821,773,176
30,938179,10789,845,187
31,938173,10818,835,174
32,938364,10555,882,199
33,938099,10837,859,205
34,938143,10735,908,214
35,938072,10766,928,234
36,938065,10800,892,243
37,937830,11053,871,246
38,937764,11040,946,250
39,937726,10980,1034,260
40,937596,11059,1072,273
41,937642,11007,1075,276
42,937669,10922,1116,293
43,937442,11096,1127,335
44,937321,11153,1168,358
45,937142,11141,1305,412
46,936979,11251,1352,418
47,936934,11283,1376,407
48,937145,11086,1340,429
49,936950,11167,1403,480
50,936951,11067,1483,499
51,936767,11237,1473,523
52,936726,11235,1524,515
53,936553,11360,1547,540
54,936611,11249,1596,544
55,936383,11424,1693,500
56,936095,11614,1817,474
57,936130,11564,1837,469
58,935990,11601,1935,474
59,936042,11521,1939,498
60,935730,11677,2051,542
61,935564,11753,2132,551
62,935671,11580,2242,507
63,935655,11472,2348,525
64,935341,11665,2452,542
65,935636,11299,2536,529
66,935288,11514,2668,530
67,935236,11509,2732,523
68,934912,11643,2909,536
69,934784,11677,2947,592
70,934295,11886,3235,584
71,934530,11426,3481,563
72,934593,11221,3573,613
73,934359,11159,3824,658
74,934141,11267,3983,609
75,934100,11253,4044,603
76,934018,11081,4214,687
77,933841,11067,4421,671
78,933572,11130,4600,698
79,933324,11064,4928,684
80,933005,11296,5057,642
81,932487,11615,5217,681
82,931987,11549,5737,727
83,931606,11566,6067,761
84,931424,11505,6322,749
85,931253,11388,6566,793
86,931025,11312,6834,829
87,930523,11408,7258,811
88,930087,11456,7663,794
89,929143,11627,8408,822
90,928377,11839,8913,871
91,927843,11796,9479,882
92,927136,11723,10224,917
93,926495,11613,11029,863
94,925345,11860,11905,890
95,924341,11864,12934,861
96,923256,11943,13911,890
97,921754,12155,15162,929
98,920008,12063,17030,899
99,917830,12109,19131,930
100,915961,11860,21252,927
101,913078,11964,24043,915
102,909273,12086,27738,903
103,904899,12108,32094,899
104,899507,12344,37267,882
105,891788,12140,45204,868
106,880843,12296,56025,836
107,864585,12731,71855,829
108,837640,13183,98333,844
109,792027,13974,143115,884
110,699563,15083,234464,890
111,491706,17347,440156,791
112,130384,23396,795555,665
113,4816,34609,909936,639
114,54,51671,897588,687
115,0,75345,874059,596
116,0,107812,841589,599
117,0,151602,797778,620
118,0,206083,743322,595
119,0,270300,679114,586
120,0,343253,606183,564
121,0,419908,529525,567
122,0,497263,452149,588
123,0,569480,379943,577
124,0,635505,313918,577
125,0,694020,255406,574
126,0,743189,206214,597
127,0,784583,164789,628
128,0,819210,130274,516
129,0,846517,102910,573
130,0,868338,81094,568
131,0,886317,63137,546
132,0,900213,49246,541
133,0,911046,38328,626
134,0,919354,30070,576
135,0,926104,23385,511
136,0,931473,17996,531
137,0,935515,13926,559
138,0,938702,10750,548
139,0,940953,8517,530
140,0,942869,6574,557
141,0,944222,5214,564
142,0,945427,3996,577
143,0,946307,3121,572
144,0,947043,2443,514
145,0,947594,1896,510
146,0,948001,1401,598
147,0,948393,1044,563
148,0,948708,757,535
149,0,948923,553,524
150,0,949036,419,545
151,0,949154,337,509
152,0,949181,255,564
153,0,949234,182,584
154,0,949348,154,498
155,0,949326,116,558
156,0,949366,77,557
157,0,949420,56,524
158,0,949382,49,569
159,0,949446,27,527
160,0,949471,24,505
161,0,949448,17,535
162,0,949458,13,529
163,0,949401,8,591
164,0,949416,11,573
165,0,949487,9,504
166,0,949435,7,558
167,0,949483,5,512
168,0,949454,6,540
169,0,949444,6,550
170,0,949445,2,553
171,0,949415,5,580
172,0,949433,3,564
173,0,949504,5,491
174,0,949407,3,590
175,0,949477,2,521
176,0,949460,2,538
177,0,949463,1,536
178,0,949500,1,499
179,0,949427,0,573
