"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,943145,6708,0,147
2,943250,6583,0,167
3,943386,6436,0,178
4,943475,6337,0,188
5,943621,6165,0,214
6,943708,6054,0,238
7,943921,5838,0,241
8,943974,5792,0,234
9,944138,5608,0,254
10,944291,5459,0,250
11,944501,5234,0,265
12,944617,5134,0,249
13,944821,4910,0,269
14,944910,4812,0,278
15,945134,4588,0,278
16,945195,4506,0,299
17,945237,4452,0,311
18,945419,4249,0,332
19,945540,4131,0,329
20,945656,3995,0,349
21,945757,3902,0,341
22,945847,3814,0,339
23,945845,3799,0,356
24,945836,3770,0,394
25,945912,3712,0,376
26,946052,3566,0,382
27,946280,3350,0,370
28,946415,3224,0,361
29,946429,3188,0,383
30,946550,3096,0,354
31,946622,3012,0,366
32,946657,2980,0,363
33,946693,2915,0,392
34,946779,2823,0,398
35,946848,2744,0,408
36,946881,2683,0,436
37,946998,2618,0,384
38,947084,2518,0,398
39,947184,2422,0,394
40,947262,2329,0,409
41,947276,2287,0,437
42,947369,2185,0,446
43,947412,2115,0,473
44,947537,2016,0,447
45,947650,1882,0,468
46,947807,1721,0,472
47,947876,1691,0,433
48,947934,1651,0,415
49,947983,1562,0,455
50,947958,1605,0,437
51,948002,1525,0,473
52,948022,1519,0,459
53,948110,1422,0,468
54,948163,1372,0,465
55,948158,1369,0,473
56,948173,1373,0,454
57,948180,1355,0,465
58,948200,1336,0,464
59,948371,1197,0,432
60,948397,1168,0,435
61,948452,1117,0,431
62,948483,1082,0,435
63,948578,1000,0,422
64,948597,961,0,442
65,948616,943,0,441
66,948598,921,0,481
67,948626,904,0,470
68,948648,847,0,505
69,948576,905,0,519
70,948681,808,0,511
71,948662,835,0,503
72,948689,830,0,481
73,948732,786,0,482
74,948718,784,0,498
75,948751,766,0,483
76,948773,748,0,479
77,948799,706,0,495
78,948782,707,0,511
79,948801,709,0,490
80,948832,657,0,511
81,948821,622,0,557
82,948829,619,0,552
83,948891,553,0,556
84,948915,525,0,560
85,948951,502,0,547
86,948999,482,0,519
87,949043,443,0,514
88,949033,435,0,532
89,949100,369,0,531
90,949095,353,0,552
91,949123,327,0,550
92,949082,354,0,564
93,949082,344,0,574
94,949086,348,0,566
95,949038,342,0,620
96,949094,291,0,615
97,949107,284,0,609
98,949092,298,0,610
99,949156,266,0,578
100,949153,234,0,613
101,949150,226,0,624
102,949122,238,0,640
103,949164,232,0,604
104,949169,224,0,607
105,949185,217,0,598
106,949213,199,0,588
107,949194,205,0,601
108,949205,198,0,597
109,949248,184,0,568
110,949222,171,0,607
111,949266,155,0,579
112,949262,144,0,594
113,949292,140,0,568
114,949269,148,0,583
115,949323,119,0,558
116,949341,112,0,547
117,949320,105,0,575
118,949288,95,0,617
119,949271,88,0,641
120,949238,80,0,682
121,949231,70,0,699
122,949261,70,0,669
123,949253,81,0,666
124,949264,82,0,654
125,949264,80,0,656
126,949256,66,0,678
127,949276,68,0,656
128,949248,73,0,679
129,949297,75,0,628
130,949269,87,0,644
131,949280,79,0,641
132,949316,54,0,630
133,949330,49,0,621
134,949312,58,0,630
135,949298,58,0,644
136,949304,47,0,649
137,949332,36,0,632
138,949307,46,0,647
139,949310,52,0,638
140,949283,48,0,669
141,949333,37,0,630
142,949323,33,0,644
143,949306,27,0,667
144,949329,21,0,650
145,949354,11,0,635
146,949364,6,0,630
147,949403,8,0,589
148,949404,3,0,593
149,949399,1,0,600
150,949398,0,0,602
