"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,20030,550371,377979,1620
2,6263,574570,368042,1125
3,1451,599126,348608,815
4,285,621892,327095,728
5,40,644779,304525,656
6,4,667099,282238,659
7,0,687457,261851,692
8,0,707534,241723,743
9,0,726051,223305,644
10,0,743523,205763,714
11,0,759604,189774,622
12,0,775844,173540,616
13,0,789412,160001,587
14,0,802608,146773,619
15,0,814401,135043,556
16,0,826050,123362,588
17,0,837507,111911,582
18,0,847352,102069,579
19,0,855987,93401,612
20,0,863807,85535,658
21,0,871289,78107,604
22,0,878918,70528,554
23,0,886070,63339,591
24,0,891968,57440,592
25,0,897336,52063,601
26,0,902074,47340,586
27,0,906282,43171,547
28,0,910296,39131,573
29,0,914081,35323,596
30,0,917663,31705,632
31,0,920587,28844,569
32,0,923117,26316,567
33,0,925884,23544,572
34,0,927975,21447,578
35,0,929876,19569,555
36,0,931500,17968,532
37,0,933149,16274,577
38,0,934590,14765,645
39,0,936048,13394,558
40,0,937465,11948,587
41,0,938553,10863,584
42,0,939583,9781,636
43,0,940742,8702,556
44,0,941405,8098,497
45,0,942145,7294,561
46,0,942809,6613,578
47,0,943475,5923,602
48,0,944120,5270,610
49,0,944708,4710,582
50,0,945234,4187,579
51,0,945557,3846,597
52,0,946103,3352,545
53,0,946348,3040,612
54,0,946597,2790,613
55,0,946786,2615,599
56,0,947013,2367,620
57,0,947255,2157,588
58,0,947473,1961,566
59,0,947652,1814,534
60,0,947838,1612,550
61,0,947905,1498,597
62,0,948109,1355,536
63,0,948282,1184,534
64,0,948329,1073,598
65,0,948505,912,583
66,0,948562,836,602
67,0,948697,714,589
68,0,948820,616,564
69,0,948848,582,570
70,0,948952,534,514
71,0,948952,520,528
72,0,948880,497,623
73,0,949013,445,542
74,0,948997,402,601
75,0,949052,365,583
76,0,949089,383,528
77,0,949061,377,562
78,0,949087,331,582
79,0,949104,277,619
80,0,949146,256,598
81,0,949181,233,586
82,0,949217,219,564
83,0,949232,186,582
84,0,949318,176,506
85,0,949284,131,585
86,0,949354,128,518
87,0,949307,123,570
88,0,949255,160,585
89,0,949286,159,555
90,0,949270,147,583
91,0,949273,140,587
92,0,949303,143,554
93,0,949240,133,627
94,0,949324,127,549
95,0,949311,92,597
96,0,949339,79,582
97,0,949373,63,564
98,0,949392,49,559
99,0,949374,47,579
100,0,949398,56,546
101,0,949359,49,592
102,0,949398,56,546
103,0,949417,47,536
104,0,949330,39,631
105,0,949373,40,587
106,0,949412,40,548
107,0,949414,23,563
108,0,949385,16,599
109,0,949398,11,591
110,0,949404,8,588
111,0,949392,6,602
112,0,949426,9,565
113,0,949453,4,543
114,0,949449,1,550
115,0,949423,0,577
