"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,98,946401,1792,1709
2,46,947377,1334,1243
3,17,947966,927,1090
4,7,948264,685,1044
5,5,948479,464,1052
6,1,948595,308,1096
7,0,948723,202,1075
8,0,948919,126,955
9,0,948898,92,1010
10,0,948927,62,1011
11,0,948971,45,984
12,0,949004,38,958
13,0,948930,29,1041
14,0,948952,19,1029
15,0,948908,11,1081
16,0,948974,6,1020
17,0,949044,3,953
18,0,948996,3,1001
19,0,949008,2,990
20,0,948938,2,1060
21,0,948996,2,1002
22,0,949069,1,930
23,0,948970,2,1028
24,0,948938,2,1060
25,0,948873,0,1127
