"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,475869,471474,0,2657
2,475435,471531,0,3034
3,475765,470978,0,3257
4,475262,471047,0,3691
5,475141,470850,0,4009
6,475388,470330,0,4282
7,475313,470152,0,4535
8,475180,469980,0,4840
9,475232,469718,0,5050
10,475066,469618,0,5316
11,475569,468787,0,5644
12,475977,468045,0,5978
13,475780,467951,0,6269
14,475524,467873,0,6603
15,475831,467272,0,6897
16,474822,467860,0,7318
17,474915,467223,0,7862
18,475162,466551,0,8287
19,475166,466240,0,8594
20,474578,466726,0,8696
21,475286,465726,0,8988
22,475366,465378,0,9256
23,475872,464625,0,9503
24,475883,464404,0,9713
25,475985,463831,0,10184
26,476281,463343,0,10376
27,476716,462645,0,10639
28,476943,461978,0,11079
29,477323,461253,0,11424
30,477787,460422,0,11791
31,477795,460136,0,12069
32,477905,459802,0,12293
33,478663,458815,0,12522
34,478663,458774,0,12563
35,478903,458386,0,12711
36,479667,457396,0,12937
37,479595,457309,0,13096
38,479255,457408,0,13337
39,479358,457185,0,13457
40,479415,456781,0,13804
41,479575,456396,0,14029
42,480257,455440,0,14303
43,480380,455002,0,14618
44,480185,455125,0,14690
45,479957,455009,0,15034
46,479252,455342,0,15406
47,479675,454502,0,15823
48,479317,454462,0,16221
49,479031,454295,0,16674
50,479025,453929,0,17046
51,478773,453834,0,17393
52,478968,453056,0,17976
53,478497,453300,0,18203
54,477755,453804,0,18441
55,477957,453215,0,18828
56,478368,452426,0,19206
57,478412,452117,0,19471
58,478596,451662,0,19742
59,478858,451282,0,19860
60,478655,451046,0,20299
61,478418,450884,0,20698
62,478142,450940,0,20918
63,478117,450731,0,21152
64,478428,450303,0,21269
65,478948,449431,0,21621
66,478512,449589,0,21899
67,479398,448437,0,22165
68,480042,447650,0,22308
69,479868,447554,0,22578
70,479500,447539,0,22961
71,480133,446513,0,23354
72,480224,446199,0,23577
73,481124,445129,0,23747
74,482430,443215,0,24355
75,482684,442790,0,24526
76,483272,441856,0,24872
77,482551,442449,0,25000
78,482953,441663,0,25384
79,483065,441335,0,25600
80,482809,441014,0,26177
81,483392,440180,0,26428
82,483526,439836,0,26638
83,483684,439289,0,27027
84,483152,439567,0,27281
85,483725,438905,0,27370
86,484230,438323,0,27447
87,484358,437834,0,27808
88,484257,437721,0,28022
89,484462,437082,0,28456
90,483828,437634,0,28538
91,484282,437145,0,28573
92,484042,437241,0,28717
93,485172,436233,0,28595
94,485426,435913,0,28661
95,485053,435996,0,28951
96,485931,434956,0,29113
97,486417,434217,0,29366
98,487518,432908,0,29574
99,487880,432344,0,29776
100,487254,432687,0,30059
101,487794,431876,0,30330
102,488111,431178,0,30711
103,487941,430955,0,31104
104,488363,430239,0,31398
