"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,8620,935065,5,6310
2,8736,933934,3,7327
3,8733,933199,6,8062
4,8680,932556,10,8754
5,8610,932122,18,9250
6,8662,931501,26,9811
7,8667,930780,33,10520
8,8774,930004,29,11193
9,8744,929319,40,11897
10,8794,928634,55,12517
11,8711,928218,47,13024
12,8622,927598,36,13744
13,8684,927000,35,14281
14,8591,926220,37,15152
15,8591,925481,44,15884
16,8653,925138,44,16165
17,8711,924334,29,16926
18,8721,923877,25,17377
19,8723,923116,24,18137
20,8747,922487,31,18735
21,8683,921938,24,19355
22,8806,920958,34,20202
23,8696,920410,45,20849
24,8738,919548,52,21662
25,8676,918880,62,22382
26,8654,918209,73,23064
27,8681,917746,56,23517
28,8684,917388,45,23883
29,8671,916872,51,24406
30,8731,916187,47,25035
31,8582,915807,48,25563
32,8562,915259,49,26130
33,8573,914978,46,26403
34,8582,914533,63,26822
35,8520,913800,68,27612
36,8369,913709,66,27856
37,8465,912691,69,28775
38,8414,912103,70,29413
39,8334,911543,53,30070
40,8425,910907,48,30620
41,8386,910394,77,31143
42,8347,909894,66,31693
43,8347,909313,55,32285
44,8225,908640,64,33071
45,8322,908506,66,33106
46,8334,908085,62,33519
47,8435,907411,49,34105
48,8419,906910,34,34637
49,8391,906537,35,35037
50,8348,906019,61,35572
51,8202,905575,55,36168
52,8263,905229,59,36449
53,8367,904884,68,36681
54,8265,904414,77,37244
55,8107,904096,82,37715
56,8172,903421,76,38331
57,8132,902892,90,38886
58,8086,902831,83,39000
59,8028,902316,77,39579
60,8055,901805,72,40068
61,8130,901083,87,40700
62,8113,900982,68,40837
63,8132,900443,79,41346
64,8030,900041,72,41857
65,8155,899526,78,42241
66,8180,899167,71,42582
67,8267,898685,70,42978
68,8290,897653,72,43985
69,8176,896923,83,44818
70,8235,896246,76,45443
71,8305,895724,74,45897
72,8150,895394,98,46358
73,8138,894703,91,47068
74,8194,894397,69,47340
75,8235,893902,58,47805
76,8095,893666,67,48172
77,8181,893374,65,48380
78,8093,893445,50,48412
79,8027,892744,62,49167
80,7967,892838,70,49125
81,7815,892033,66,50086
82,7836,891841,69,50254
83,7843,891347,55,50755
84,7879,891103,51,50967
85,7916,890447,53,51584
86,7896,890066,48,51990
87,7851,888924,60,53165
88,7884,888370,56,53690
89,7968,887886,71,54075
90,7835,887307,76,54782
91,7867,886453,74,55606
92,7848,886141,67,55944
93,7830,885661,81,56428
94,7938,885049,77,56936
95,7927,884905,85,57083
96,7772,884758,71,57399
97,7781,884838,62,57319
98,8053,884404,56,57487
99,8185,883677,68,58070
100,8185,883576,84,58155
101,8074,883216,87,58623
102,7982,882899,89,59030
103,7933,882746,86,59235
104,7875,882517,73,59535
105,7868,881928,75,60129
106,7811,881519,83,60587
107,7713,881210,77,61000
108,7663,881177,66,61094
109,7705,880336,81,61878
110,7671,880411,83,61835
111,7709,879960,76,62255
112,7728,879331,86,62855
113,7676,878785,75,63464
114,7591,878610,72,63727
115,7804,877818,53,64325
116,7761,877941,61,64237
117,7880,877442,61,64617
118,7953,876822,61,65164
119,7998,876443,68,65491
120,8024,875537,64,66375
121,8099,875076,75,66750
122,8074,874488,105,67333
123,8083,873890,91,67936
124,8165,873385,94,68356
125,8189,872755,109,68947
126,8144,873072,101,68683
127,8108,872475,95,69322
128,8051,872010,90,69849
129,8225,871248,86,70441
130,8261,870509,76,71154
131,8115,870259,75,71551
132,8184,869718,85,72013
133,8259,869089,81,72571
134,8258,868728,79,72935
135,8159,868344,72,73425
136,8166,868247,78,73509
137,8045,868037,61,73857
138,7966,867654,71,74309
139,8006,867405,89,74500
140,8034,866564,79,75323
141,8059,866446,77,75418
142,7944,866394,64,75598
143,7988,865629,77,76306
144,8014,864903,89,76994
145,7997,864208,98,77697
146,7923,863803,91,78183
147,7940,862624,92,79344
148,7825,862588,104,79483
149,7822,862943,91,79144
150,8035,862165,95,79705
151,8090,861822,83,80005
152,8173,861106,89,80632
153,8076,860398,109,81417
154,8038,860378,108,81476
155,8125,859747,92,82036
156,8072,859820,78,82030
157,8069,859241,78,82612
158,8145,858687,94,83074
159,8241,858343,93,83323
