"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,948811,852,337,0
2,948561,868,571,0
3,948279,885,835,1
4,947979,979,1042,0
5,947694,1094,1212,0
6,947290,1249,1461,0
7,946819,1417,1764,0
8,946312,1558,2129,1
9,945864,1720,2416,0
10,945237,1929,2834,0
11,944636,2122,3242,0
12,944100,2356,3544,0
13,943441,2664,3895,0
14,942699,2998,4300,3
15,941951,3382,4666,1
16,941222,3675,5101,2
17,940468,4028,5502,2
18,939563,4512,5924,1
19,938718,4910,6371,1
20,937860,5376,6761,3
21,936832,5875,7290,3
22,935802,6460,7738,0
23,934852,6972,8176,0
24,933706,7599,8693,2
25,932785,8264,8942,9
26,931583,8848,9567,2
27,930490,9451,10055,4
28,929268,10187,10537,8
29,927971,10886,11133,10
30,926701,11702,11583,14
31,925260,12547,12185,8
32,923887,13292,12812,9
33,922421,14111,13459,9
34,920898,15015,14067,20
35,919363,15900,14724,13
36,918042,16834,15116,8
37,916377,17805,15810,8
38,914846,18864,16282,8
39,913018,19845,17131,6
40,911254,20951,17783,12
41,909576,21956,18462,6
42,907733,23180,19078,9
43,905888,24380,19718,14
44,904097,25664,20230,9
45,902254,26896,20843,7
46,900280,28144,21572,4
47,898333,29448,22211,8
48,896101,30800,23097,2
49,893995,32267,23731,7
50,891936,33658,24397,9
51,889638,35253,25104,5
52,887401,36565,26025,9
53,885071,38082,26828,19
54,882693,39571,27725,11
55,880466,41029,28491,14
56,878133,42512,29340,15
57,875577,44100,30309,14
58,872955,45588,31449,8
59,870374,47214,32398,14
60,867671,49000,33319,10
61,865366,50750,33880,4
62,862687,52522,34775,16
63,860140,54391,35462,7
64,857395,56304,36291,10
65,854508,58168,37306,18
66,851870,60084,38030,16
67,848966,62124,38888,22
68,846049,64003,39926,22
69,843197,66057,40721,25
70,840211,68247,41526,16
71,837125,70239,42617,19
72,834140,72423,43428,9
73,831513,74608,43861,18
74,828052,76970,44950,28
75,824943,79268,45762,27
76,822022,81423,46523,32
77,818568,83893,47513,26
78,815327,86174,48479,20
79,812012,88505,49469,14
80,808745,90876,50361,18
81,805601,93427,50949,23
82,801994,95865,52120,21
83,798331,98606,53041,22
84,794840,101164,53964,32
85,791362,103520,55097,21
86,787553,106229,56189,29
87,784185,108906,56873,36
88,780312,111625,58033,30
89,776807,114341,58820,32
90,773245,117049,59679,27
91,769480,119863,60625,32
92,765411,122863,61704,22
93,761598,125680,62680,42
94,758070,128447,63448,35
95,754185,131063,64714,38
96,750504,134015,65436,45
97,746568,136827,66574,31
98,742961,139835,67169,35
99,738985,142751,68230,34
100,735035,145843,69080,42
101,731300,148979,69692,29
102,727481,152029,70444,46
103,723264,155187,71518,31
104,718739,158409,72806,46
105,714859,161430,73676,35
106,710854,164747,74347,52
107,706775,168045,75124,56
108,702623,171386,75936,55
109,698639,174480,76835,46
110,694366,177776,77815,43
111,689964,181170,78825,41
112,685491,184567,79887,55
113,681367,187773,80820,40
114,677091,191249,81617,43
115,672471,194917,82555,57
116,667986,198156,83795,63
117,663551,201590,84803,56
118,658999,205043,85904,54
119,654554,208631,86756,59
120,650420,211807,87707,66
121,645647,215316,88986,51
122,640937,218983,90011,69
123,636520,222462,90985,33
124,631904,226201,91822,73
125,627438,229876,92629,57
126,622584,233752,93613,51
127,617969,237418,94557,56
128,613411,241089,95423,77
129,608705,244678,96556,61
130,604189,248325,97436,50
131,599412,252003,98512,73
132,594751,255609,99577,63
133,589931,259475,100539,55
134,585500,263147,101287,66
135,580519,267283,102144,54
136,576119,271211,102595,75
137,571281,275322,103336,61
138,566467,279201,104257,75
139,561807,283363,104772,58
