"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,9264,934069,0,6667
2,9388,932956,0,7656
3,9412,932132,0,8456
4,9523,931055,0,9422
5,9644,930161,0,10195
6,9660,929379,0,10961
7,9749,928543,0,11708
8,9757,927617,0,12626
9,9825,926719,0,13456
10,9741,925774,0,14485
11,9766,924919,0,15315
12,9885,923984,0,16131
13,10069,922861,0,17070
14,10171,921942,0,17887
15,10304,920808,0,18888
16,10295,919879,0,19826
17,10527,918537,0,20936
18,10662,917754,0,21584
19,10566,916895,0,22539
20,10757,915310,0,23933
21,10904,914363,0,24733
22,11251,912786,0,25963
23,11420,911610,0,26970
24,11703,910530,0,27767
25,11771,909410,0,28819
26,12122,908009,0,29869
27,12264,906647,0,31089
28,12480,905312,0,32208
29,12615,903968,0,33417
30,12662,902654,0,34684
31,12820,901013,0,36167
32,12914,899798,0,37288
33,13122,898457,0,38421
34,13347,896981,0,39672
35,13586,895044,0,41370
36,13614,894045,0,42341
37,13867,892419,0,43714
38,13902,890893,0,45205
39,14038,889375,0,46587
40,14114,887843,0,48043
41,14154,886484,0,49362
42,14235,884624,0,51141
43,14388,883094,0,52518
44,14520,881127,0,54353
45,14874,879055,0,56071
46,15082,877263,0,57655
47,15384,875754,0,58862
48,15681,873861,0,60458
49,15882,872294,0,61824
50,16020,870692,0,63288
51,16276,868580,0,65144
52,16517,866678,0,66805
53,16638,865448,0,67914
54,16560,863673,0,69767
55,16810,861474,0,71716
56,16963,859803,0,73234
57,17092,858133,0,74775
58,17231,856495,0,76274
59,17466,854643,0,77891
60,17814,852515,0,79671
61,18104,850803,0,81093
62,18479,848780,0,82741
63,18657,846896,0,84447
64,18765,844917,0,86318
65,18875,842764,0,88361
66,19114,840599,0,90287
67,19392,838433,0,92175
68,19616,836763,0,93621
69,19859,834927,0,95214
70,20006,832546,0,97448
71,20110,830829,0,99061
72,20490,828899,0,100611
73,20602,826826,0,102572
74,20754,824834,0,104412
75,21012,822409,0,106579
76,21392,820202,0,108406
77,21714,818514,0,109772
78,21856,816256,0,111888
79,22164,813493,0,114343
80,22467,810903,0,116630
81,22644,808505,0,118851
82,22831,805374,0,121795
83,23168,802501,0,124331
84,23488,800220,0,126292
85,23770,797709,0,128521
86,23930,795714,0,130356
87,24393,793491,0,132116
88,24674,791241,0,134085
89,25028,787903,0,137069
90,25454,784981,0,139565
91,25742,782784,0,141474
92,26044,780325,0,143631
93,26157,778212,0,145631
94,26334,775868,0,147798
95,26708,772977,0,150315
96,27174,769754,0,153072
97,27290,766707,0,156003
98,27398,763846,0,158756
99,27636,760952,0,161412
100,27932,757244,0,164824
101,28272,754291,0,167437
102,28430,751288,0,170282
103,28727,748123,0,173150
104,28799,745326,0,175875
105,28874,742941,0,178185
106,28958,740958,0,180084
107,29210,737424,0,183366
108,29413,734664,0,185923
109,29733,731684,0,188583
110,30069,729268,0,190663
111,30369,725995,0,193636
112,30640,723261,0,196099
113,31137,719629,0,199234
114,31505,717060,0,201435
115,31794,714550,0,203656
116,32201,711878,0,205921
117,32339,707999,0,209662
118,32438,704522,0,213040
119,32507,701270,0,216223
120,32871,698741,0,218388
121,33281,695303,0,221416
122,33612,692419,0,223969
123,33806,689080,0,227114
124,34263,685694,0,230043
125,34609,682412,0,232979
126,34789,679110,0,236101
127,34976,675500,0,239524
128,35403,671709,0,242888
129,35886,667648,0,246466
130,36413,664876,0,248711
131,36718,661735,0,251547
132,36970,657553,0,255477
133,37077,654727,0,258196
134,37468,650569,0,261963
135,37684,647717,0,264599
136,38022,644480,0,267498
137,38314,640564,0,271122
138,38695,636923,0,274382
139,38806,633143,0,278051
140,39065,629280,0,281655
141,39635,624866,0,285499
142,39948,621152,0,288900
143,40537,617615,0,291848
144,40746,614289,0,294965
145,41156,610832,0,298012
146,41452,607374,0,301174
147,41885,604132,0,303983
148,42297,599702,0,308001
149,42647,596009,0,311344
150,43127,592458,0,314415
151,43599,588431,0,317970
152,43543,585358,0,321099
153,43734,581954,0,324312
154,44224,577498,0,328278
155,44658,573994,0,331348
156,44859,570217,0,334924
157,45109,566242,0,338649
158,45522,562827,0,341651
159,45595,559328,0,345077
160,45921,555177,0,348902
161,46318,550861,0,352821
162,46703,547161,0,356136
163,46937,543686,0,359377
164,47264,540206,0,362530
165,47219,536889,0,365892
166,47463,533663,0,368874
167,48000,530605,0,371395
168,48395,526800,0,374805
169,48897,523082,0,378021
170,49127,518296,0,382577
171,49323,514743,0,385934
172,49456,511244,0,389300
173,49742,507228,0,393030
174,49795,503955,0,396250
175,50155,499909,0,399936
176,50474,496133,0,403393
177,50953,491966,0,407081
178,51012,488698,0,410290
179,51188,484410,0,414402
180,51597,480204,0,418199
181,51559,476990,0,421451
182,51901,472921,0,425178
183,52056,469692,0,428252
184,52478,465900,0,431622
185,52838,462360,0,434802
186,53109,457932,0,438959
187,53283,454025,0,442692
188,53461,449957,0,446582
189,53594,446129,0,450277
190,54048,442896,0,453056
191,54073,439565,0,456362
192,54329,436075,0,459596
193,54416,432303,0,463281
194,54748,428580,0,466672
195,55230,424248,0,470522
196,55667,419963,0,474370
197,55922,416023,0,478055
198,56118,412453,0,481429
199,56544,409143,0,484313
200,56419,405228,0,488353
201,56979,401637,0,491384
202,56980,397256,0,495764
203,57497,394258,0,498245
204,57917,389372,0,502711
205,57982,385560,0,506458
206,58242,381837,0,509921
207,58319,378103,0,513578
208,58621,374931,0,516448
209,58953,371087,0,519960
210,59472,367969,0,522559
211,59793,364040,0,526167
212,59831,361001,0,529168
213,59857,357250,0,532893
214,59923,353690,0,536387
215,59819,350786,0,539395
216,59946,346904,0,543150
217,60137,343824,0,546039
218,60376,339873,0,549751
219,60719,336357,0,552924
220,60796,332225,0,556979
221,60855,328761,0,560384
222,61248,325029,0,563723
223,61540,321267,0,567193
224,61758,317248,0,570994
225,61910,314321,0,573769
226,62046,311178,0,576776
227,62433,308440,0,579127
228,62591,304088,0,583321
229,62558,301468,0,585974
230,62816,298508,0,588676
231,62928,295190,0,591882
232,63282,291612,0,595106
233,63256,288278,0,598466
234,63386,285570,0,601044
235,63491,282648,0,603861
236,63822,279285,0,606893
237,64268,275789,0,609943
238,64170,273244,0,612586
239,64200,270865,0,614935
240,64181,267686,0,618133
241,64665,263919,0,621416
242,64591,261259,0,624150
