"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,948810,1189,1,0
2,948863,1137,0,0
3,948854,1145,1,0
4,948755,1239,6,0
5,948762,1231,6,1
6,948729,1259,12,0
7,948728,1265,7,0
8,948818,1179,3,0
9,948788,1208,4,0
10,948772,1222,5,1
11,948838,1155,5,2
12,948802,1187,7,4
13,948741,1248,8,3
14,948674,1311,11,4
15,948656,1329,10,5
16,948576,1406,10,8
17,948627,1358,9,6
18,948487,1503,3,7
19,948534,1457,1,8
20,948601,1394,1,4
21,948601,1394,0,5
22,948588,1407,1,4
23,948569,1423,2,6
24,948631,1358,4,7
25,948685,1300,5,10
26,948673,1311,2,14
27,948669,1316,3,12
28,948669,1310,6,15
29,948703,1278,5,14
30,948641,1338,10,11
31,948677,1299,6,18
32,948808,1173,1,18
33,948756,1216,4,24
34,948742,1236,1,21
35,948770,1211,0,19
36,948760,1221,1,18
37,948833,1158,1,8
38,948869,1123,2,6
39,948960,1034,1,5
40,949013,976,4,7
41,949069,915,2,14
42,949053,935,2,10
43,949061,931,1,7
44,949085,904,0,11
45,949051,937,0,12
46,948991,988,3,18
47,948977,997,2,24
48,949021,948,2,29
49,949007,954,1,38
50,948948,1003,4,45
51,949005,946,4,45
52,948918,1005,1,76
53,948858,1059,1,82
54,948876,1035,0,89
55,948922,994,2,82
56,948897,1017,3,83
57,948890,1036,3,71
58,948921,1011,4,64
59,948910,1030,2,58
60,948995,954,3,48
61,949008,954,3,35
62,949064,900,3,33
63,949069,904,1,26
64,949108,866,1,25
65,949076,897,5,22
66,949075,908,6,11
67,949113,874,2,11
68,949144,846,2,8
69,949097,888,0,15
70,949131,858,1,10
71,949139,851,3,7
72,949055,927,3,15
73,949070,908,2,20
74,949012,969,1,18
75,948999,979,3,19
76,948963,1018,5,14
77,948951,1035,4,10
78,948965,1022,2,11
79,948904,1086,3,7
80,948792,1193,2,13
81,948755,1234,2,9
82,948790,1198,4,8
83,948846,1141,3,10
84,948837,1150,2,11
85,948812,1173,4,11
86,948861,1127,3,9
87,948829,1157,3,11
88,948839,1147,4,10
89,948823,1150,12,15
90,948845,1141,6,8
91,948824,1164,6,6
92,948865,1127,2,6
93,948850,1140,3,7
94,948858,1126,8,8
95,948836,1153,4,7
96,948875,1116,3,6
97,948867,1122,1,10
98,948866,1123,3,8
99,948931,1055,3,11
100,948952,1038,3,7
101,948949,1034,5,12
102,948988,1004,2,6
103,949024,967,2,7
104,949005,989,0,6
105,949066,923,1,10
106,949055,930,2,13
107,949110,877,3,10
108,949133,858,2,7
109,949183,811,3,3
110,949272,723,2,3
111,949247,747,2,4
112,949206,787,1,6
113,949207,788,0,5
114,949138,855,1,6
115,949099,893,3,5
116,949041,946,5,8
117,949006,978,5,11
118,948984,1000,5,11
119,948945,1034,5,16
120,948947,1029,6,18
121,948940,1036,8,16
122,949002,981,1,16
123,949023,959,1,17
124,949015,962,3,20
125,948954,1018,3,25
126,948973,994,2,31
127,948944,1030,0,26
128,948916,1055,3,26
129,948928,1049,4,19
130,948985,998,3,14
131,949036,950,3,11
132,949053,943,2,2
133,949074,920,3,3
134,949126,860,5,9
135,949102,886,4,8
136,949106,884,5,5
137,949114,870,4,12
138,949139,846,5,10
139,949135,851,2,12
140,949122,866,1,11
141,949090,902,1,7
142,949130,859,2,9
143,949151,834,3,12
144,949108,873,6,13
145,949087,888,5,20
146,949038,927,4,31
147,948925,1036,3,36
148,948891,1065,7,37
149,948908,1059,5,28
150,948943,1031,3,23
151,948934,1043,1,22
152,948890,1084,1,25
153,948850,1120,2,28
154,948886,1078,4,32
155,948923,1040,2,35
156,948863,1104,2,31
157,948849,1111,4,36
158,948845,1117,3,35
159,948892,1077,2,29
160,948857,1108,3,32
161,948801,1176,3,20
162,948884,1092,5,19
163,948871,1098,3,28
164,948833,1135,2,30
165,948811,1162,0,27
166,948780,1199,0,21
167,948810,1169,0,21
168,948830,1150,0,20
169,948799,1166,5,30
170,948822,1144,4,30
171,948789,1172,4,35
172,948842,1121,3,34
173,948849,1125,6,20
174,948811,1157,10,22
175,948819,1159,5,17
176,948741,1241,3,15
177,948728,1251,4,17
178,948729,1252,5,14
179,948735,1255,5,5
180,948712,1278,6,4
181,948749,1242,5,4
182,948741,1252,2,5
183,948815,1169,4,12
184,948886,1097,8,9
185,948947,1035,11,7
186,948992,985,13,10
187,949001,986,6,7
188,949017,970,4,9
189,949038,950,4,8
190,949049,941,4,6
191,949080,914,3,3
192,949005,982,4,9
193,948977,1011,3,9
194,949005,988,1,6
195,949121,869,4,6
196,949125,869,2,4
197,949147,845,1,7
198,949139,840,3,18
199,949215,772,4,9
200,949176,814,1,9
201,949132,864,2,2
202,949115,876,5,4
203,949104,883,5,8
204,949094,893,4,9
205,949019,970,3,8
206,948997,989,2,12
207,949039,942,3,16
208,949076,912,1,11
209,949089,896,0,15
210,949113,870,1,16
211,949154,823,2,21
212,949069,904,4,23
213,949088,883,3,26
214,949165,819,1,15
215,949147,833,2,18
216,949134,858,0,8
217,949090,889,0,21
218,949092,881,2,25
219,949049,926,4,21
220,949063,897,6,34
221,949054,910,1,35
222,949097,881,0,22
223,949064,911,2,23
224,949075,901,4,20
225,949108,861,2,29
226,949098,870,2,30
227,949091,870,2,37
228,949108,853,2,37
229,949098,863,0,39
230,949039,914,0,47
231,949077,872,1,50
232,949082,871,1,46
233,949071,889,0,40
234,949071,891,2,36
235,949054,908,2,36
236,949039,927,1,33
237,949023,937,2,38
238,949016,951,6,27
239,948968,1007,6,19
240,948835,1140,4,21
241,948824,1144,5,27
242,948852,1128,4,16
243,948873,1105,7,15
244,948897,1087,5,11
245,948839,1145,5,11
246,948848,1139,6,7
247,948828,1159,5,8
248,948822,1168,6,4
249,948832,1162,5,1
250,948846,1148,4,2
251,948833,1156,9,2
252,948851,1139,9,1
253,948871,1123,5,1
254,948887,1109,2,2
255,948908,1089,0,3
256,948817,1177,2,4
257,948786,1208,5,1
258,948776,1214,6,4
259,948765,1227,6,2
260,948650,1348,2,0
261,948659,1335,6,0
262,948647,1349,3,1
263,948600,1398,1,1
264,948561,1429,7,3
265,948561,1429,7,3
266,948546,1441,11,2
267,948574,1415,10,1
268,948497,1492,11,0
269,948456,1532,12,0
270,948452,1541,7,0
271,948472,1522,6,0
272,948462,1534,4,0
273,948468,1526,5,1
274,948472,1519,4,5
275,948457,1534,4,5
276,948440,1550,2,8
277,948361,1626,3,10
278,948428,1554,5,13
279,948416,1567,7,10
280,948445,1546,4,5
281,948465,1522,10,3
282,948423,1568,5,4
283,948395,1591,10,4
284,948461,1528,6,5
285,948424,1572,2,2
286,948477,1520,2,1
287,948458,1539,2,1
288,948477,1516,2,5
289,948463,1525,6,6
290,948553,1437,4,6
291,948583,1405,7,5
292,948603,1381,5,11
293,948589,1398,4,9
294,948590,1403,2,5
295,948551,1438,2,9
296,948504,1483,7,6
297,948510,1471,13,6
298,948532,1449,13,6
299,948476,1505,14,5
300,948580,1400,10,10
301,948486,1501,13,0
302,948503,1483,13,1
303,948555,1424,19,2
304,948570,1407,17,6
305,948575,1402,15,8
306,948607,1375,6,12
307,948694,1294,7,5
308,948775,1212,9,4
309,948761,1226,5,8
310,948787,1198,6,9
311,948850,1132,5,13
312,948868,1116,6,10
313,948799,1179,3,19
314,948877,1102,4,17
315,948876,1097,7,20
316,948942,1039,5,14
317,948906,1076,6,12
318,948884,1100,5,11
319,948976,998,3,23
320,949010,965,2,23
321,948985,983,2,30
322,949060,912,2,26
323,949041,932,1,26
324,949017,956,1,26
325,949041,928,1,30
326,949046,933,1,20
327,948987,997,0,16
328,948965,1028,0,7
329,948935,1051,1,13
330,948972,1010,2,16
331,948996,978,4,22
332,948981,1004,2,13
333,948934,1046,4,16
334,949011,966,3,20
335,949020,961,4,15
336,949002,980,8,10
337,949037,951,3,9
338,949052,931,1,16
339,949072,909,2,17
340,949086,890,2,22
341,949060,914,3,23
342,948964,1000,4,32
343,948946,1007,3,44
344,948874,1066,5,55
345,948864,1080,2,54
346,948916,1041,2,41
347,948949,1006,1,44
348,949015,945,0,40
349,949027,936,0,37
350,949033,926,1,40
351,948973,986,2,39
