"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,949153,646,201,0
2,948943,663,394,0
3,948794,683,523,0
4,948611,738,651,0
5,948365,777,857,1
6,947987,890,1123,0
7,947647,1006,1347,0
8,947315,1106,1579,0
9,946852,1228,1920,0
10,946456,1370,2174,0
11,946001,1549,2450,0
12,945484,1724,2792,0
13,944896,2005,3098,1
14,944337,2248,3415,0
15,943790,2511,3697,2
16,943148,2754,4096,2
17,942403,2992,4603,2
18,941594,3260,5146,0
19,940862,3593,5545,0
20,939990,3969,6040,1
21,939101,4425,6473,1
22,938222,4887,6890,1
23,937211,5341,7448,0
24,936134,5866,7999,1
25,935059,6368,8573,0
26,934083,6953,8964,0
27,933104,7475,9414,7
28,931871,8085,10041,3
29,930697,8765,10536,2
30,929484,9420,11094,2
31,927950,10077,11966,7
32,926508,10780,12711,1
33,925147,11526,13321,6
34,923633,12441,13924,2
35,922097,13222,14680,1
36,920544,14024,15429,3
37,918967,14821,16210,2
38,917251,15819,16922,8
39,915536,16695,17768,1
40,913756,17615,18621,8
41,912225,18486,19284,5
42,910325,19464,20205,6
43,908639,20531,20828,2
44,906722,21585,21689,4
45,904681,22706,22610,3
46,902754,23852,23383,11
47,900587,25060,24349,4
48,898558,26259,25175,8
49,896466,27681,25846,7
50,894211,28901,26882,6
51,892142,30217,27629,12
52,889926,31750,28313,11
53,887646,33216,29126,12
54,885134,34692,30161,13
55,882848,36387,30752,13
56,880403,37893,31693,11
57,878043,39507,32444,6
58,875458,41211,33324,7
59,873016,42810,34164,10
60,870317,44388,35286,9
61,867529,46242,36208,21
62,864864,48018,37101,17
63,862245,49764,37982,9
64,859240,51558,39188,14
65,856535,53275,40181,9
66,853600,55135,41251,14
67,850777,57172,42036,15
68,847867,59189,42934,10
69,844756,61309,43920,15
70,841766,63210,45004,20
71,838802,65170,46015,13
72,835725,67279,46967,29
73,832345,69400,48229,26
74,829409,71420,49147,24
75,826194,73623,50160,23
76,822875,75966,51139,20
77,819723,78526,51723,28
78,816554,80876,52550,20
79,813357,83106,53509,28
80,809947,85590,54436,27
81,806694,87972,55308,26
82,803643,90523,55813,21
83,800221,92975,56781,23
84,796925,95462,57594,19
85,793878,98079,58009,34
86,790414,100798,58759,29
87,787007,103394,59562,37
88,783745,105972,60254,29
89,780285,108468,61217,30
90,776782,111153,62040,25
91,773725,113505,62747,23
92,770307,116304,63369,20
93,766647,119056,64255,42
94,763067,121898,64991,44
95,759439,124764,65769,28
96,756214,127466,66294,26
97,752639,130582,66737,42
98,749081,133630,67252,37
99,745582,136680,67708,30
100,742160,139551,68252,37
101,738452,142335,69168,45
102,734751,145252,69965,32
103,731030,148127,70801,42
104,727275,151168,71521,36
105,723749,154198,72018,35
106,719981,157301,72678,40
107,716484,160136,73338,42
108,712743,163042,74175,40
109,709029,166021,74914,36
110,705224,168939,75785,52
111,701683,171873,76408,36
112,697678,175044,77231,47
113,693877,178293,77781,49
114,689856,181330,78770,44
115,686098,184448,79404,50
116,682642,187466,79833,59
117,678716,190592,80632,60
118,674594,193597,81775,34
119,670636,196562,82738,64
120,666721,199558,83661,60
121,662986,202833,84144,37
122,659054,205940,84957,49
123,654915,209176,85868,41
124,650726,211947,87266,61
125,646976,214895,88066,63
126,642826,218118,89005,51
127,638952,221306,89692,50
128,635015,224440,90493,52
129,631272,227549,91122,57
130,627402,230775,91762,61
131,623385,233759,92800,56
132,619196,236852,93891,61
133,615486,239929,94527,58
134,611231,242976,95745,48
135,607157,245881,96918,44
136,603053,249069,97791,87
137,599276,252064,98595,65
138,595265,255347,99328,60
139,591198,258318,100405,79
140,587174,261708,101041,77
141,583066,264924,101948,62
142,579072,268203,102652,73
143,574823,271427,103683,67
144,570652,275025,104255,68
145,566516,278107,105306,71
146,562085,281665,106177,73
147,558042,284544,107320,94
148,554210,288050,107659,81
149,550417,291219,108299,65
150,546013,294311,109606,70
151,541787,297548,110579,86
152,537746,300787,111383,84
153,533648,304101,112170,81
154,529199,307676,113067,58
155,524953,310943,114028,76
156,520685,314095,115119,101
157,516724,317435,115751,90
158,512490,320826,116597,87
159,508277,324092,117538,93
160,504155,327918,117844,83
161,499979,331382,118565,74
162,495671,334887,119376,66
163,491379,338136,120379,106
164,487037,341503,121376,84
165,482896,345054,121944,106
166,478834,348599,122488,79
167,474704,352015,123187,94
168,470594,355649,123673,84
169,466476,359064,124379,81
170,462051,362399,125451,99
171,457909,365620,126350,121
172,453687,369279,126947,87
173,449540,372645,127732,83
174,445318,375818,128793,71
175,441105,379393,129401,101
176,437084,382880,129923,113
177,432951,386427,130527,95
178,428435,389825,131641,99
179,423955,393531,132426,88
180,419327,396942,133636,95
181,415073,400362,134459,106
182,411140,403611,135117,132
183,406973,407244,135672,111
184,402563,410628,136702,107
185,398486,414022,137376,116
186,394025,417610,138265,100
187,389729,420916,139247,108
188,385382,424337,140155,126
189,380937,427560,141374,129
190,376437,430878,142556,129
191,372502,434083,143285,130
192,367997,437604,144308,91
193,363481,441075,145345,99
194,359330,444280,146270,120
195,355019,447553,147308,120
196,350599,451024,148254,123
197,346737,454168,148984,111
198,342581,457601,149701,117
199,338816,460723,150334,127
200,334533,464194,151148,125
201,330232,467440,152192,136
202,326100,470665,153110,125
203,321687,473734,154446,133
204,317629,477118,155136,117
205,313602,480191,156078,129
206,309332,483234,157322,112
207,305400,486476,157964,160
208,301116,489334,159437,113
209,297046,492567,160240,147
210,292807,495932,161141,120
211,289034,499209,161631,126
212,285160,502269,162441,130
213,281344,505368,163161,127
214,277204,508394,164246,156
215,273081,511497,165277,145
216,269048,514683,166154,115
217,265097,517880,166901,122
218,260876,521124,167892,108
219,256926,524397,168552,125
220,252916,527417,169532,135
221,248624,530303,170909,164
222,244422,533525,171918,135
223,240449,536874,172539,138
224,236416,539992,173445,147
225,232478,543013,174360,149
226,228578,546211,175079,132
227,224520,549189,176149,142
228,220637,552251,176966,146
229,216857,555680,177326,137
230,213324,558620,177926,130
231,209496,561459,178910,135
232,206006,564193,179675,126
233,202293,567213,180317,177
234,198785,570232,180821,162
235,195414,573187,181247,152
236,191676,576222,181931,171
237,188411,579273,182170,146
238,184854,582257,182761,128
239,181687,585086,183086,141
240,178208,588076,183567,149
241,174663,590902,184273,162
242,171354,593868,184634,144
243,168091,596740,184997,172
244,164918,599756,185162,164
245,161919,602474,185462,145
246,159025,605226,185608,141
247,156110,608156,185597,137
248,153023,610868,185926,183
249,150118,613445,186301,136
250,147544,616123,186159,174
251,144780,618856,186206,158
252,142184,621395,186258,163
253,139784,623808,186235,173
254,137183,626602,186023,192
255,134321,629426,186098,155
256,131820,631922,186120,138
257,129630,634199,186001,170
258,126961,636305,186552,182
259,124612,638759,186469,160
260,122287,640881,186680,152
261,119846,643339,186624,191
262,117363,645560,186911,166
263,115165,648009,186642,184
264,113023,650229,186596,152
265,110848,652329,186676,147
266,108610,654366,186824,200
267,106607,656317,186881,195
268,104475,658280,187101,144
269,102286,660136,187383,195
270,100309,662166,187343,182
271,98009,664404,187416,171
272,96137,666201,187476,186
273,94157,667782,187872,189
274,92131,669543,188144,182
275,90271,671355,188194,180
276,88127,673443,188266,164
277,86470,674971,188377,182
278,84499,676805,188506,190
279,82553,678506,188740,201
280,80646,680519,188667,168
281,78867,682090,188872,171
282,77068,683899,188857,176
283,74999,685553,189271,177
284,73332,686682,189802,184
285,71476,688294,190047,183
286,69590,689931,190307,172
287,67642,691503,190643,212
288,65859,692872,191078,191
289,64056,694136,191642,166
290,62257,695607,191936,200
291,60592,697022,192209,177
292,58740,698737,192334,189
293,56961,700079,192775,185
294,55503,701037,193257,203
295,53853,702380,193586,181
296,52173,703963,193690,174
297,50435,705431,193939,195
298,48910,706588,194307,195
299,47328,707705,194776,191
300,45650,709267,194896,187
301,44151,710078,195559,212
302,42759,711575,195478,188
303,41313,712805,195697,185
304,39720,714304,195766,210
305,38243,715527,196027,203
306,36863,716773,196180,184
307,35662,717721,196405,212
308,34209,718868,196728,195
309,32844,720060,196908,188
310,31426,721758,196625,191
311,30015,722454,197363,168
312,28652,723740,197413,195
313,27321,725111,197390,178
314,25994,726041,197770,195
315,24924,726943,197942,191
316,23591,728503,197749,157
317,22456,729456,197862,226
