"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,949558,441,1,0
2,949532,467,1,0
3,949540,460,0,0
4,949534,466,0,0
5,949527,473,0,0
6,949539,460,0,1
7,949565,432,0,3
8,949560,436,0,4
9,949584,410,0,6
10,949627,362,1,10
11,949595,388,2,15
12,949601,376,2,21
13,949594,395,1,10
14,949592,398,0,10
15,949576,411,0,13
16,949586,396,1,17
17,949589,395,0,16
18,949615,371,0,14
19,949596,377,0,27
20,949537,435,0,28
21,949540,433,0,27
22,949542,428,0,30
23,949552,391,0,57
24,949523,402,0,75
25,949531,387,0,82
26,949509,415,0,76
27,949503,407,0,90
28,949447,444,0,109
29,949485,403,0,112
30,949479,411,0,110
31,949455,419,0,126
32,949454,417,0,129
33,949462,408,0,130
34,949414,431,0,155
35,949424,408,0,168
36,949405,438,0,157
37,949464,390,0,146
38,949457,381,0,162
39,949487,344,0,169
40,949458,376,0,166
41,949426,407,0,167
42,949344,480,0,176
43,949328,501,0,171
44,949318,508,0,174
45,949389,449,0,162
46,949390,432,0,178
47,949372,438,0,190
48,949353,467,0,180
49,949398,433,0,169
50,949466,385,1,148
51,949467,372,1,160
52,949415,393,1,191
53,949404,400,1,195
54,949372,400,3,225
55,949435,356,1,208
56,949393,412,0,195
57,949427,401,1,171
58,949417,412,0,171
59,949422,397,1,180
60,949348,431,0,221
61,949284,480,0,236
62,949328,456,0,216
63,949347,471,0,182
64,949436,428,0,136
65,949423,460,0,117
66,949349,522,0,129
67,949290,527,0,183
68,949302,528,0,170
69,949326,497,2,175
70,949359,470,2,169
71,949375,453,1,171
72,949389,434,0,177
73,949377,446,0,177
74,949385,455,0,160
75,949335,476,0,189
76,949280,496,0,224
77,949277,517,0,206
78,949296,504,0,200
79,949261,528,0,211
80,949210,565,1,224
81,949142,643,0,215
82,949135,625,0,240
83,949091,673,0,236
84,949126,642,0,232
85,949196,605,0,199
86,949232,558,0,210
87,949223,577,1,199
88,949214,568,0,218
89,949194,555,0,251
90,949187,589,0,224
91,949196,548,1,255
92,949225,509,2,264
93,949221,513,4,262
94,949155,539,0,306
95,949134,532,2,332
96,949117,522,2,359
97,949116,504,3,377
98,949143,490,2,365
99,949101,486,1,412
100,949056,502,1,441
101,949109,473,1,417
102,949091,485,1,423
103,949067,501,1,431
104,949052,493,1,454
105,949099,475,1,425
106,949098,502,2,398
107,949116,483,0,401
108,949068,541,1,390
109,949107,520,1,372
110,949156,495,1,348
111,949153,483,4,360
112,949071,490,4,435
113,949085,521,4,390
114,949041,586,3,370
115,949104,528,4,364
116,949117,517,6,360
