"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,7942,937786,710,3562
2,7877,937292,1011,3820
3,7498,937262,1392,3848
4,7252,937275,1677,3796
5,6954,937357,1883,3806
6,6581,937690,2021,3708
7,6293,938007,2139,3561
8,5977,938345,2293,3385
9,5626,938691,2372,3311
10,5281,939040,2503,3176
11,4869,939301,2659,3171
12,4641,939597,2707,3055
13,4359,939802,2747,3092
14,4112,940134,2851,2903
15,3910,940526,2820,2744
16,3712,940916,2683,2689
17,3390,941334,2551,2725
18,3128,941661,2416,2795
19,2962,942139,2251,2648
20,2736,942474,2186,2604
21,2591,942767,2145,2497
22,2457,942960,2136,2447
23,2300,943209,2050,2441
24,2126,943433,1981,2460
25,2075,943497,1888,2540
26,1922,943735,1836,2507
27,1833,943962,1821,2384
28,1716,944191,1718,2375
29,1596,944261,1766,2377
30,1538,944397,1727,2338
31,1401,944537,1731,2331
32,1388,944643,1679,2290
33,1337,944835,1637,2191
34,1204,945018,1591,2187
35,1151,945229,1485,2135
36,1120,945191,1434,2255
37,1040,945402,1440,2118
38,996,945454,1412,2138
39,936,945497,1343,2224
40,849,945638,1284,2229
41,784,945787,1261,2168
42,734,945853,1212,2201
43,691,945902,1209,2198
44,650,945964,1193,2193
45,604,945949,1252,2195
46,527,946105,1236,2132
47,549,946104,1181,2166
48,518,946134,1171,2177
49,481,946149,1199,2171
50,456,946142,1187,2215
51,402,946255,1159,2184
52,362,946268,1109,2261
53,373,946274,1107,2246
54,353,946330,1034,2283
55,336,946342,1039,2283
56,318,946430,1001,2251
57,306,946369,1012,2313
58,281,946393,976,2350
59,234,946509,961,2296
60,223,946616,958,2203
61,178,946739,966,2117
62,166,946738,1007,2089
63,177,946695,1009,2119
64,165,946788,947,2100
65,138,946787,941,2134
66,140,946855,880,2125
67,137,946813,866,2184
68,123,946784,884,2209
69,104,946633,973,2290
70,87,946660,968,2285
71,90,946714,973,2223
72,93,946797,963,2147
73,82,946944,897,2077
74,85,946879,932,2104
75,82,946886,945,2087
76,87,946871,957,2085
77,83,946798,912,2207
78,79,946898,912,2111
79,76,946827,918,2179
80,63,946920,910,2107
81,77,946919,871,2133
82,76,946871,875,2178
83,75,946992,838,2095
84,66,946917,882,2135
85,71,946949,890,2090
86,53,947056,809,2082
87,48,947040,778,2134
88,36,946936,800,2228
89,35,946859,782,2324
90,28,946717,833,2422
91,22,946866,812,2300
92,14,946815,822,2349
93,21,946708,888,2383
94,12,946814,827,2347
95,11,946651,883,2455
96,19,946696,928,2357
97,15,946705,1014,2266
98,2,946662,1022,2314
99,1,946844,979,2176
100,0,946854,952,2194
101,0,946728,906,2366
102,0,946748,893,2359
103,0,946892,873,2235
104,0,946962,864,2174
105,0,947152,874,1974
106,0,947089,901,2010
107,0,947028,859,2113
108,0,947065,847,2088
109,0,947025,810,2165
110,0,947114,766,2120
111,0,947148,755,2097
112,0,947253,750,1997
113,0,947063,780,2157
114,0,947119,772,2109
115,0,947106,702,2192
116,0,947057,741,2202
117,0,947071,747,2182
118,0,947156,750,2094
119,0,947153,789,2058
120,0,947102,756,2142
121,0,947067,785,2148
122,0,947035,808,2157
123,0,947029,838,2133
124,0,946917,854,2229
125,0,946895,890,2215
126,0,946752,903,2345
127,0,946743,873,2384
128,0,946883,861,2256
129,0,946919,814,2267
130,0,946944,836,2220
131,0,946861,839,2300
132,0,946856,833,2311
133,0,946936,804,2260
134,0,946846,852,2302
135,0,946851,838,2311
136,0,946844,890,2266
137,0,946780,881,2339
138,0,946821,850,2329
139,0,946898,826,2276
140,0,946943,825,2232
141,0,946943,874,2183
142,0,946928,907,2165
143,0,947001,852,2147
144,0,946931,877,2192
145,0,946883,916,2201
146,0,946960,872,2168
147,0,946811,906,2283
148,0,946964,873,2163
149,0,946810,872,2318
150,0,946891,833,2276
151,0,946893,862,2245
152,0,946872,852,2276
153,0,946981,875,2144
154,0,946924,872,2204
155,0,947025,841,2134
156,0,946917,851,2232
157,0,946953,851,2196
158,0,947065,833,2102
159,0,946962,822,2216
160,0,946834,868,2298
161,0,946787,884,2329
162,0,946878,884,2238
163,0,946842,920,2238
164,0,946877,914,2209
165,0,946837,914,2249
166,0,946831,897,2272
167,0,946867,914,2219
168,0,946938,923,2139
169,0,946922,865,2213
170,0,946915,895,2190
171,0,946903,926,2171
172,0,946921,891,2188
173,0,946894,894,2212
174,0,946968,857,2175
175,0,947121,835,2044
176,0,947038,841,2121
177,0,947129,781,2090
178,0,947166,817,2017
179,0,947149,812,2039
180,0,947048,802,2150
181,0,946986,830,2184
182,0,947058,802,2140
183,0,947084,805,2111
184,0,947003,830,2167
185,0,947006,795,2199
186,0,947072,784,2144
187,0,947108,776,2116
188,0,946902,798,2300
189,0,946903,845,2252
190,0,946936,837,2227
191,0,947002,780,2218
192,0,946987,774,2239
193,0,947111,778,2111
194,0,947008,799,2193
195,0,947053,848,2099
196,0,947025,809,2166
197,0,947004,807,2189
198,0,946827,849,2324
199,0,946777,874,2349
200,0,946772,857,2371
201,0,946819,900,2281
202,0,946824,947,2229
203,0,946865,913,2222
204,0,946816,937,2247
205,0,946975,880,2145
206,0,946960,819,2221
207,0,946908,862,2230
208,0,946860,880,2260
209,0,946823,874,2303
210,0,946863,867,2270
211,0,946941,881,2178
212,0,947044,842,2114
213,0,947124,824,2052
214,0,947064,845,2091
215,0,947162,820,2018
216,0,947031,838,2131
217,0,946960,737,2303
218,0,946919,748,2333
219,0,946907,763,2330
220,0,946952,798,2250
221,0,946889,830,2281
222,0,946763,859,2378
223,0,946809,849,2342
224,0,946805,873,2322
225,0,946782,883,2335
226,0,946756,874,2370
227,0,946758,874,2368
228,0,946706,896,2398
229,0,946577,933,2490
230,0,946638,939,2423
231,0,946673,925,2402
232,0,946687,905,2408
233,0,946759,907,2334
234,0,946785,918,2297
235,0,946831,927,2242
236,0,946701,909,2390
237,0,946698,882,2420
238,0,946766,878,2356
239,0,946779,890,2331
240,0,946997,854,2149
241,0,946868,834,2298
242,0,946831,842,2327
243,0,946870,795,2335
244,0,946836,811,2353
245,0,946792,848,2360
246,0,946884,874,2242
247,0,946796,916,2288
248,0,946764,957,2279
249,0,946692,971,2337
250,0,946740,953,2307
251,0,946822,948,2230
252,0,946930,910,2160
253,0,947000,911,2089
254,0,947004,936,2060
255,0,946925,938,2137
256,0,946950,955,2095
257,0,946862,934,2204
258,0,946929,936,2135
259,0,946838,865,2297
260,0,946808,900,2292
261,0,946782,875,2343
262,0,946867,861,2272
263,0,946950,816,2234
264,0,946957,857,2186
265,0,946972,873,2155
266,0,946989,847,2164
267,0,946996,783,2221
268,0,946838,801,2361
269,0,946793,835,2372
270,0,946948,836,2216
271,0,946989,796,2215
272,0,946932,814,2254
273,0,946905,875,2220
274,0,946891,890,2219
275,0,946900,834,2266
276,0,946794,832,2374
277,0,946880,816,2304
278,0,946967,822,2211
279,0,946868,851,2281
280,0,946830,877,2293
281,0,946895,894,2211
282,0,946819,957,2224
283,0,946910,912,2178
284,0,946909,928,2163
285,0,946917,970,2113
286,0,946976,981,2043
287,0,946898,945,2157
288,0,946889,923,2188
289,0,946933,912,2155
290,0,946949,955,2096
291,0,946974,859,2167
292,0,947072,827,2101
293,0,946969,858,2173
294,0,946928,880,2192
295,0,946971,901,2128
296,0,947043,843,2114
297,0,946938,844,2218
298,0,947015,883,2102
299,0,946913,892,2195
300,0,946889,947,2164
301,0,946975,894,2131
302,0,946968,922,2110
303,0,946945,918,2137
304,0,946989,855,2156
305,0,947137,868,1995
306,0,946959,927,2114
307,0,946884,932,2184
308,0,947005,872,2123
309,0,947021,871,2108
310,0,947112,841,2047
311,0,947087,851,2062
312,0,947028,877,2095
313,0,946911,904,2185
314,0,946918,896,2186
315,0,947038,888,2074
316,0,946968,957,2075
317,0,946956,974,2070
318,0,946913,932,2155
319,0,946962,918,2120
320,0,946888,901,2211
321,0,946841,958,2201
322,0,946852,945,2203
323,0,946941,914,2145
324,0,946872,967,2161
325,0,946939,884,2177
326,0,946958,925,2117
327,0,947066,848,2086
328,0,947021,889,2090
329,0,946997,926,2077
330,0,946961,957,2082
331,0,946948,972,2080
332,0,946904,946,2150
333,0,946930,932,2138
334,0,946894,954,2152
335,0,946877,966,2157
336,0,946916,933,2151
337,0,946994,900,2106
338,0,947042,832,2126
339,0,947067,770,2163
340,0,947048,826,2126
341,0,946908,839,2253
342,0,946931,867,2202
343,0,946771,909,2320
344,0,946712,968,2320
345,0,946678,1036,2286
346,0,946727,1036,2237
347,0,946728,1000,2272
348,0,946788,986,2226
349,0,946908,966,2126
350,0,946823,1009,2168
351,0,946944,980,2076
352,0,947131,949,1920
353,0,947067,973,1960
354,0,946997,1000,2003
355,0,946920,1028,2052
356,0,946915,1013,2072
357,0,946930,926,2144
358,0,946897,923,2180
359,0,946861,933,2206
360,0,946945,880,2175
361,0,947021,928,2051
362,0,946948,956,2096
363,0,946957,947,2096
364,0,946898,970,2132
365,0,946900,982,2118
366,0,946980,975,2045
367,0,946831,985,2184
368,0,946790,998,2212
369,0,946801,953,2246
370,0,946811,966,2223
371,0,946880,928,2192
372,0,946936,907,2157
373,0,947058,862,2080
374,0,947001,894,2105
375,0,946975,889,2136
376,0,947051,860,2089
377,0,947021,887,2092
378,0,946944,908,2148
379,0,947026,927,2047
380,0,947120,889,1991
381,0,946952,932,2116
382,0,946905,920,2175
383,0,946789,901,2310
384,0,946678,957,2365
385,0,946695,928,2377
386,0,946682,971,2347
387,0,946739,995,2266
388,0,946872,966,2162
389,0,946843,965,2192
390,0,946891,912,2197
391,0,946792,983,2225
392,0,946761,969,2270
393,0,946629,957,2414
394,0,946720,960,2320
395,0,946737,948,2315
396,0,946812,894,2294
397,0,946778,936,2286
398,0,946836,955,2209
399,0,946854,957,2189
400,0,946764,952,2284
401,0,946760,1024,2216
402,0,946895,1000,2105
403,0,946877,956,2167
404,0,946923,939,2138
405,0,946911,977,2112
406,0,946831,1029,2140
407,0,946957,974,2069
408,0,946928,1062,2010
409,0,946940,1064,1996
410,0,946890,1079,2031
411,0,946904,1091,2005
412,0,946870,1035,2095
413,0,946865,1036,2099
414,0,946802,1037,2161
415,0,946938,999,2063
416,0,946955,964,2081
417,0,946935,969,2096
418,0,946947,979,2074
419,0,946966,1011,2023
420,0,946760,1054,2186
421,0,946764,1042,2194
422,0,946877,1025,2098
423,0,946901,996,2103
424,0,946915,970,2115
425,0,946937,1020,2043
426,0,946888,1095,2017
427,0,946751,1167,2082
428,0,946597,1224,2179
429,0,946569,1154,2277
430,0,946505,1232,2263
431,0,946518,1213,2269
432,0,946569,1241,2190
433,0,946548,1223,2229
434,0,946577,1247,2176
435,0,946531,1259,2210
436,0,946477,1229,2294
437,0,946473,1261,2266
438,0,946510,1254,2236
439,0,946761,1206,2033
440,0,946651,1210,2139
441,0,946558,1194,2248
442,0,946680,1189,2131
443,0,946750,1134,2116
444,0,946685,1144,2171
445,0,946640,1143,2217
446,0,946526,1143,2331
447,0,946560,1147,2293
448,0,946663,1111,2226
449,0,946664,1117,2219
450,0,946475,1205,2320
451,0,946487,1193,2320
452,0,946340,1216,2444
453,0,946411,1172,2417
454,0,946305,1229,2466
455,0,946328,1256,2416
456,0,946445,1206,2349
457,0,946448,1230,2322
458,0,946472,1205,2323
459,0,946567,1183,2250
460,0,946536,1194,2270
461,0,946513,1206,2281
462,0,946481,1196,2323
463,0,946264,1278,2458
464,0,946287,1292,2421
465,0,946474,1241,2285
466,0,946403,1277,2320
467,0,946391,1289,2320
468,0,946467,1267,2266
469,0,946539,1288,2173
470,0,946521,1250,2229
471,0,946558,1172,2270
472,0,946629,1142,2229
473,0,946629,1187,2184
474,0,946572,1239,2189
475,0,946739,1208,2053
476,0,946791,1146,2063
477,0,946854,1078,2068
478,0,946830,1057,2113
479,0,946817,1018,2165
480,0,946762,1094,2144
481,0,946654,1080,2266
482,0,946741,1021,2238
483,0,946739,1013,2248
484,0,946675,1057,2268
485,0,946697,1011,2292
486,0,946712,1044,2244
487,0,946712,1102,2186
488,0,946773,1083,2144
489,0,946702,1076,2222
490,0,946691,1045,2264
491,0,946668,1027,2305
492,0,946674,1015,2311
493,0,946708,1076,2216
494,0,946889,1000,2111
495,0,946768,1031,2201
496,0,946712,1119,2169
497,0,946689,1049,2262
498,0,946697,1101,2202
499,0,946577,1125,2298
500,0,946521,1085,2394
501,0,946445,1079,2476
502,0,946416,1039,2545
503,0,946443,1006,2551
504,0,946462,1026,2512
505,0,946512,1022,2466
506,0,946455,1006,2539
507,0,946520,1012,2468
508,0,946341,1054,2605
509,0,946382,1084,2534
510,0,946458,1095,2447
511,0,946478,1121,2401
512,0,946488,1065,2447
513,0,946588,1052,2360
514,0,946614,1087,2299
515,0,946636,1056,2308
516,0,946653,1021,2326
517,0,946699,993,2308
518,0,946718,1035,2247
519,0,946771,1003,2226
520,0,946833,971,2196
521,0,946843,996,2161
522,0,946781,994,2225
523,0,946844,1004,2152
524,0,946777,1023,2200
525,0,946868,1023,2109
