"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,940888,8950,6,156
2,941015,8823,3,159
3,940971,8856,9,164
4,940970,8854,9,167
5,940915,8884,11,190
6,940948,8840,16,196
7,940953,8834,15,198
8,940973,8772,14,241
9,940891,8870,18,221
10,940893,8857,18,232
11,940776,8949,22,253
12,940862,8851,30,257
13,940797,8928,36,239
14,940929,8812,35,224
15,941088,8650,26,236
16,941103,8623,18,256
17,941109,8594,15,282
18,941236,8453,11,300
19,941321,8365,16,298
20,941422,8252,19,307
21,941462,8188,16,334
22,941494,8136,31,339
23,941482,8166,36,316
24,941475,8143,29,353
25,941495,8098,33,374
26,941586,8007,26,381
27,941463,8120,30,387
28,941498,8067,24,411
29,941496,8050,29,425
30,941596,7946,43,415
31,941743,7801,41,415
32,941735,7814,45,406
33,941680,7876,33,411
34,941647,7904,37,412
35,941637,7911,30,422
36,941485,8037,39,439
37,941520,7980,37,463
38,941442,8065,41,452
39,941390,8096,40,474
40,941400,8096,54,450
41,941494,7998,57,451
42,941501,7969,54,476
43,941695,7773,48,484
44,941633,7826,50,491
45,941542,7896,46,516
46,941492,7929,47,532
47,941615,7856,51,478
48,941643,7810,44,503
49,941669,7777,47,507
50,941878,7596,41,485
51,941869,7615,40,476
52,941775,7715,29,481
53,941671,7856,21,452
54,941672,7876,33,419
55,941607,7947,37,409
56,941604,7919,36,441
57,941525,8025,50,400
58,941664,7899,45,392
59,941667,7906,52,375
60,941618,7906,67,409
61,941555,7951,69,425
62,941536,7964,78,422
63,941490,8038,65,407
64,941406,8087,79,428
65,941573,7920,83,424
66,941642,7888,76,394
67,941656,7870,69,405
68,941538,7982,75,405
69,941359,8185,82,374
70,941398,8147,71,384
71,941539,8008,80,373
72,941543,8015,75,367
73,941532,8056,84,328
74,941546,8051,79,324
75,941562,8043,76,319
76,941428,8162,72,338
77,941519,8081,64,336
78,941495,8123,45,337
79,941299,8337,58,306
80,941245,8379,63,313
81,941408,8221,65,306
82,941532,8079,62,327
83,941647,7993,49,311
84,941673,7984,39,304
85,941737,7925,39,299
86,941757,7897,35,311
87,941800,7854,39,307
88,941739,7968,32,261
89,941785,7935,36,244
90,941939,7788,44,229
91,941948,7780,44,228
92,941844,7860,48,248
93,941905,7816,47,232
94,941858,7875,39,228
95,941710,8043,34,213
96,941610,8145,44,201
97,941653,8080,44,223
98,941529,8186,55,230
99,941447,8289,27,237
100,941363,8364,21,252
101,941344,8388,21,247
102,941355,8391,23,231
103,941368,8341,22,269
104,941400,8298,16,286
105,941391,8303,35,271
106,941503,8185,41,271
107,941440,8260,49,251
108,941351,8349,38,262
109,941237,8455,40,268
110,941335,8339,47,279
111,941411,8281,41,267
112,941474,8189,51,286
113,941379,8249,64,308
114,941416,8206,67,311
115,941457,8180,61,302
116,941321,8267,68,344
117,941281,8305,60,354
118,941290,8257,76,377
119,941349,8176,83,392
120,941264,8278,63,395
121,941290,8224,65,421
122,941388,8129,50,433
123,941378,8080,61,481
124,941431,8011,65,493
125,941233,8213,81,473
126,941359,8072,78,491
127,941414,8020,65,501
128,941233,8212,60,495
129,941121,8321,63,495
130,941159,8301,64,476
131,941107,8387,53,453
132,941055,8411,63,471
133,941191,8276,49,484
134,941161,8305,48,486
135,941252,8181,46,521
136,941216,8208,47,529
137,941309,8132,40,519
138,941349,8049,46,556
139,941346,8045,51,558
140,941235,8133,50,582
141,941265,8054,55,626
142,941177,8103,66,654
143,941097,8182,55,666
144,941073,8226,51,650
145,941151,8113,60,676
146,941171,8077,63,689
147,941199,8039,77,685
148,941191,8026,83,700
149,941373,7873,88,666
150,941326,7916,77,681
151,941442,7811,74,673
152,941422,7814,75,689
153,941380,7840,63,717
154,941480,7744,68,708
155,941483,7715,66,736
156,941308,7926,61,705
157,941526,7693,58,723
158,941559,7628,61,752
159,941504,7665,67,764
160,941528,7640,71,761
161,941570,7562,70,798
162,941519,7575,70,836
163,941453,7622,62,863
164,941329,7787,61,823
165,941263,7856,57,824
166,941305,7800,51,844
167,941207,7874,50,869
168,941221,7843,56,880
169,941131,7953,48,868
170,941202,7879,54,865
171,941280,7801,48,871
172,941237,7824,53,886
173,941155,7895,49,901
174,941003,7991,45,961
175,940896,8055,46,1003
176,940947,7984,49,1020
177,941018,7911,47,1024
178,941043,7932,48,977
179,941088,7944,40,928
180,940989,7996,63,952
181,940994,8004,63,939
182,940978,8006,86,930
183,940968,8038,78,916
184,941117,7903,75,905
185,941088,7897,74,941
186,941042,7912,65,981
187,941215,7736,44,1005
188,941044,7807,56,1093
189,940940,7894,50,1116
190,940882,7913,67,1138
191,940892,7901,83,1124
192,940882,7937,64,1117
193,940885,7934,54,1127
194,940797,7994,46,1163
195,940806,8002,56,1136
196,940658,8137,65,1140
197,940527,8230,50,1193
198,940598,8159,44,1199
199,940555,8171,39,1235
200,940651,8094,58,1197
201,940722,8038,64,1176
202,940713,8085,63,1139
203,940737,8041,50,1172
204,940834,7929,48,1189
205,940781,7996,62,1161
206,940793,7983,45,1179
207,940753,8019,45,1183
208,940847,7950,42,1161
209,940840,7990,44,1126
210,940942,7872,53,1133
211,940999,7820,51,1130
212,941028,7730,65,1177
213,941004,7781,56,1159
214,940964,7792,55,1189
215,941065,7691,58,1186
216,941012,7700,61,1227
217,941048,7651,54,1247
218,941156,7586,49,1209
219,941184,7473,58,1285
220,941110,7584,60,1246
221,941154,7548,55,1243
222,941211,7433,76,1280
223,941193,7437,83,1287
