"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,949437,562,0,1
2,949473,526,0,1
3,949500,496,0,4
4,949534,462,0,4
5,949552,445,0,3
6,949562,435,0,3
7,949569,428,0,3
8,949632,367,0,1
9,949710,289,0,1
10,949728,271,0,1
11,949758,241,0,1
12,949794,206,0,0
13,949831,169,0,0
14,949873,127,0,0
15,949889,111,0,0
16,949906,94,0,0
17,949928,72,0,0
18,949944,56,0,0
19,949951,49,0,0
20,949964,36,0,0
21,949964,36,0,0
22,949946,54,0,0
23,949943,57,0,0
24,949947,53,0,0
25,949945,55,0,0
26,949947,53,0,0
27,949936,58,0,6
28,949929,60,0,11
29,949936,54,0,10
30,949951,38,0,11
31,949943,42,0,15
32,949933,42,0,25
33,949944,38,0,18
34,949959,28,0,13
35,949977,17,0,6
36,949978,13,0,9
37,949978,12,0,10
38,949981,15,0,4
39,949987,11,0,2
40,949982,18,0,0
41,949983,17,0,0
42,949985,15,0,0
43,949986,14,0,0
44,949995,5,0,0
45,949992,8,0,0
46,949989,11,0,0
47,949992,8,0,0
48,949996,4,0,0
49,950000,0,0,0
