"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,8794,936864,594,3748
2,8641,936614,851,3894
3,8219,936968,1022,3791
4,7821,937220,1255,3704
5,7401,937662,1382,3555
6,7207,937866,1434,3493
7,6948,938095,1531,3426
8,6558,938421,1679,3342
9,6336,938731,1655,3278
10,5979,938933,1726,3362
11,5733,939239,1775,3253
12,5331,939714,1789,3166
13,5015,940006,1847,3132
14,4640,940506,1820,3034
15,4282,941100,1756,2862
16,4118,941419,1674,2789
17,3761,941931,1676,2632
18,3612,942193,1558,2637
19,3256,942592,1546,2606
20,3009,942929,1530,2532
21,2855,943108,1504,2533
22,2645,943417,1467,2471
23,2523,943574,1470,2433
24,2498,943809,1381,2312
25,2284,944136,1287,2293
26,2121,944257,1244,2378
27,1934,944619,1209,2238
28,1817,944758,1176,2249
29,1644,945065,1113,2178
30,1404,945307,1103,2186
31,1215,945553,1027,2205
32,1108,945737,985,2170
33,1071,945817,949,2163
34,1000,945907,876,2217
35,849,946053,894,2204
36,747,946152,849,2252
37,685,946220,856,2239
38,614,946368,832,2186
39,553,946418,798,2231
40,512,946449,761,2278
41,454,946512,779,2255
42,442,946682,755,2121
43,381,946775,726,2118
44,356,946792,686,2166
45,333,946905,637,2125
46,303,946906,622,2169
47,272,946868,634,2226
48,265,946977,603,2155
49,243,947044,570,2143
50,217,947099,602,2082
51,190,947170,607,2033
52,142,947168,661,2029
53,115,947273,595,2017
54,110,947421,575,1894
55,98,947472,566,1864
56,80,947349,606,1965
57,72,947294,565,2069
58,73,947183,565,2179
59,49,947273,531,2147
60,51,947140,535,2274
61,40,947115,527,2318
62,37,947220,471,2272
63,24,947231,502,2243
64,18,947185,513,2284
65,18,947303,501,2178
66,7,947278,503,2212
67,7,947207,482,2304
68,3,947276,498,2223
69,1,947184,480,2335
70,1,947177,519,2303
71,0,947235,509,2256
72,0,947134,493,2373
73,0,947030,520,2450
74,0,947014,536,2450
75,0,947045,541,2414
76,0,947171,580,2249
77,0,947189,556,2255
78,0,947257,536,2207
79,0,947236,592,2172
80,0,947210,569,2221
81,0,947197,533,2270
82,0,947232,529,2239
83,0,947160,553,2287
84,0,947233,539,2228
85,0,947256,540,2204
86,0,947233,505,2262
87,0,947295,528,2177
88,0,947261,499,2240
89,0,947225,524,2251
90,0,947171,545,2284
91,0,947122,550,2328
92,0,947133,529,2338
93,0,947063,546,2391
94,0,947069,555,2376
95,0,947124,532,2344
96,0,947150,522,2328
97,0,947120,529,2351
98,0,947068,518,2414
99,0,947034,510,2456
100,0,947135,517,2348
101,0,947057,517,2426
102,0,947070,522,2408
103,0,947085,497,2418
104,0,947063,520,2417
105,0,947037,548,2415
106,0,947153,565,2282
107,0,947257,507,2236
108,0,947269,471,2260
109,0,947200,488,2312
110,0,947104,521,2375
111,0,947212,534,2254
112,0,947231,528,2241
113,0,947190,543,2267
114,0,947293,537,2170
115,0,947306,526,2168
