"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,949323,677,0,0
2,949361,636,3,0
3,949388,610,2,0
4,949468,530,0,2
5,949528,472,0,0
6,949575,425,0,0
7,949643,357,0,0
8,949654,345,0,1
9,949626,374,0,0
10,949673,327,0,0
11,949701,299,0,0
12,949709,290,0,1
13,949723,276,0,1
14,949755,241,0,4
15,949804,192,0,4
16,949826,170,0,4
17,949808,185,0,7
18,949823,165,0,12
19,949858,133,0,9
20,949878,116,0,6
21,949882,113,0,5
22,949897,100,0,3
23,949899,94,0,7
24,949930,69,0,1
25,949945,54,0,1
26,949949,51,0,0
27,949929,71,0,0
28,949940,60,0,0
29,949943,57,0,0
30,949956,44,0,0
31,949966,34,0,0
32,949963,37,0,0
33,949959,41,0,0
34,949971,29,0,0
35,949972,28,0,0
36,949967,33,0,0
37,949954,46,0,0
38,949959,41,0,0
39,949966,34,0,0
40,949970,30,0,0
41,949968,32,0,0
42,949972,28,0,0
43,949966,34,0,0
44,949968,32,0,0
45,949964,36,0,0
46,949972,28,0,0
47,949974,26,0,0
48,949976,24,0,0
49,949974,26,0,0
50,949964,36,0,0
51,949976,24,0,0
52,949979,21,0,0
53,949980,20,0,0
54,949989,11,0,0
55,949994,6,0,0
56,949997,3,0,0
57,949997,3,0,0
58,949999,1,0,0
59,950000,0,0,0
