"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,940351,9029,578,42
2,940706,8641,590,63
3,940999,8259,669,73
4,941381,7862,680,77
5,941731,7504,708,57
6,941883,7340,730,47
7,942187,7044,716,53
8,942464,6801,662,73
9,942937,6366,632,65
10,943177,6127,626,70
11,943512,5796,625,67
12,943603,5696,615,86
13,943701,5589,630,80
14,943868,5414,648,70
15,943962,5244,710,84
16,944108,5081,707,104
17,944226,4972,716,86
18,944261,4884,753,102
19,944430,4717,737,116
20,944574,4621,674,131
21,944574,4610,689,127
22,944680,4548,623,149
23,944732,4513,608,147
24,944863,4398,588,151
25,945181,4116,561,142
26,945298,4027,531,144
27,945430,3899,505,166
28,945632,3697,519,152
29,945858,3505,474,163
30,945896,3470,499,135
31,946052,3290,524,134
32,946176,3127,566,131
33,946362,2975,534,129
34,946569,2812,498,121
35,946590,2774,522,114
36,946755,2642,488,115
37,946820,2571,501,108
38,946927,2478,489,106
39,946955,2431,517,97
40,947082,2299,488,131
41,947251,2183,446,120
42,947352,2086,438,124
43,947396,2028,426,150
44,947496,1947,417,140
45,947460,1969,426,145
46,947487,1951,407,155
47,947590,1844,390,176
48,947682,1735,375,208
49,947730,1699,373,198
50,947823,1597,381,199
51,947856,1538,400,206
52,948026,1392,375,207
53,947969,1349,450,232
54,948070,1288,420,222
55,948174,1239,398,189
56,948189,1213,382,216
57,948255,1176,368,201
58,948348,1109,338,205
59,948439,1014,339,208
60,948472,1001,315,212
61,948551,922,307,220
62,948510,949,284,257
63,948591,903,248,258
64,948651,816,242,291
65,948649,797,237,317
66,948682,739,232,347
67,948751,681,243,325
68,948698,712,242,348
69,948810,649,188,353
70,948848,638,176,338
71,948841,646,169,344
72,948883,647,148,322
73,948863,637,149,351
74,948921,602,130,347
75,948889,586,124,401
76,948958,550,124,368
77,949053,479,127,341
78,949009,508,149,334
79,948937,545,131,387
80,948948,561,112,379
81,949013,546,101,340
82,949083,491,96,330
83,949125,479,86,310
84,949213,427,84,276
85,949209,440,73,278
86,949214,436,74,276
87,949261,393,58,288
88,949272,404,56,268
89,949338,331,65,266
90,949387,255,81,277
91,949353,260,68,319
92,949366,238,61,335
93,949367,224,66,343
94,949423,219,67,291
95,949419,225,68,288
96,949517,184,58,241
97,949508,163,69,260
98,949506,161,70,263
99,949526,147,68,259
100,949533,154,67,246
101,949523,142,74,261
102,949557,104,61,278
103,949550,101,63,286
104,949606,90,53,251
105,949645,75,42,238
106,949642,87,30,241
107,949595,97,42,266
108,949609,90,41,260
109,949644,68,44,244
110,949629,62,61,248
111,949630,49,56,265
112,949640,35,55,270
113,949634,29,62,275
114,949659,34,71,236
115,949646,34,68,252
116,949670,34,67,229
117,949700,33,67,200
118,949683,30,77,210
119,949653,29,80,238
120,949667,16,76,241
121,949687,11,51,251
122,949721,11,47,221
123,949721,10,25,244
124,949736,2,29,233
125,949760,0,27,213
126,949739,0,21,240
127,949748,0,10,242
128,949755,0,10,235
129,949789,0,12,199
130,949769,0,7,224
131,949745,0,9,246
132,949711,0,7,282
133,949730,0,5,265
134,949722,0,5,273
135,949748,0,4,248
136,949698,0,0,302
