"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,948636,1362,2,0
2,948633,1363,2,2
3,948621,1376,2,1
4,948641,1352,5,2
5,948623,1365,4,8
6,948616,1374,2,8
7,948636,1356,4,4
8,948558,1430,9,3
9,948414,1567,13,6
10,948480,1498,11,11
11,948489,1490,15,6
12,948534,1444,17,5
13,948498,1477,18,7
14,948464,1517,14,5
15,948496,1483,15,6
16,948564,1413,13,10
17,948589,1393,9,9
18,948575,1404,11,10
19,948612,1371,7,10
20,948635,1351,9,5
21,948550,1424,21,5
22,948541,1436,17,6
23,948433,1547,15,5
24,948483,1487,21,9
25,948505,1462,17,16
26,948559,1420,12,9
27,948568,1412,11,9
28,948536,1443,4,17
29,948581,1399,5,15
30,948607,1360,9,24
31,948601,1364,13,22
32,948594,1370,13,23
33,948539,1427,11,23
34,948557,1410,12,21
35,948572,1398,11,19
36,948611,1358,12,19
37,948671,1302,10,17
38,948613,1357,14,16
39,948614,1359,15,12
40,948657,1303,21,19
41,948606,1371,12,11
42,948593,1385,12,10
43,948648,1331,18,3
44,948658,1323,17,2
45,948597,1385,16,2
46,948626,1358,15,1
47,948609,1369,19,3
48,948613,1375,11,1
49,948602,1383,12,3
50,948599,1381,13,7
51,948566,1417,11,6
52,948551,1432,12,5
53,948636,1352,11,1
54,948584,1406,9,1
55,948575,1412,11,2
56,948497,1493,9,1
57,948532,1459,8,1
58,948512,1480,8,0
59,948573,1419,8,0
60,948568,1417,15,0
61,948566,1412,21,1
62,948594,1390,14,2
63,948550,1434,13,3
64,948544,1448,7,1
65,948526,1465,8,1
66,948495,1492,13,0
67,948554,1437,9,0
68,948582,1408,9,1
69,948586,1402,11,1
70,948623,1363,13,1
71,948650,1331,18,1
72,948660,1323,15,2
73,948669,1317,12,2
74,948702,1284,10,4
75,948662,1326,8,4
76,948693,1297,4,6
77,948644,1345,5,6
78,948609,1386,3,2
79,948640,1355,5,0
80,948585,1408,6,1
81,948635,1356,9,0
82,948679,1310,10,1
83,948620,1368,9,3
84,948580,1404,9,7
85,948633,1352,7,8
86,948622,1365,5,8
87,948632,1356,6,6
88,948613,1375,8,4
89,948548,1432,17,3
90,948488,1493,17,2
91,948514,1469,16,1
92,948476,1506,18,0
93,948543,1437,19,1
94,948571,1408,17,4
95,948430,1546,18,6
96,948481,1493,22,4
97,948425,1552,22,1
98,948314,1659,26,1
99,948396,1583,18,3
100,948398,1575,24,3
101,948358,1619,20,3
102,948515,1458,25,2
103,948596,1378,23,3
104,948663,1310,21,6
105,948699,1273,22,6
106,948711,1271,15,3
107,948713,1270,17,0
108,948679,1303,15,3
109,948660,1320,17,3
110,948567,1407,24,2
111,948581,1393,22,4
112,948640,1330,22,8
113,948601,1373,21,5
114,948572,1401,19,8
115,948538,1442,14,6
116,948492,1484,19,5
117,948498,1488,12,2
118,948542,1442,15,1
119,948541,1438,18,3
120,948626,1356,12,6
121,948592,1387,18,3
122,948525,1460,10,5
123,948540,1447,7,6
124,948542,1450,4,4
125,948541,1446,8,5
126,948514,1475,5,6
127,948514,1470,9,7
128,948513,1467,17,3
129,948475,1506,15,4
130,948394,1593,11,2
131,948349,1629,16,6
132,948273,1701,22,4
133,948284,1695,19,2
134,948302,1664,27,7
135,948360,1603,34,3
136,948374,1596,29,1
137,948359,1611,28,2
138,948305,1676,16,3
139,948309,1674,13,4
140,948374,1605,18,3
141,948458,1518,16,8
142,948579,1392,19,10
143,948535,1441,16,8
144,948473,1493,28,6
145,948323,1645,24,8
146,948363,1606,23,8
147,948411,1559,28,2
148,948431,1543,25,1
149,948387,1586,27,0
150,948428,1552,20,0
151,948456,1524,18,2
152,948559,1430,10,1
153,948604,1382,14,0
154,948547,1442,10,1
155,948599,1396,4,1
156,948610,1382,7,1
157,948680,1308,12,0
158,948732,1248,19,1
159,948649,1328,16,7
160,948630,1354,9,7
161,948627,1356,13,4
162,948613,1371,15,1
163,948651,1329,19,1
164,948683,1289,26,2
165,948690,1282,28,0
166,948747,1222,30,1
167,948778,1199,23,0
168,948797,1173,29,1
169,948849,1116,34,1
170,948872,1099,28,1
171,948914,1065,19,2
172,948974,1005,17,4
173,948889,1087,22,2
174,948880,1096,18,6
175,948794,1174,25,7
176,948766,1205,21,8
177,948758,1215,14,13
178,948816,1160,14,10
179,948835,1143,10,12
180,948889,1085,13,13
181,948869,1116,5,10
182,948887,1085,7,21
183,948822,1147,6,25
184,948797,1165,6,32
185,948727,1228,11,34
186,948773,1185,12,30
187,948838,1138,9,15
188,948834,1147,7,12
189,948742,1233,8,17
190,948726,1255,4,15
191,948753,1211,12,24
192,948736,1237,10,17
193,948695,1275,7,23
194,948724,1248,9,19
195,948743,1226,9,22
196,948853,1126,6,15
197,948901,1082,7,10
198,948875,1116,6,3
199,948867,1127,4,2
200,948799,1193,6,2
201,948841,1153,5,1
202,948852,1143,5,0
203,948850,1143,5,2
204,948835,1157,5,3
205,948824,1170,2,4
206,948775,1211,9,5
207,948840,1142,16,2
208,948736,1246,12,6
209,948712,1257,20,11
210,948647,1327,19,7
211,948673,1298,17,12
212,948620,1336,21,23
213,948604,1355,19,22
214,948643,1308,20,29
215,948659,1292,13,36
216,948708,1237,13,42
217,948703,1229,24,44
218,948708,1216,22,54
219,948661,1244,25,70
220,948677,1237,23,63
221,948686,1238,25,51
222,948741,1179,28,52
223,948711,1218,29,42
224,948702,1210,35,53
225,948738,1169,32,61
226,948758,1166,20,56
227,948742,1201,16,41
228,948738,1200,14,48
229,948668,1269,17,46
230,948570,1365,12,53
231,948551,1400,13,36
232,948639,1311,8,42
233,948673,1293,4,30
234,948658,1303,6,33
235,948617,1341,10,32
236,948580,1361,10,49
237,948514,1409,13,64
238,948507,1403,8,82
239,948523,1383,7,87
240,948446,1449,12,93
241,948358,1532,12,98
242,948284,1616,17,83
243,948193,1723,18,66
244,948206,1714,13,67
245,948302,1625,18,55
246,948239,1679,30,52
247,948198,1723,29,50
248,948242,1680,29,49
249,948405,1524,18,53
250,948485,1450,23,42
251,948485,1456,18,41
252,948550,1394,13,43
253,948544,1393,10,53
254,948588,1352,15,45
255,948606,1323,23,48
256,948561,1372,21,46
257,948482,1444,15,59
258,948456,1474,8,62
259,948468,1469,5,58
260,948449,1481,6,64
261,948472,1471,9,48
262,948500,1426,13,61
263,948453,1446,23,78
264,948418,1488,23,71
265,948352,1537,26,85
266,948335,1553,21,91
267,948286,1584,15,115
268,948334,1534,14,118
269,948326,1537,21,116
270,948368,1513,8,111
271,948359,1501,11,129
272,948367,1481,11,141
273,948456,1367,13,164
274,948506,1300,17,177
275,948534,1269,15,182
276,948529,1247,28,196
277,948510,1297,23,170
278,948524,1278,25,173
279,948541,1296,17,146
280,948546,1288,12,154
281,948570,1275,8,147
282,948627,1248,10,115
283,948583,1283,13,121
284,948654,1246,11,89
285,948542,1352,17,89
286,948552,1345,17,86
