"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,949392,607,0,1
2,949337,663,0,0
3,949332,667,0,1
4,949266,733,0,1
5,949256,744,0,0
6,949259,741,0,0
7,949251,745,0,4
8,949277,719,0,4
9,949329,669,0,2
10,949320,672,0,8
11,949316,678,0,6
12,949309,684,0,7
13,949303,687,0,10
14,949324,668,0,8
15,949306,687,0,7
16,949331,661,0,8
17,949375,611,0,14
18,949424,553,0,23
19,949439,538,0,23
20,949495,479,0,26
21,949463,512,0,25
22,949521,461,0,18
23,949512,473,0,15
24,949563,425,0,12
25,949622,370,0,8
26,949644,347,0,9
27,949663,326,0,11
28,949686,300,0,14
29,949723,267,0,10
30,949720,264,0,16
31,949708,272,0,20
32,949690,285,0,25
33,949668,301,0,31
34,949690,279,0,31
35,949695,268,0,37
36,949741,228,0,31
37,949778,190,0,32
38,949792,181,0,27
39,949803,171,0,26
40,949814,163,0,23
41,949791,175,0,34
42,949810,148,0,42
43,949838,118,0,44
44,949825,115,0,60
45,949825,125,0,50
46,949830,112,0,58
47,949831,115,0,54
48,949848,106,0,46
49,949837,110,0,53
50,949839,97,0,64
51,949840,90,0,70
52,949823,103,0,74
53,949816,109,0,75
54,949826,103,0,71
55,949818,114,0,68
56,949830,98,0,72
57,949818,100,0,82
58,949810,102,0,88
59,949819,93,0,88
60,949814,97,0,89
61,949818,85,0,97
62,949795,91,0,114
63,949787,73,0,140
64,949790,68,0,142
65,949784,88,0,128
66,949848,43,0,109
67,949859,40,0,101
68,949865,37,0,98
69,949875,26,0,99
70,949859,18,0,123
71,949852,27,0,121
72,949863,35,0,102
73,949847,27,0,126
74,949821,23,0,156
75,949823,19,0,158
76,949830,20,0,150
77,949804,20,0,176
78,949800,14,0,186
79,949802,7,0,191
80,949788,1,0,211
81,949751,0,0,249
