"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,948594,890,516,0
2,948315,885,800,0
3,948043,871,1086,0
4,947665,885,1447,3
5,947271,948,1781,0
6,946759,954,2286,1
7,946208,964,2827,1
8,945570,993,3436,1
9,944868,1037,4094,1
10,944101,1054,4844,1
11,943352,1051,5595,2
12,942475,1089,6436,0
13,941502,1122,7374,2
14,940622,1156,8220,2
15,939674,1187,9137,2
16,938617,1216,10167,0
17,937480,1310,11207,3
18,936368,1399,12232,1
19,935191,1391,13414,4
20,933836,1442,14717,5
21,932513,1491,15991,5
22,931220,1573,17204,3
23,929975,1659,18360,6
24,928579,1750,19666,5
25,926893,1892,21210,5
26,925372,1950,22672,6
27,923784,2011,24200,5
28,922165,2049,25782,4
29,920344,2149,27497,10
30,918480,2150,29364,6
31,916664,2185,31143,8
32,914650,2189,33148,13
33,912627,2288,35080,5
34,910533,2376,37083,8
35,908362,2483,39148,7
36,906243,2539,41215,3
37,904124,2609,43265,2
38,901881,2726,45381,12
39,899407,2736,47845,12
40,897036,2748,50204,12
41,894397,2825,52768,10
42,891966,2978,55046,10
43,889178,3085,57721,16
44,886485,3187,60316,12
45,883724,3216,63042,18
46,880869,3305,65817,9
47,878066,3410,68517,7
48,875522,3365,71101,12
49,872531,3486,73956,27
50,869747,3651,76589,13
51,866791,3728,79466,15
52,863585,3816,82585,14
53,860388,3895,85687,30
54,857149,3984,88859,8
55,853483,4160,92342,15
56,850078,4274,95622,26
57,846483,4369,99134,14
58,842859,4480,102639,22
59,839368,4589,106028,15
60,835634,4711,109639,16
61,831380,4786,113809,25
62,827675,4985,117321,19
63,823945,5109,120922,24
64,819981,5153,124850,16
65,815975,5264,128734,27
66,811778,5469,132732,21
67,807905,5715,136351,29
68,804113,5970,139883,34
69,800197,6075,143700,28
70,796282,6248,147439,31
71,792117,6362,151494,27
72,787953,6555,155461,31
73,783653,6754,159540,53
74,779480,6868,163615,37
75,775354,6959,167649,38
76,771192,7131,171643,34
77,766943,7294,175728,35
78,762313,7469,180185,33
79,758037,7732,184193,38
80,753636,7874,188454,36
81,749148,8067,192752,33
82,744734,8265,196963,38
83,740045,8445,201467,43
84,735689,8620,205648,43
85,731474,8817,209672,37
86,726937,8982,214028,53
87,722178,9154,218613,55
88,717559,9332,223067,42
89,712510,9494,227953,43
90,707727,9573,232647,53
91,702751,9702,237498,49
92,697881,9868,242202,49
93,693018,10097,246836,49
94,688265,10357,251328,50
95,682809,10533,256591,67
96,677934,10709,261296,61
