"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,948950,1015,35,0
2,948935,1008,57,0
3,948926,994,80,0
4,948846,1065,89,0
5,948804,1085,111,0
6,948812,1070,117,1
7,948718,1138,143,1
8,948738,1114,147,1
9,948739,1112,148,1
10,948703,1145,152,0
11,948709,1134,157,0
12,948681,1159,160,0
13,948652,1199,147,2
14,948660,1185,152,3
15,948611,1244,140,5
16,948546,1281,172,1
17,948538,1275,187,0
18,948513,1315,172,0
19,948469,1335,196,0
20,948500,1323,177,0
21,948461,1349,190,0
22,948403,1391,205,1
23,948332,1437,231,0
24,948295,1489,216,0
25,948280,1505,212,3
26,948227,1556,210,7
27,948180,1595,218,7
28,948160,1628,208,4
29,948064,1727,202,7
30,947999,1789,203,9
31,947932,1853,209,6
32,947901,1900,196,3
33,947912,1886,199,3
34,947919,1869,206,6
35,947866,1924,199,11
36,947841,1950,192,17
37,947818,1982,188,12
38,947711,2073,201,15
39,947695,2077,218,10
40,947631,2116,245,8
41,947585,2181,231,3
42,947505,2223,265,7
43,947499,2212,273,16
44,947432,2289,265,14
45,947362,2334,295,9
46,947378,2345,272,5
47,947284,2423,291,2
48,947284,2424,290,2
49,947289,2430,276,5
50,947213,2503,279,5
51,947098,2586,307,9
52,947071,2630,296,3
53,947088,2624,280,8
54,946991,2721,279,9
55,946959,2761,276,4
56,946914,2785,290,11
57,946838,2848,304,10
58,946807,2855,320,18
59,946751,2935,303,11
60,946773,2939,281,7
61,946716,3010,261,13
62,946692,3049,245,14
63,946604,3082,289,25
64,946533,3149,291,27
65,946472,3202,306,20
66,946392,3282,303,23
67,946374,3288,319,19
68,946239,3401,336,24
69,946172,3463,340,25
70,946145,3493,330,32
71,946051,3578,336,35
72,946042,3578,340,40
73,945951,3665,346,38
74,945864,3749,344,43
75,945816,3827,312,45
76,945719,3898,343,40
77,945636,3968,352,44
78,945604,4020,334,42
79,945586,4015,371,28
80,945546,4060,371,23
81,945521,4103,359,17
82,945394,4223,367,16
83,945364,4300,324,12
84,945292,4340,356,12
85,945233,4422,333,12
86,945147,4509,329,15
87,945021,4586,382,11
88,944900,4742,350,8
89,944718,4905,361,16
90,944634,4975,379,12
91,944593,5015,383,9
92,944527,5075,386,12
93,944425,5174,392,9
94,944337,5261,386,16
95,944233,5356,393,18
96,944220,5374,378,28
97,944060,5487,434,19
98,943966,5587,427,20
99,943851,5666,456,27
100,943784,5762,439,15
101,943643,5865,477,15
102,943480,6010,491,19
103,943392,6101,493,14
104,943319,6182,488,11
105,943145,6362,480,13
106,943055,6439,488,18
107,942943,6511,518,28
108,942888,6585,498,29
109,942776,6699,493,32
110,942699,6739,528,34
111,942572,6842,557,29
112,942599,6869,512,20
113,942499,6941,537,23
114,942395,7039,534,32
115,942277,7137,540,46
116,942093,7356,513,38
117,942038,7390,534,38
118,941917,7468,564,51
119,941741,7644,553,62
120,941665,7701,578,56
121,941563,7763,624,50
122,941450,7889,612,49
123,941322,8029,591,58
124,941179,8180,584,57
125,940938,8431,571,60
126,940850,8537,558,55
127,940766,8634,543,57
128,940628,8752,573,47
129,940460,8890,609,41
130,940339,9030,594,37
131,940250,9078,626,46
132,940158,9179,634,29
133,939940,9400,619,41
134,939732,9564,652,52
135,939619,9679,636,66
136,939488,9777,669,66
137,939375,9936,637,52
138,939224,10045,676,55
139,939119,10146,692,43
140,939017,10185,763,35
141,939000,10253,716,31
142,938787,10442,754,17
143,938664,10520,792,24
144,938519,10704,762,15
145,938376,10774,821,29
146,938273,10886,813,28
147,938135,11032,810,23
148,938081,11117,776,26
149,937899,11290,787,24
150,937872,11373,732,23
151,937694,11524,754,28
152,937548,11643,782,27
153,937384,11774,806,36
154,937269,11942,752,37
155,937146,12037,760,57
156,936972,12183,791,54
157,936812,12402,750,36
158,936731,12470,753,46
159,936540,12640,786,34
160,936401,12803,770,26
161,936309,12936,729,26
162,936156,13007,803,34
163,936057,13129,782,32
164,935813,13332,814,41
165,935620,13512,816,52
166,935542,13585,808,65
167,935345,13797,803,55
168,935193,13947,822,38
169,935028,14136,803,33
170,934928,14293,750,29
