"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,943971,6022,0,7
2,944252,5739,0,9
3,944817,5168,0,15
4,945104,4884,0,12
5,945507,4478,0,15
6,945768,4217,0,15
7,945994,3994,0,12
8,946222,3758,0,20
9,946363,3608,0,29
10,946582,3387,0,31
11,946748,3208,0,44
12,946841,3110,0,49
13,946968,2978,0,54
14,947095,2829,0,76
15,947278,2653,0,69
16,947441,2494,0,65
17,947620,2320,0,60
18,947768,2189,0,43
19,947890,2068,0,42
20,947906,2036,0,58
21,948045,1907,0,48
22,948231,1714,0,55
23,948388,1550,0,62
24,948520,1429,0,51
25,948649,1307,0,44
26,948751,1192,0,57
27,948787,1175,0,38
28,948926,1042,0,32
29,949062,916,0,22
30,949114,866,0,20
31,949152,814,0,34
32,949189,770,0,41
33,949208,741,0,51
34,949252,696,0,52
35,949268,674,0,58
36,949328,605,0,67
37,949388,548,0,64
38,949462,465,0,73
39,949540,384,0,76
40,949513,407,0,80
41,949551,356,0,93
42,949559,319,0,122
43,949602,275,0,123
44,949630,252,0,118
45,949668,225,0,107
46,949700,191,0,109
47,949694,206,0,100
48,949708,204,0,88
49,949746,176,0,78
50,949776,133,0,91
51,949791,116,0,93
52,949781,117,0,102
53,949816,106,0,78
54,949800,101,0,99
55,949795,98,0,107
56,949802,81,0,117
57,949800,78,0,122
58,949814,81,0,105
59,949841,69,0,90
60,949842,50,0,108
61,949893,24,0,83
62,949893,37,0,70
63,949901,38,0,61
64,949885,37,0,78
65,949896,45,0,59
66,949904,52,0,44
67,949909,48,0,43
68,949917,47,0,36
69,949906,51,0,43
70,949911,38,0,51
71,949914,30,0,56
72,949915,30,0,55
73,949927,23,0,50
74,949926,20,0,54
75,949911,25,0,64
76,949933,25,0,42
77,949940,13,0,47
78,949952,4,0,44
79,949958,3,0,39
80,949950,3,0,47
81,949946,4,0,50
82,949960,1,0,39
83,949965,1,0,34
84,949972,0,0,28
