"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,948953,1047,0,0
2,948941,1059,0,0
3,948991,1003,0,6
4,949001,989,0,10
5,949023,971,0,6
6,949050,946,0,4
7,949073,921,0,6
8,949122,871,0,7
9,949145,849,0,6
10,949121,874,0,5
11,949111,888,0,1
12,949093,907,0,0
13,949091,908,0,1
14,949083,917,0,0
15,949059,939,0,2
16,949056,943,0,1
17,949086,914,0,0
18,949140,860,0,0
19,949117,883,0,0
20,949101,899,0,0
21,949095,905,0,0
22,949154,844,0,2
23,949160,840,0,0
24,949150,850,0,0
25,949184,816,0,0
26,949168,832,0,0
27,949159,840,0,1
28,949226,772,0,2
29,949234,765,0,1
30,949273,724,0,3
31,949301,695,0,4
32,949297,700,0,3
33,949302,694,0,4
34,949328,667,0,5
35,949336,657,0,7
36,949325,668,0,7
37,949325,658,0,17
38,949364,623,0,13
39,949390,599,0,11
40,949432,558,0,10
41,949406,585,0,9
42,949402,593,0,5
43,949391,597,0,12
44,949397,593,0,10
45,949376,621,0,3
46,949401,594,0,5
47,949382,616,0,2
48,949405,591,0,4
49,949452,541,0,7
50,949454,541,0,5
51,949431,558,0,11
52,949419,573,0,8
53,949456,538,0,6
54,949442,554,0,4
55,949458,538,0,4
56,949465,528,0,7
57,949512,480,0,8
58,949558,430,0,12
59,949588,403,0,9
60,949586,406,0,8
61,949579,412,0,9
62,949598,387,0,15
63,949606,371,0,23
64,949606,372,0,22
65,949600,372,0,28
66,949598,372,0,30
67,949610,368,0,22
68,949611,363,0,26
69,949603,380,0,17
70,949603,371,0,26
71,949618,356,0,26
72,949633,337,0,30
73,949649,325,0,26
74,949652,316,0,32
75,949680,296,0,24
76,949664,310,0,26
77,949690,283,0,27
78,949706,272,0,22
79,949721,258,0,21
80,949736,248,0,16
81,949741,240,0,19
82,949735,249,0,16
83,949762,227,0,11
84,949773,211,0,16
85,949790,193,0,17
86,949811,182,0,7
87,949813,185,0,2
88,949827,170,0,3
89,949828,170,0,2
90,949848,151,0,1
91,949815,184,0,1
92,949818,181,0,1
93,949853,146,0,1
94,949855,145,0,0
95,949857,143,0,0
96,949875,125,0,0
97,949887,112,0,1
98,949874,126,0,0
99,949885,115,0,0
100,949878,122,0,0
101,949878,122,0,0
102,949885,115,0,0
103,949867,133,0,0
104,949882,118,0,0
105,949879,121,0,0
106,949894,106,0,0
107,949908,92,0,0
108,949915,85,0,0
109,949905,95,0,0
110,949904,96,0,0
111,949925,75,0,0
112,949924,76,0,0
113,949926,74,0,0
114,949934,66,0,0
115,949926,74,0,0
116,949937,63,0,0
117,949935,65,0,0
118,949924,76,0,0
119,949935,65,0,0
120,949947,53,0,0
121,949949,51,0,0
122,949957,43,0,0
123,949956,44,0,0
124,949956,44,0,0
125,949948,51,0,1
126,949947,52,0,1
127,949960,40,0,0
128,949968,32,0,0
129,949967,33,0,0
130,949964,36,0,0
131,949964,36,0,0
132,949967,33,0,0
133,949976,24,0,0
134,949972,28,0,0
135,949969,31,0,0
136,949962,38,0,0
137,949963,37,0,0
138,949960,40,0,0
139,949960,40,0,0
140,949956,43,0,1
141,949953,47,0,0
142,949951,49,0,0
143,949968,32,0,0
144,949973,27,0,0
145,949976,24,0,0
146,949974,26,0,0
147,949965,35,0,0
148,949959,41,0,0
149,949952,48,0,0
150,949941,59,0,0
151,949939,61,0,0
152,949937,63,0,0
153,949941,59,0,0
154,949951,49,0,0
155,949951,49,0,0
156,949960,40,0,0
157,949970,30,0,0
158,949969,31,0,0
159,949968,32,0,0
160,949958,42,0,0
161,949958,42,0,0
162,949958,42,0,0
163,949957,43,0,0
164,949948,52,0,0
165,949958,42,0,0
166,949957,43,0,0
167,949955,45,0,0
168,949954,46,0,0
169,949967,33,0,0
