"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,949625,375,0,0
2,949668,332,0,0
3,949690,309,1,0
4,949711,288,1,0
5,949742,256,2,0
6,949757,241,2,0
7,949766,233,1,0
8,949776,223,1,0
9,949785,214,1,0
10,949815,185,0,0
11,949789,211,0,0
12,949785,215,0,0
13,949799,201,0,0
14,949823,176,1,0
15,949811,189,0,0
16,949829,171,0,0
17,949836,164,0,0
18,949824,176,0,0
19,949819,181,0,0
20,949847,152,0,1
21,949844,155,0,1
22,949853,147,0,0
23,949836,164,0,0
24,949869,131,0,0
25,949868,132,0,0
26,949867,133,0,0
27,949884,116,0,0
28,949880,120,0,0
29,949885,115,0,0
30,949902,98,0,0
31,949911,89,0,0
32,949918,82,0,0
33,949925,75,0,0
34,949943,57,0,0
35,949939,61,0,0
36,949951,49,0,0
37,949946,54,0,0
38,949940,60,0,0
39,949949,51,0,0
40,949968,32,0,0
41,949980,20,0,0
42,949982,18,0,0
43,949981,19,0,0
44,949977,23,0,0
45,949978,22,0,0
46,949978,22,0,0
47,949976,24,0,0
48,949968,32,0,0
49,949968,32,0,0
50,949976,24,0,0
51,949960,40,0,0
52,949970,30,0,0
53,949969,31,0,0
54,949978,22,0,0
55,949963,37,0,0
56,949971,29,0,0
57,949977,23,0,0
58,949978,22,0,0
59,949979,21,0,0
60,949982,18,0,0
61,949983,17,0,0
62,949988,12,0,0
63,949988,12,0,0
64,949989,11,0,0
65,949989,11,0,0
66,949992,8,0,0
67,949992,8,0,0
68,949995,5,0,0
69,949999,1,0,0
70,949999,1,0,0
71,949999,1,0,0
72,950000,0,0,0
