"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,21544,691887,234977,1592
2,7423,738929,202549,1099
3,2052,781064,166017,867
4,560,815818,132768,854
5,146,844078,104978,798
6,34,866885,82394,687
7,5,885033,64282,680
8,4,899263,50041,692
9,0,909971,39384,645
10,0,918352,30917,731
11,0,925172,24078,750
12,0,930701,18617,682
13,0,934839,14478,683
14,0,937967,11338,695
15,0,940461,8875,664
16,0,942247,7056,697
17,0,943664,5628,708
18,0,944792,4471,737
19,0,945769,3522,709
20,0,946533,2713,754
21,0,947129,2092,779
22,0,947600,1614,786
23,0,948094,1230,676
24,0,948408,938,654
25,0,948572,728,700
26,0,948744,554,702
27,0,948852,437,711
28,0,948994,285,721
29,0,949094,200,706
30,0,949106,168,726
31,0,949290,99,611
32,0,949216,68,716
33,0,949200,44,756
34,0,949268,44,688
35,0,949300,27,673
36,0,949256,19,725
37,0,949259,21,720
38,0,949224,19,757
39,0,949271,14,715
40,0,949276,10,714
41,0,949281,3,716
42,0,949302,4,694
43,0,949304,3,693
44,0,949319,2,679
45,0,949214,0,786
