"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,941220,8725,0,55
2,941210,8740,0,50
3,941245,8688,0,67
4,941321,8596,0,83
5,941431,8492,0,77
6,941505,8416,0,79
7,941641,8253,0,106
8,941811,8076,0,113
9,941905,7965,0,130
10,942059,7789,0,152
11,942245,7590,0,165
12,942177,7624,0,199
13,942395,7397,0,208
14,942594,7177,0,229
15,942687,7068,0,245
16,942727,7056,0,217
17,942852,6943,0,205
18,942930,6854,0,216
19,942987,6770,0,243
20,942974,6779,0,247
21,943043,6697,0,260
22,943085,6626,0,289
23,943188,6538,0,274
24,943377,6321,0,302
25,943512,6172,0,316
26,943432,6257,0,311
27,943517,6165,0,318
28,943522,6129,0,349
29,943595,6018,0,387
30,943717,5895,0,388
31,943800,5804,0,396
32,943905,5691,0,404
33,944069,5525,0,406
34,944040,5535,0,425
35,944095,5495,0,410
36,944318,5264,0,418
37,944405,5163,0,432
38,944338,5206,0,456
39,944457,5045,0,498
40,944611,4860,0,529
41,944796,4694,0,510
42,944800,4671,0,529
43,944904,4582,0,514
44,944943,4545,0,512
45,944905,4525,0,570
46,944872,4523,0,605
47,944933,4441,0,626
48,945051,4355,0,594
49,945023,4398,0,579
50,945091,4328,0,581
51,945237,4222,0,541
52,945265,4222,0,513
53,945432,4041,0,527
54,945575,3905,0,520
55,945546,3921,0,533
56,945620,3884,0,496
57,945609,3833,0,558
58,945518,3868,0,614
59,945533,3814,0,653
60,945674,3711,0,615
61,945777,3588,0,635
62,945836,3493,0,671
63,945793,3495,0,712
64,945956,3379,0,665
65,946003,3350,0,647
66,946143,3184,0,673
67,946150,3145,0,705
68,946170,3122,0,708
69,946252,3051,0,697
70,946218,3145,0,637
71,946234,3094,0,672
72,946162,3144,0,694
73,946174,3163,0,663
74,946084,3270,0,646
75,946262,3115,0,623
76,946294,3132,0,574
77,946405,3035,0,560
78,946417,2996,0,587
79,946471,2967,0,562
80,946477,2979,0,544
81,946507,2971,0,522
82,946625,2859,0,516
83,946727,2727,0,546
84,946808,2632,0,560
85,946876,2566,0,558
86,946840,2593,0,567
87,946842,2598,0,560
88,946868,2560,0,572
89,946932,2493,0,575
90,946881,2571,0,548
91,946924,2562,0,514
92,947050,2466,0,484
93,947035,2452,0,513
94,947075,2412,0,513
95,947196,2319,0,485
96,947233,2281,0,486
97,947215,2293,0,492
98,947307,2186,0,507
99,947323,2173,0,504
100,947331,2150,0,519
101,947452,2056,0,492
102,947546,1977,0,477
103,947565,1954,0,481
104,947626,1919,0,455
105,947681,1876,0,443
106,947665,1860,0,475
107,947666,1860,0,474
108,947735,1803,0,462
109,947755,1754,0,491
110,947746,1764,0,490
111,947765,1759,0,476
112,947809,1697,0,494
113,947803,1691,0,506
114,947809,1661,0,530
115,947827,1631,0,542
116,947952,1532,0,516
117,948044,1439,0,517
118,947999,1456,0,545
119,948014,1440,0,546
120,948060,1415,0,525
