"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,948886,1040,73,1
2,948863,1024,110,3
3,948808,1046,141,5
4,948809,1050,139,2
5,948798,1045,156,1
6,948798,1031,168,3
7,948778,1050,169,3
8,948728,1092,177,3
9,948693,1099,202,6
10,948705,1080,207,8
11,948700,1065,227,8
12,948689,1081,227,3
13,948663,1099,235,3
14,948652,1082,263,3
15,948663,1062,273,2
16,948639,1059,299,3
17,948633,1025,338,4
18,948606,1036,351,7
19,948552,1101,343,4
20,948592,1059,345,4
21,948583,1082,332,3
22,948584,1091,323,2
23,948555,1093,348,4
24,948558,1120,319,3
25,948509,1168,322,1
26,948445,1238,313,4
27,948454,1208,334,4
28,948445,1194,359,2
29,948474,1201,322,3
30,948489,1191,312,8
31,948496,1176,315,13
32,948505,1164,324,7
33,948528,1152,315,5
34,948488,1162,348,2
35,948482,1162,353,3
36,948473,1188,334,5
37,948461,1225,311,3
38,948419,1257,323,1
39,948349,1296,352,3
40,948401,1276,320,3
41,948398,1280,313,9
42,948355,1332,301,12
43,948284,1373,322,21
44,948285,1389,311,15
45,948275,1375,335,15
46,948256,1382,341,21
47,948247,1365,369,19
48,948242,1395,343,20
49,948207,1432,345,16
50,948221,1410,355,14
51,948214,1384,394,8
52,948216,1368,406,10
53,948211,1363,414,12
54,948206,1391,391,12
55,948169,1429,387,15
56,948112,1454,413,21
57,948058,1486,427,29
58,948036,1473,466,25
59,948107,1414,452,27
60,948050,1463,470,17
61,947996,1511,481,12
62,947930,1550,508,12
63,947897,1557,528,18
64,947908,1593,482,17
65,947871,1620,494,15
66,947893,1632,460,15
67,947885,1615,485,15
68,947835,1677,467,21
69,947871,1646,468,15
70,947853,1677,457,13
71,947854,1686,453,7
72,947878,1657,459,6
73,947828,1705,453,14
74,947846,1726,414,14
75,947831,1721,433,15
76,947831,1706,446,17
77,947759,1740,488,13
78,947753,1736,504,7
79,947784,1663,538,15
80,947734,1738,523,5
81,947694,1782,521,3
82,947693,1790,508,9
83,947728,1785,478,9
84,947675,1870,450,5
85,947673,1882,440,5
86,947628,1933,433,6
87,947603,1981,414,2
88,947545,2018,430,7
89,947524,2046,419,11
90,947494,2073,422,11
91,947488,2079,417,16
92,947470,2071,442,17
93,947340,2204,451,5
94,947327,2267,401,5
95,947274,2292,431,3
96,947190,2359,450,1
97,947149,2357,492,2
98,947133,2371,495,1
99,947049,2441,506,4
100,947012,2497,486,5
101,946950,2553,490,7
102,946887,2598,505,10
103,946846,2619,529,6
104,946836,2639,515,10
105,946812,2664,504,20
106,946831,2645,511,13
107,946787,2677,524,12
108,946762,2644,576,18
109,946686,2674,623,17
110,946657,2732,601,10
111,946658,2780,554,8
112,946669,2768,556,7
113,946594,2833,568,5
114,946676,2744,570,10
115,946602,2811,574,13
116,946607,2812,572,9
117,946569,2879,532,20
118,946564,2834,577,25
119,946496,2877,601,26
120,946455,2936,591,18
121,946423,2983,575,19
122,946349,3073,565,13
123,946363,3093,533,11
124,946334,3111,540,15
125,946269,3184,540,7
126,946216,3240,538,6
127,946126,3343,529,2
128,946177,3324,496,3
129,946204,3294,494,8
130,946164,3279,548,9
131,946129,3353,508,10
132,946048,3395,541,16
133,946012,3456,520,12
134,945956,3488,544,12
135,945861,3541,587,11
136,945882,3528,579,11
137,945809,3550,629,12
138,945764,3566,656,14
139,945800,3581,604,15
140,945718,3656,601,25
141,945660,3735,581,24
142,945573,3812,589,26
143,945614,3774,588,24
144,945609,3766,591,34
145,945574,3782,614,30
146,945536,3810,634,20
147,945479,3880,624,17
148,945454,3900,628,18
149,945521,3878,580,21
150,945424,3924,631,21
151,945406,3923,658,13
152,945354,3957,674,15
153,945305,4038,644,13
154,945263,4073,645,19
155,945255,4059,667,19
156,945234,4092,663,11
157,945180,4132,677,11
158,945124,4197,666,13
159,945110,4212,662,16
160,945062,4261,663,14
161,945078,4258,654,10
162,945155,4218,618,9
163,945045,4290,649,16
164,945015,4333,640,12
165,944969,4369,653,9
166,944919,4404,672,5
167,944858,4456,680,6
168,944765,4527,697,11
169,944708,4602,676,14
170,944630,4670,683,17
171,944594,4712,688,6
172,944415,4839,736,10
173,944341,4852,791,16
174,944287,4889,802,22
175,944269,4947,758,26
176,944228,4994,747,31
177,944147,5090,720,43
178,944080,5108,769,43
179,944043,5100,822,35
180,944011,5161,796,32
181,943918,5210,830,42
182,943880,5287,790,43
183,943794,5308,850,48
184,943701,5383,866,50
185,943719,5401,840,40
186,943675,5454,826,45
187,943621,5489,838,52
188,943624,5528,801,47
189,943591,5602,756,51
190,943576,5638,735,51
191,943508,5736,708,48
192,943580,5653,713,54
193,943527,5693,731,49
194,943434,5810,703,53
195,943445,5844,653,58
196,943422,5849,667,62
197,943453,5791,703,53
198,943286,5958,706,50
199,943299,5977,675,49
200,943185,6023,728,64
201,943127,6077,723,73
202,943098,6068,764,70
203,943088,6103,747,62
204,943045,6156,746,53
205,942979,6194,768,59
206,942954,6185,812,49
207,942945,6135,873,47
208,942815,6256,878,51
209,942700,6364,879,57
210,942650,6379,914,57
211,942627,6335,974,64
212,942676,6383,877,64
213,942567,6470,902,61
214,942534,6520,901,45
215,942537,6523,900,40
216,942422,6599,921,58
217,942409,6626,917,48
218,942448,6582,927,43
219,942419,6596,946,39
220,942396,6628,934,42
221,942346,6697,915,42
222,942320,6709,938,33
223,942282,6832,852,34
224,942183,6899,874,44
225,942122,6973,881,24
226,942113,6993,868,26
227,942058,7043,865,34
228,942060,7064,850,26
229,941978,7107,887,28
230,941927,7147,894,32
231,941857,7226,893,24
232,941837,7259,882,22
233,941720,7360,899,21
234,941671,7384,925,20
235,941661,7405,914,20
236,941618,7450,910,22
237,941484,7647,859,10
238,941302,7761,926,11
239,941244,7819,919,18
240,941146,7913,927,14
241,941069,7959,947,25
242,940957,8048,966,29
243,940870,8115,995,20
244,940794,8210,981,15
245,940752,8266,965,17
246,940660,8386,933,21
247,940587,8465,920,28
248,940609,8485,872,34
249,940584,8554,827,35
250,940530,8569,860,41
251,940442,8647,866,45
252,940442,8611,873,74
253,940423,8619,880,78
254,940472,8650,811,67
255,940425,8653,860,62
256,940337,8720,868,75
257,940258,8784,885,73
258,940201,8855,888,56
259,940087,8930,925,58
260,940007,9036,897,60
261,939925,9117,901,57
262,939846,9153,948,53
263,939767,9209,985,39
264,939696,9300,974,30
265,939575,9436,957,32
266,939516,9497,968,19
267,939437,9591,946,26
268,939252,9683,1040,25
269,939185,9728,1061,26
270,939086,9776,1112,26
271,939155,9768,1048,29
272,938985,9905,1086,24
273,938880,10028,1074,18
274,938744,10197,1035,24
275,938689,10307,986,18
276,938565,10392,1026,17
277,938459,10450,1069,22
278,938341,10548,1083,28
279,938267,10628,1077,28
280,938116,10691,1160,33
281,938034,10797,1142,27
282,937972,10916,1074,38
283,937795,11041,1126,38
284,937726,11128,1125,21
285,937636,11192,1148,24
286,937579,11281,1109,31
287,937520,11371,1082,27
288,937377,11457,1130,36
289,937394,11466,1101,39
290,937139,11733,1086,42
291,937028,11849,1086,37
292,936937,11908,1119,36
293,936836,11926,1188,50
294,936743,11986,1225,46
295,936716,12056,1188,40
296,936627,12172,1152,49
297,936648,12167,1126,59
298,936490,12306,1150,54
299,936383,12384,1176,57
300,936332,12505,1081,82
301,936253,12523,1130,94
302,936234,12615,1051,100
303,936204,12606,1092,98
304,936118,12648,1148,86
305,936050,12660,1200,90
306,935961,12769,1189,81
307,935903,12957,1068,72
308,935746,13113,1074,67
309,935609,13227,1078,86
310,935573,13248,1088,91
311,935490,13274,1144,92
312,935352,13339,1211,98
313,935263,13442,1208,87
314,935111,13575,1229,85
315,934904,13723,1294,79
316,934706,13884,1320,90
317,934599,13951,1363,87
318,934425,14069,1412,94
319,934421,14124,1353,102
320,934332,14228,1348,92
321,934291,14286,1347,76
322,934254,14341,1338,67
323,934151,14405,1379,65
324,934134,14455,1356,55
325,934049,14543,1359,49
326,934004,14630,1318,48
327,933922,14740,1277,61
328,933732,14922,1300,46
329,933679,14997,1279,45
330,933514,15145,1288,53
331,933483,15171,1310,36
332,933406,15197,1359,38
333,933352,15296,1327,25
334,933277,15452,1257,14
335,933112,15554,1317,17
336,932966,15674,1347,13
337,932833,15777,1371,19
338,932814,15800,1356,30
339,932768,15837,1373,22
340,932746,15884,1328,42
341,932670,15987,1291,52
342,932555,16087,1303,55
343,932391,16205,1352,52
344,932343,16267,1326,64
345,932238,16401,1294,67
346,932195,16484,1266,55
347,932119,16530,1286,65
348,932100,16554,1269,77
349,931988,16649,1291,72
350,931864,16770,1295,71
351,931743,16817,1348,92
352,931719,16895,1308,78
353,931482,17129,1311,78
354,931397,17268,1256,79
355,931268,17410,1248,74
356,931267,17406,1262,65
357,931146,17484,1302,68
358,930954,17694,1295,57
359,930888,17693,1366,53
360,930860,17694,1385,61
361,930711,17842,1372,75
362,930612,17978,1324,86
363,930535,18015,1372,78
364,930298,18199,1447,56
365,930217,18322,1386,75
366,930006,18494,1405,95
367,930007,18435,1449,109
368,929947,18521,1437,95
369,929678,18742,1490,90
370,929598,18792,1524,86
371,929455,19001,1468,76
372,929354,19143,1444,59
373,929165,19283,1496,56
374,928934,19460,1558,48
375,928837,19521,1573,69
376,928618,19742,1555,85
377,928526,19829,1552,93
378,928328,20032,1579,61
379,928251,20090,1600,59
380,928131,20152,1635,82
381,927996,20385,1542,77
382,927857,20507,1555,81
383,927874,20482,1553,91
384,927816,20573,1527,84
385,927636,20659,1605,100
386,927636,20721,1537,106
387,927621,20744,1525,110
388,927531,20875,1494,100
389,927335,21034,1541,90
390,927285,21109,1508,98
391,927126,21157,1601,116
392,926917,21358,1614,111
393,926836,21361,1689,114
394,926736,21522,1638,104
395,926615,21606,1688,91
396,926494,21776,1640,90
397,926335,21912,1676,77
398,926270,21972,1666,92
399,926077,22166,1667,90
400,926076,22185,1625,114
401,926037,22208,1624,131
402,925856,22345,1664,135
403,925748,22451,1658,143
404,925642,22615,1603,140
405,925449,22804,1624,123
406,925414,22855,1602,129
407,925250,23029,1606,115
408,925044,23152,1704,100
409,924933,23225,1742,100
410,924832,23368,1704,96
411,924699,23416,1787,98
412,924588,23583,1710,119
413,924534,23597,1742,127
414,924500,23640,1747,113
415,924308,23841,1749,102
416,924107,24083,1716,94
417,923965,24267,1661,107
418,923909,24300,1694,97
419,923923,24360,1609,108
420,923824,24463,1585,128
421,923717,24551,1601,131
422,923607,24640,1600,153
423,923440,24829,1604,127
424,923325,24960,1577,138
425,923222,25044,1599,135
426,923167,25150,1562,121
427,923061,25240,1564,135
428,922823,25430,1603,144
429,922787,25539,1541,133
