"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,949064,933,0,3
2,949041,959,0,0
3,949058,941,0,1
4,949020,979,0,1
5,949025,975,0,0
6,949004,996,0,0
7,948988,1012,0,0
8,948960,1040,0,0
9,948863,1137,0,0
10,948815,1185,0,0
11,948774,1226,0,0
12,948718,1279,0,3
13,948670,1326,0,4
14,948634,1362,0,4
15,948623,1372,0,5
16,948543,1453,0,4
17,948433,1563,0,4
18,948458,1540,0,2
19,948535,1461,0,4
20,948478,1515,0,7
21,948432,1564,0,4
22,948426,1571,0,3
23,948368,1632,0,0
24,948377,1623,0,0
25,948319,1678,0,3
26,948235,1762,0,3
27,948295,1702,0,3
28,948294,1698,0,8
29,948284,1711,0,5
30,948311,1674,0,15
31,948280,1696,0,24
32,948369,1602,0,29
33,948388,1571,0,41
34,948405,1551,0,44
35,948466,1484,0,50
36,948459,1488,0,53
37,948377,1564,0,59
38,948441,1507,0,52
39,948355,1590,0,55
40,948303,1635,0,62
41,948284,1652,0,64
42,948280,1642,0,78
43,948208,1692,0,100
44,948211,1672,0,117
45,948104,1778,0,118
46,948089,1794,3,114
47,948100,1777,3,120
48,948016,1868,1,115
49,947996,1887,1,116
50,948016,1888,1,95
51,947924,1987,0,89
52,947925,1986,0,89
53,947926,1981,0,93
54,947957,1952,0,91
55,947881,2034,0,85
56,947900,2024,0,76
57,947929,2007,0,64
58,947991,1931,0,78
59,947990,1944,0,66
60,947997,1945,0,58
61,947956,1989,0,55
62,947880,2060,0,60
63,947922,2013,0,65
64,947886,2055,0,59
65,947878,2078,0,44
66,947849,2119,0,32
67,947927,2044,0,29
68,947879,2098,0,23
69,947897,2069,0,34
70,947868,2088,0,44
71,947904,2050,0,46
72,947952,2024,0,24
73,947885,2087,0,28
74,947987,1976,0,37
75,947984,1978,0,38
76,947861,2108,0,31
77,947768,2198,0,34
78,947667,2306,0,27
79,947692,2276,0,32
80,947717,2250,0,33
81,947709,2242,0,49
82,947712,2251,0,37
83,947709,2254,0,37
84,947742,2214,0,44
85,947733,2206,0,61
86,947732,2203,0,65
87,947807,2120,0,73
88,947913,1994,0,93
89,947862,2025,0,113
90,947836,2057,0,107
91,947932,1966,0,102
92,947989,1909,0,102
93,947867,2023,0,110
94,947797,2091,0,112
95,947735,2133,0,132
96,947630,2225,1,144
97,947566,2304,1,129
98,947499,2364,1,136
99,947575,2300,1,124
100,947623,2279,1,97
101,947625,2274,2,99
102,947623,2292,1,84
103,947650,2265,0,85
104,947677,2231,0,92
105,947737,2183,0,80
106,947684,2220,0,96
107,947628,2276,0,96
108,947592,2319,0,89
109,947623,2300,0,77
110,947622,2308,0,70
111,947703,2227,0,70
112,947746,2175,0,79
113,947860,2047,0,93
114,947928,1967,0,105
115,947903,1998,0,99
116,947945,1966,0,89
117,948069,1842,0,89
118,948039,1900,0,61
119,948088,1855,0,57
120,948081,1858,0,61
121,948076,1859,0,65
122,948069,1848,0,83
123,948059,1849,0,92
124,948035,1867,0,98
125,947965,1926,0,109
126,947903,1993,0,104
127,947879,2011,2,108
128,947894,1969,3,134
129,947952,1897,8,143
130,947884,1981,9,126
131,947889,1949,11,151
132,948027,1788,7,178
133,948042,1780,6,172
134,948028,1781,3,188
135,948069,1740,7,184
136,948101,1699,3,197
137,948047,1753,2,198
138,947962,1818,1,219
139,947868,1881,1,250
140,947849,1921,1,229
141,947787,1963,0,250
142,947798,1938,0,264
143,947783,1925,0,292
144,947774,1941,2,283
145,947748,1957,2,293
146,947724,1989,0,287
147,947759,1978,0,263
148,947733,2004,0,263
149,947696,2045,0,259
150,947699,2053,0,248
151,947677,2039,0,284
152,947704,2026,0,270
153,947765,1957,2,276
154,947833,1925,1,241
155,947871,1926,3,200
156,947933,1848,0,219
157,947990,1783,0,227
158,947936,1888,0,176
159,947910,1898,0,192
160,947982,1826,0,192
161,948009,1774,0,217
162,948010,1766,0,224
163,947969,1827,0,204
164,947985,1822,0,193
165,947959,1862,0,179
166,948018,1796,0,186
167,948088,1732,0,180
168,948177,1667,0,156
169,948215,1621,0,164
170,948211,1614,0,175
171,948288,1554,0,158
172,948461,1399,0,140
173,948527,1338,0,135
174,948486,1382,0,132
175,948525,1332,0,143
176,948564,1268,0,168
177,948590,1248,0,162
178,948624,1228,0,148
179,948722,1142,0,136
180,948723,1124,0,153
181,948729,1126,0,145
182,948679,1198,0,123
183,948806,1082,1,111
184,948739,1144,0,117
185,948714,1173,0,113
186,948603,1283,0,114
187,948567,1316,0,117
188,948538,1327,0,135
189,948512,1362,3,123
190,948486,1376,3,135
191,948482,1376,0,142
192,948477,1408,0,115
193,948414,1459,0,127
194,948380,1473,0,147
195,948381,1441,0,178
196,948350,1444,0,206
197,948241,1519,0,240
198,948241,1495,0,264
199,948262,1495,0,243
200,948326,1432,0,242
201,948367,1385,0,248
202,948328,1401,0,271
203,948339,1417,0,244
204,948215,1502,0,283
205,948248,1452,0,300
206,948257,1450,0,293
207,948251,1466,0,283
208,948215,1499,0,286
209,948283,1427,0,290
210,948292,1387,0,321
211,948295,1393,0,312
212,948281,1401,0,318
213,948343,1396,0,261
214,948256,1455,0,289
215,948229,1453,0,318
216,948275,1413,0,312
217,948304,1358,0,338
218,948210,1450,0,340
219,948167,1483,0,350
220,948182,1489,0,329
221,948227,1450,0,323
222,948261,1407,0,332
223,948328,1390,0,282
224,948241,1466,0,293
225,948309,1400,0,291
226,948350,1403,0,247
227,948399,1374,0,227
228,948417,1367,0,216
229,948385,1413,0,202
230,948327,1462,0,211
231,948339,1438,0,223
232,948315,1448,0,237
233,948267,1537,0,196
234,948180,1625,0,195
235,948167,1632,0,201
236,948145,1662,0,193
237,948151,1672,0,177
238,948127,1688,0,185
239,948158,1656,0,186
240,948133,1687,1,179
241,948161,1641,0,198
242,948104,1649,0,247
243,948134,1655,0,211
244,948167,1620,0,213
245,948230,1582,0,188
246,948228,1582,0,190
247,948234,1590,0,176
248,948225,1557,0,218
249,948199,1596,0,205
250,948261,1504,0,235
251,948205,1551,0,244
252,948237,1512,0,251
253,948266,1464,0,270
254,948286,1410,0,304
255,948289,1414,0,297
256,948180,1497,0,323
257,948165,1543,0,292
258,948088,1598,0,314
259,948086,1563,0,351
260,948152,1499,0,349
261,948133,1533,0,334
262,948140,1563,0,297
263,948163,1528,0,309
264,948163,1547,0,290
265,948241,1471,0,288
266,948267,1454,0,279
267,948280,1446,0,274
268,948338,1410,0,252
269,948329,1444,0,227
270,948360,1446,0,194
271,948381,1452,0,167
272,948419,1420,0,161
273,948440,1397,0,163
274,948420,1432,0,148
275,948295,1538,0,167
276,948393,1452,0,155
277,948369,1486,0,145
278,948325,1512,0,163
279,948284,1550,0,166
280,948273,1555,0,172
281,948301,1548,0,151
282,948349,1520,0,131
283,948344,1497,0,159
284,948427,1415,0,158
285,948361,1459,0,180
286,948372,1456,0,172
287,948290,1515,0,195
288,948352,1488,0,160
289,948429,1429,0,142
290,948499,1360,0,141
291,948491,1357,0,152
292,948448,1421,0,131
293,948475,1406,2,117
294,948507,1382,1,110
295,948500,1404,2,94
296,948543,1369,2,86
297,948490,1414,2,94
298,948517,1382,3,98
299,948441,1446,2,111
300,948466,1428,1,105
301,948434,1415,3,148
302,948466,1398,3,133
303,948528,1352,1,119
304,948510,1394,0,96
305,948493,1392,0,115
306,948441,1458,0,101
307,948403,1492,0,105
308,948444,1458,0,98
309,948438,1469,0,93
310,948396,1494,0,110
311,948467,1420,0,113
312,948509,1377,0,114
313,948411,1470,0,119
314,948325,1561,0,114
315,948333,1562,0,105
316,948293,1604,0,103
317,948289,1616,0,95
318,948250,1654,0,96
319,948111,1799,0,90
320,948099,1814,0,87
321,948065,1858,0,77
322,948053,1886,0,61
323,948054,1892,0,54
324,948035,1925,1,39
325,947991,1957,3,49
326,947936,2014,7,43
327,947970,1971,5,54
328,947936,2015,3,46
329,947868,2095,2,35
330,947849,2095,1,55
331,947851,2080,0,69
332,947822,2115,0,63
333,947840,2102,0,58
334,947951,1999,0,50
335,948042,1913,0,45
336,948003,1947,0,50
337,947989,1972,0,39
338,947938,2011,0,51
339,947981,1975,0,44
340,947936,2006,0,58
341,947900,2029,0,71
342,947935,1999,0,66
343,947973,1942,0,85
344,947965,1960,0,75
345,947913,2018,0,69
346,947862,2057,0,81
347,947768,2148,1,83
348,947777,2133,0,90
349,947797,2112,0,91
350,947823,2085,0,92
351,947821,2079,0,100
352,947839,2047,0,114
353,947918,1940,0,142
354,947769,2092,0,139
355,947935,1941,0,124
356,947974,1907,0,119
357,947980,1898,0,122
358,947991,1884,0,125
359,947962,1904,0,134
360,947856,1986,0,158
361,947921,1912,0,167
362,947937,1912,0,151
363,947892,1934,0,174
364,947886,1940,0,174
365,947883,1957,0,160
366,947834,1988,0,178
367,947741,2075,0,184
368,947684,2144,0,172
369,947641,2174,0,185
370,947644,2160,0,196
371,947697,2099,0,204
372,947783,2037,1,179
373,947803,2040,0,157
374,947855,1995,0,150
375,947848,2021,2,129
376,947757,2119,2,122
377,947719,2146,4,131
378,947778,2106,2,114
379,947708,2159,1,132
380,947742,2120,1,137
381,947781,2069,0,150
382,947844,2022,0,134
383,947913,1959,0,128
384,947893,1980,0,127
385,947920,1940,0,140
386,947768,2074,0,158
387,947681,2153,0,166
388,947637,2192,0,171
389,947635,2190,0,175
390,947605,2240,0,155
391,947505,2331,0,164
392,947640,2198,0,162
393,947672,2175,0,153
394,947582,2242,0,176
395,947595,2232,0,173
396,947477,2351,0,172
397,947370,2454,0,176
398,947416,2421,0,163
399,947471,2349,0,180
400,947478,2321,0,201
401,947481,2312,0,207
402,947474,2338,0,188
403,947482,2329,0,189
404,947561,2266,0,173
405,947599,2219,0,182
406,947555,2268,0,177
407,947557,2244,0,199
408,947351,2423,0,226
409,947288,2515,0,197
410,947327,2492,0,181
411,947392,2449,0,159
412,947417,2409,0,174
413,947307,2521,0,172
414,947457,2387,0,156
415,947559,2289,0,152
416,947610,2241,0,149
417,947654,2203,0,143
418,947599,2249,0,152
419,947591,2290,0,119
420,947711,2165,0,124
421,947764,2126,0,110
422,947742,2139,0,119
423,947687,2161,0,152
424,947808,2024,0,168
425,947708,2115,0,177
426,947684,2136,0,180
427,947723,2119,0,158
428,947762,2094,0,144
429,947811,2064,0,125
430,947806,2072,0,122
431,947915,1958,0,127
432,947921,1941,0,138
433,948019,1863,0,118
434,948040,1859,0,101
435,948045,1838,0,117
436,948009,1873,0,118
437,948050,1844,0,106
438,948045,1846,0,109
439,948107,1776,0,117
440,948046,1834,0,120
441,948174,1734,0,92
442,948163,1748,0,89
443,948157,1753,0,90
444,948091,1805,0,104
445,948028,1859,0,113
446,948058,1824,0,118
447,948068,1804,0,128
448,948146,1733,0,121
449,948181,1691,0,128
450,948154,1707,0,139
451,948101,1758,0,141
452,948003,1854,0,143
453,947963,1901,0,136
454,947983,1865,0,152
455,948013,1863,0,124
456,947890,1974,0,136
457,947896,1945,0,159
458,947799,2023,0,178
459,947854,1973,0,173
460,947856,1997,0,147
461,947969,1898,0,133
462,948039,1832,0,129
463,948063,1804,0,133
464,948142,1706,0,152
465,948123,1724,0,153
466,948274,1593,0,133
467,948247,1594,0,159
468,948233,1587,0,180
469,948241,1579,0,180
470,948402,1440,0,158
471,948411,1429,0,160
472,948367,1456,0,177
473,948399,1453,0,148
474,948341,1512,0,147
475,948315,1531,0,154
476,948291,1565,0,144
477,948278,1573,0,149
478,948383,1476,0,141
479,948388,1477,0,135
480,948422,1444,0,134
481,948403,1470,0,127
482,948339,1507,0,154
483,948196,1605,0,199
484,948156,1641,0,203
485,948207,1582,0,211
486,948317,1461,0,222
487,948318,1472,0,210
488,948307,1438,0,255
489,948317,1400,0,283
490,948350,1384,0,266
491,948307,1341,0,352
492,948316,1362,0,322
493,948311,1352,0,337
494,948328,1347,0,325
495,948256,1369,0,375
496,948271,1345,0,384
497,948191,1380,0,429
498,948268,1353,0,379
499,948255,1399,0,346
500,948326,1320,0,354
501,948345,1286,0,369
502,948408,1228,0,364
503,948495,1157,0,348
504,948419,1228,0,353
505,948311,1319,0,370
506,948304,1357,0,339
507,948122,1513,0,365
508,948197,1428,0,375
509,948217,1393,0,390
510,948219,1422,0,359
511,948121,1511,0,368
512,948026,1573,0,401
513,948043,1561,0,396
514,947986,1612,0,402
515,947976,1595,0,429
516,947938,1627,1,434
517,947908,1647,0,445
518,948034,1555,0,411
519,947988,1564,0,448
520,948001,1484,0,515
521,947880,1518,0,602
522,947977,1474,0,549
523,947963,1509,0,528
524,947955,1508,0,537
525,947925,1544,0,531
526,947989,1510,1,500
527,947948,1528,1,523
528,947959,1539,3,499
529,947834,1651,3,512
530,947752,1675,1,572
531,947778,1659,0,563
532,947671,1774,0,555
533,947644,1800,0,556
534,947613,1839,0,548
535,947556,1905,0,539
536,947575,1886,0,539
537,947661,1851,0,488
538,947712,1799,0,489
539,947559,1884,0,557
540,947582,1819,0,599
541,947774,1647,0,579
542,947723,1706,0,571
543,947675,1704,0,621
544,947632,1690,0,678
545,947561,1671,0,768
546,947624,1617,0,759
547,947647,1617,0,736
548,947613,1687,0,700
549,947583,1701,0,716
550,947609,1658,0,733
551,947585,1694,0,721
552,947550,1694,0,756
553,947566,1660,0,774
554,947553,1697,0,750
555,947581,1691,0,728
556,947682,1637,0,681
557,947683,1645,0,672
558,947733,1609,0,658
559,947766,1533,0,701
560,947819,1504,0,677
561,947891,1496,0,613
562,947888,1566,0,546
563,948040,1421,0,539
564,947969,1496,0,535
565,948104,1398,0,498
566,948197,1314,0,489
567,948168,1350,0,482
568,948142,1361,0,497
569,948159,1318,0,523
570,948085,1380,0,535
571,948083,1329,0,588
572,948092,1382,0,526
573,948112,1338,0,550
574,948089,1304,0,607
575,948073,1279,0,648
576,948057,1304,0,639
577,948010,1359,0,631
578,947935,1406,0,659
579,948000,1321,0,679
580,947956,1346,0,698
581,947876,1378,0,746
582,947937,1371,0,692
583,947918,1349,0,733
584,947935,1385,0,680
585,947981,1342,0,677
586,947983,1330,0,687
587,948103,1226,0,671
588,948138,1192,0,670
589,948189,1189,0,622
590,948135,1254,0,611
591,948188,1269,0,543
592,948185,1237,0,578
593,948156,1261,0,583
594,948124,1259,0,617
595,948066,1303,0,631
596,947966,1399,0,635
597,948034,1338,0,628
598,948010,1380,0,610
599,948109,1366,0,525
600,948015,1390,2,593
601,948002,1389,0,609
602,947984,1360,0,656
603,947905,1403,0,692
604,947946,1408,0,646
605,947965,1362,0,673
606,947894,1460,0,646
607,947915,1420,0,665
608,947968,1427,0,605
609,948068,1391,0,541
610,948108,1397,0,495
611,948066,1392,0,542
612,948025,1435,0,540
613,948073,1389,0,538
614,948172,1290,0,538
615,948118,1312,0,570
616,948055,1382,0,563
617,948055,1403,0,542
618,947971,1531,0,498
619,948004,1516,0,480
620,947992,1548,0,460
621,947953,1527,0,520
622,947908,1584,0,508
623,947969,1572,0,459
624,948021,1504,0,475
625,948070,1507,0,423
626,948058,1523,0,419
627,948055,1541,0,404
628,948123,1478,0,399
629,948096,1480,0,424
630,948053,1495,0,452
631,948102,1489,0,409
632,948119,1482,0,399
633,948108,1479,0,413
634,948092,1467,0,441
635,948064,1503,0,433
636,948072,1500,0,428
637,948081,1511,0,408
638,948147,1445,0,408
639,948104,1506,0,390
640,948198,1445,0,357
641,948223,1445,0,332
642,948190,1475,0,335
643,948142,1542,0,316
644,948129,1534,0,337
645,948118,1580,0,302
646,948047,1629,0,324
647,948074,1580,0,346
648,948060,1606,0,334
649,948038,1610,0,352
650,948127,1535,0,338
651,948139,1538,0,323
652,948104,1549,3,344
653,948111,1536,4,349
654,948028,1602,2,368
655,948012,1632,0,356
656,948038,1594,0,368
657,948062,1560,0,378
658,948044,1569,0,387
659,948018,1601,0,381
660,948060,1533,0,407
661,947989,1595,0,416
662,947987,1571,0,442
663,947871,1642,0,487
664,947961,1537,0,502
665,947949,1554,0,497
666,948051,1457,0,492
667,948089,1415,0,496
668,948049,1496,0,455
669,948023,1537,0,440
670,947970,1565,0,465
671,947957,1559,0,484
672,947859,1650,0,491
673,947768,1664,0,568
674,947825,1674,0,501
675,947819,1644,0,537
676,947811,1590,0,599
677,947771,1627,0,602
678,947769,1650,0,581
679,947732,1728,0,540
680,947848,1566,0,586
681,947866,1588,0,546
682,947960,1545,0,495
683,947807,1658,0,535
684,947821,1597,0,582
685,947905,1531,0,564
686,947801,1640,0,559
687,947724,1718,0,558
688,947812,1604,0,584
689,947808,1592,0,600
690,947854,1548,0,598
691,947878,1553,0,569
692,947825,1607,0,568
693,947755,1629,0,616
694,947574,1697,0,729
695,947687,1567,0,746
696,947744,1516,0,740
697,947742,1515,0,743
698,947765,1577,0,658
699,947822,1502,0,676
700,947786,1577,0,637
701,947716,1593,0,691
702,947714,1659,0,627
703,947676,1688,0,636
704,947732,1619,0,649
