"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,937810,9084,3103,3
2,935531,9525,4940,4
3,932807,10284,6903,6
4,929885,11240,8872,3
5,926408,12476,11112,4
6,922832,13694,13470,4
7,919062,15379,15553,6
8,914858,17207,17926,9
9,910348,19446,20203,3
10,905628,21636,22729,7
11,900469,24135,25383,13
12,894944,26923,28127,6
13,888976,29776,31234,14
14,882976,33010,34002,12
15,876545,36415,37021,19
16,869683,39973,40332,12
17,862422,43695,43867,16
18,855030,47880,47070,20
19,847199,52313,50461,27
20,838581,56935,54451,33
21,830161,61758,58053,28
22,821410,67001,61555,34
23,812462,72500,65010,28
24,803387,78181,68395,37
25,794100,83832,72040,28
26,784136,89983,75844,37
27,774229,96264,79479,28
28,763929,102735,83298,38
29,753531,109658,86772,39
30,742562,116474,90930,34
31,731166,123939,94852,43
32,719907,131167,98873,53
33,708471,138709,102769,51
34,696942,146662,106353,43
35,685362,154654,109945,39
36,673503,162730,113717,50
37,661247,171350,117341,62
38,649043,179890,120998,69
39,636745,188332,124850,73
40,624538,197352,128032,78
41,611714,206318,131874,94
42,599471,215415,135013,101
43,587131,223926,138858,85
44,574400,232617,142910,73
45,561492,241643,146795,70
46,548761,250864,150320,55
47,536142,259980,153790,88
48,523263,269178,157486,73
49,510584,278363,160958,95
50,497431,287576,164915,78
51,484598,296962,168349,91
52,471771,305777,172358,94
53,459355,314887,175631,127
54,447196,323852,178829,123
55,434916,332910,182065,109
56,421964,341580,186342,114
57,410087,350154,189655,104
58,397993,358938,192974,95
59,385930,367597,196350,123
60,374275,376193,199433,99
61,362563,384851,202480,106
62,350769,393150,205931,150
63,339230,401286,209345,139
64,328116,409138,212599,147
65,316376,417071,216425,128
66,304897,424624,220353,126
67,293806,432033,224029,132
68,282573,439423,227888,116
69,272360,446724,230755,161
70,261734,453853,234268,145
71,251482,460826,237552,140
72,241316,467959,240570,155
73,231369,474387,244055,189
74,221664,481438,246734,164
75,212549,487507,249755,189
76,203090,494167,252581,162
77,194280,500025,255539,156
78,185718,505594,258545,143
79,177466,511061,261306,167
80,169813,516840,263174,173
81,162134,522846,264842,178
82,154466,527788,267577,169
83,147212,532902,269694,192
84,140446,537645,271739,170
85,133597,542290,273929,184
86,127071,546639,276120,170
87,121142,551132,277546,180
88,115211,555212,279392,185
89,109864,558424,281542,170
90,104342,561931,283550,177
91,99075,565323,285433,169
92,94054,568550,287214,182
93,89418,571835,288565,182
94,85008,574260,290564,168
95,80366,577553,291864,217
96,76369,580460,292965,206
97,72167,584116,293532,185
98,68403,586849,294568,180
99,64807,589274,295735,184
100,61650,591218,296954,178
101,58260,593890,297675,175
102,55251,595753,298809,187
103,52513,597492,299818,177
104,49492,599778,300523,207
105,46778,602096,300957,169
106,44072,603993,301715,220
107,41781,605493,302532,194
108,39674,607159,302967,200
109,37695,608368,303754,183
110,35893,609355,304574,178
111,34200,610795,304790,215
112,32560,612082,305156,202
113,30933,612907,305947,213
114,29467,614135,306207,191
115,27973,614833,307029,165
116,26691,615663,307455,191
117,25676,616748,307393,183
118,24483,617341,307948,228
119,23255,618449,308098,198
120,22189,618995,308592,224
121,21206,618965,309641,188
122,20162,619302,310324,212
123,19126,619967,310712,195
124,18163,620859,310764,214
125,17281,621011,311516,192
126,16504,621553,311747,196
127,15536,621955,312316,193
128,14662,622314,312850,174
129,13801,622028,313989,182
130,13062,622367,314385,186
131,12370,622923,314504,203
132,11797,623439,314578,186
133,11106,623620,315090,184
134,10527,624299,314967,207
135,9968,623913,315932,187
136,9253,624402,316126,219
137,8757,624310,316723,210
138,8358,624887,316561,194
139,7935,625463,316418,184
140,7493,625739,316558,210
141,7010,625970,316827,193
142,6612,626376,316784,228
143,6190,626277,317318,215
144,5902,626321,317543,234
145,5576,626341,317849,234
146,5192,626232,318372,204
147,4872,626510,318454,164
148,4503,626755,318542,200
149,4200,626508,319117,175
150,3835,627039,318927,199
151,3543,626993,319242,222
152,3219,627397,319149,235
153,2913,627854,319040,193
154,2656,628020,319121,203
155,2393,627671,319723,213
156,2162,627824,319810,204
157,1966,627558,320287,189
158,1761,627329,320717,193
159,1605,627057,321122,216
160,1466,627352,321012,170
161,1324,627442,321026,208
162,1174,627520,321095,211
163,1089,627554,321171,186
164,943,626966,321849,242
165,854,627521,321398,227
166,767,627848,321191,194
167,636,627486,321695,183
168,541,627975,321286,198
169,437,627732,321629,202
