"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,948995,1005,0,0
2,949040,958,0,2
3,949038,961,0,1
4,948988,1010,0,2
5,948996,1004,0,0
6,948971,1029,0,0
7,948908,1092,0,0
8,948890,1106,0,4
9,948919,1075,0,6
10,948962,1036,0,2
11,948993,1002,0,5
12,949073,923,0,4
13,949036,957,0,7
14,949029,968,0,3
15,948964,1033,0,3
16,949065,933,0,2
17,949051,949,0,0
18,949015,985,0,0
19,948953,1042,0,5
20,948937,1054,0,9
21,948913,1080,0,7
22,948920,1075,0,5
23,948921,1071,0,8
24,948961,1025,0,14
25,949062,929,0,9
26,949078,906,0,16
27,949136,852,0,12
28,949108,874,0,18
29,949158,823,0,19
30,949122,854,0,24
31,949106,871,0,23
32,949114,850,0,36
33,949114,852,0,34
34,949134,832,0,34
35,949039,914,0,47
36,949051,907,0,42
37,949057,893,0,50
38,949070,885,0,45
39,949095,864,0,41
40,949091,859,0,50
41,949044,892,0,64
42,949097,848,0,55
43,949136,832,0,32
44,949150,817,0,33
45,949172,802,0,26
46,949188,786,0,26
47,949213,752,0,35
48,949217,752,0,31
49,949246,730,0,24
50,949209,771,0,20
51,949217,761,0,22
52,949199,783,0,18
53,949157,822,0,21
54,949167,807,1,25
55,949170,791,3,36
56,949191,769,0,40
57,949152,812,0,36
58,949182,797,0,21
59,949130,851,0,19
60,949172,807,0,21
61,949238,735,0,27
62,949175,791,0,34
63,949193,770,0,37
64,949218,735,0,47
65,949205,754,0,41
66,949191,770,0,39
67,949201,771,0,28
68,949218,743,0,39
69,949207,764,0,29
70,949205,769,0,26
71,949154,826,0,20
72,949186,791,0,23
73,949203,778,0,19
74,949257,721,0,22
75,949261,723,0,16
76,949299,689,0,12
77,949372,612,0,16
78,949363,615,0,22
79,949326,655,0,19
80,949369,618,0,13
81,949364,623,0,13
82,949380,601,0,19
83,949335,642,0,23
84,949336,647,0,17
85,949340,643,0,17
86,949349,635,0,16
87,949322,660,0,18
88,949312,670,0,18
89,949355,635,0,10
90,949350,639,0,11
