"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,949423,574,0,3
2,949404,595,0,1
3,949368,631,0,1
4,949366,632,0,2
5,949409,588,0,3
6,949442,556,0,2
7,949474,523,0,3
8,949509,483,0,8
9,949501,487,0,12
10,949508,482,0,10
11,949573,421,0,6
12,949576,414,0,10
13,949562,423,0,15
14,949526,457,0,17
15,949564,424,0,12
16,949593,393,0,14
17,949617,366,0,17
18,949623,358,0,19
19,949613,358,0,29
20,949624,347,0,29
21,949651,321,0,28
22,949699,267,0,34
23,949755,208,0,37
24,949787,180,0,33
25,949794,179,0,27
26,949778,202,0,20
27,949768,208,0,24
28,949781,202,0,17
29,949779,206,0,15
30,949763,220,0,17
31,949760,225,0,15
32,949748,230,0,22
33,949739,236,0,25
34,949711,264,0,25
35,949682,294,0,24
36,949680,297,0,23
37,949706,274,0,20
38,949726,254,0,20
39,949757,226,0,17
40,949748,231,0,21
41,949772,204,0,24
42,949769,210,0,21
43,949796,187,0,17
44,949775,211,0,14
45,949803,179,0,18
46,949807,166,0,27
47,949789,183,0,28
48,949830,150,0,20
49,949844,139,0,17
50,949845,140,0,15
51,949856,128,0,16
52,949875,114,0,11
53,949895,93,0,12
54,949885,106,0,9
55,949894,92,0,14
56,949919,68,0,13
57,949913,75,0,12
58,949911,76,0,13
59,949913,71,0,16
60,949914,76,0,10
61,949933,64,0,3
62,949923,75,0,2
63,949928,69,0,3
64,949929,68,0,3
65,949927,69,0,4
66,949959,39,0,2
67,949959,40,0,1
68,949970,30,0,0
69,949961,39,0,0
70,949971,29,0,0
71,949970,30,0,0
72,949967,33,0,0
73,949964,36,0,0
74,949978,22,0,0
75,949983,17,0,0
76,949982,18,0,0
77,949983,17,0,0
78,949978,22,0,0
79,949978,22,0,0
80,949981,19,0,0
81,949979,21,0,0
82,949982,18,0,0
83,949980,20,0,0
84,949973,27,0,0
85,949971,29,0,0
86,949974,26,0,0
87,949969,31,0,0
88,949961,39,0,0
89,949974,26,0,0
90,949984,16,0,0
91,949975,25,0,0
92,949972,28,0,0
93,949978,22,0,0
94,949977,23,0,0
95,949973,27,0,0
96,949970,30,0,0
97,949975,25,0,0
98,949966,34,0,0
99,949971,29,0,0
100,949958,42,0,0
101,949953,46,0,1
102,949968,31,0,1
103,949972,25,0,3
104,949972,23,0,5
105,949964,28,0,8
106,949975,25,0,0
107,949982,18,0,0
108,949986,14,0,0
109,949990,10,0,0
110,949991,9,0,0
111,949987,13,0,0
112,949989,11,0,0
113,949992,8,0,0
114,949991,9,0,0
115,949994,6,0,0
116,949996,4,0,0
117,949995,5,0,0
118,949995,5,0,0
119,949996,4,0,0
120,949991,9,0,0
121,949993,7,0,0
122,949993,7,0,0
123,949997,3,0,0
124,949997,3,0,0
125,949996,4,0,0
126,949996,4,0,0
127,950000,0,0,0
